fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.573303,-0.085958,0.0,0.472646,0.356301,0.001879,0.037738,66.0
1,,0.58422,0.069667,0.0,0.47477,0.350851,0.00152,0.031792,67.0
2,,0.681393,0.140166,0.0,0.596354,0.446581,0.00139,0.031176,70.0
3,,0.412185,-0.134756,0.000646,0.330435,0.238666,0.001208,0.02962,65.0
4,,0.593599,0.058971,0.0,0.446881,0.343834,0.001529,0.032485,68.0
Mean,,0.5689399999999999,0.009618000000000005,0.0001292,0.46421720000000005,0.34724659999999996,0.0015052,0.0325622,67.2
