fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.955256,0.861102,0.0,0.796483,0.695395,0.006143,0.04933,19.0
1,,0.939315,0.79252,0.0,0.83689,0.759257,0.011002,0.068274,18.0
2,,0.934304,0.800655,0.0,0.75487,0.67791,0.009623,0.063679,19.0
3,,0.899031,0.733405,0.0,0.700187,0.611778,0.010545,0.063466,20.0
4,,0.866529,0.655965,1.4e-05,0.717592,0.626892,0.012403,0.063399,16.0
Mean,,0.918887,0.7687294,2.8e-06,0.7612044000000001,0.6742464,0.0099432,0.06162959999999999,18.4
