fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.893821,0.75039,0.0,0.431848,0.352738,0.000916,0.021803,31.0
1,,0.889499,0.730884,0.0,0.618139,0.515873,0.001587,0.02829,28.0
2,,0.928503,0.78894,0.0,0.6989,0.60553,0.00148,0.028163,25.0
3,,0.917571,0.774345,0.0,0.647778,0.538831,0.001396,0.026807,29.0
4,,0.828641,0.540738,0.0,0.613491,0.517415,0.001784,0.029356,27.0
Mean,,0.8916069999999999,0.7170594,0.0,0.6020311999999999,0.5060774,0.0014326,0.026883799999999996,28.0
