epoch,step,train_loss_epoch,train_loss_step,val/mse,val_loss
33,67,0.04073501378297806,,,
34,69,,,0.052643805742263794,0.052643805742263794
34,69,0.04117972031235695,,,
35,71,,,0.05273520573973656,0.05273520573973656
35,71,0.03923218697309494,,,
36,73,,,0.05220281705260277,0.05220281705260277
36,73,0.04111296683549881,,,
37,75,,,0.05177774280309677,0.05177774652838707
37,75,0.04293302074074745,,,
38,77,,,0.05226701870560646,0.05226702615618706
38,77,0.04102620109915733,,,
39,79,,,0.05249159038066864,0.05249158665537834
39,79,0.03980686515569687,,,
40,81,,,0.05157884582877159,0.051578838378190994
40,81,0.04045916348695755,,,
41,83,,,0.050594262778759,0.050594262778759
41,83,0.040895603597164154,,,
42,85,,,0.05047929286956787,0.05047929659485817
42,85,0.0386117659509182,,,
43,87,,,0.04999580606818199,0.04999580979347229
43,87,0.039027683436870575,,,
44,89,,,0.049563925713300705,0.049563925713300705
44,89,0.03921867161989212,,,
45,91,,,0.04911092296242714,0.04911092668771744
45,91,0.03959004208445549,,,
46,93,,,0.04920845106244087,0.04920845106244087
46,93,0.038618121296167374,,,
47,95,,,0.0486222580075264,0.0486222580075264
47,95,0.03829052671790123,,,
48,97,,,0.04840272665023804,0.04840272665023804
48,97,0.037018757313489914,,,
49,99,,0.03244941309094429,,
49,99,,,0.048074010759592056,0.048074010759592056
49,99,0.03732328861951828,,,
50,101,,,0.04764404892921448,0.04764404520392418
50,101,0.038213156163692474,,,
51,103,,,0.04709039628505707,0.04709039628505707
51,103,0.038511376827955246,,,
52,105,,,0.0479758195579052,0.0479758195579052
52,105,0.03858431801199913,,,
53,107,,,0.047353025525808334,0.047353021800518036
53,107,0.03891774266958237,,,
54,109,,,0.0480264350771904,0.0480264276266098
54,109,0.039171624928712845,,,
55,111,,,0.04778414964675903,0.04778414964675903
55,111,0.0376199446618557,,,
56,113,,,0.04858609288930893,0.04858609288930893
56,113,0.03826572373509407,,,
57,115,,,0.04753345996141434,0.047533463686704636
57,115,0.03723473474383354,,,
58,117,,,0.04725451394915581,0.047254517674446106
58,117,0.03520458564162254,,,
59,119,,,0.04709363728761673,0.04709363728761673
59,119,0.03760891407728195,,,
60,121,,,0.047856513410806656,0.047856513410806656
60,121,0.0366135835647583,,,
61,123,,,0.04723907262086868,0.047239068895578384
61,123,0.03466740623116493,,,
62,125,,,0.047677554190158844,0.04767755791544914
62,125,0.03647864609956741,,,
63,127,,,0.047681014984846115,0.047681014984846115
63,127,0.03625867888331413,,,
64,129,,,0.047593649476766586,0.047593649476766586
64,129,0.03594021126627922,,,
65,131,,,0.04791618511080742,0.04791618138551712
65,131,0.036587126553058624,,,
66,133,,,0.04824957624077797,0.04824957996606827
66,133,0.03575414791703224,,,
67,135,,,0.048315465450286865,0.048315465450286865
67,135,0.03516693040728569,,,
68,137,,,0.048675768077373505,0.048675768077373505
68,137,0.03483974188566208,,,
69,139,,,0.049109816551208496,0.0491098128259182
69,139,0.03379865363240242,,,
70,141,,,0.04993782192468643,0.049937814474105835
70,141,0.03349880501627922,,,
71,143,,,0.05044490098953247,0.05044490098953247
71,143,0.03452723100781441,,,
72,145,,,0.05065052956342697,0.05065052956342697
72,145,0.034446831792593,,,
73,147,,,0.05079442262649536,0.05079442262649536
73,147,0.034212663769721985,,,
74,149,,0.030116528272628784,,
74,149,,,0.05040311440825462,0.05040311440825462
74,149,0.03366957604885101,,,
75,151,,,0.05067160725593567,0.05067160353064537
75,151,0.03533964604139328,,,
76,153,,,0.05192388594150543,0.05192388594150543
76,153,0.03405729681253433,,,
77,155,,,0.051143109798431396,0.051143109798431396
77,155,0.03320527821779251,,,
78,157,,,0.0519026443362236,0.051902636885643005
78,157,0.03452836722135544,,,
79,159,,,0.051660116761922836,0.051660116761922836
79,159,0.032672908157110214,,,
80,161,,,0.051829349249601364,0.051829349249601364
80,161,0.03233083710074425,,,
81,163,,,0.05192272365093231,0.05192272365093231
81,163,0.03286399319767952,,,
82,165,,,0.052452124655246735,0.052452124655246735
82,165,0.031476277858018875,,,
83,167,,,0.05199786275625229,0.051997870206832886
83,167,0.034935738891363144,,,
84,169,,,0.05227258801460266,0.05227258801460266
84,169,0.03424108400940895,,,
85,171,,,0.05255326256155968,0.05255326256155968
85,171,0.03274703025817871,,,
86,173,,,0.05222615972161293,0.05222615972161293
86,173,0.03416067734360695,,,
87,175,,,0.053348358720541,0.053348358720541
87,175,0.031362228095531464,,,
88,177,,,0.0529145821928978,0.0529145821928978
88,177,0.03151271119713783,,,
89,179,,,0.05297066643834114,0.05297066643834114
89,179,0.0329669713973999,,,
90,181,,,0.05264880135655403,0.05264880135655403
90,181,0.030605163425207138,,,
91,183,,,0.05343494564294815,0.05343494564294815
91,183,0.03327880799770355,,,
92,185,,,0.052565306425094604,0.052565306425094604
92,185,0.03231591358780861,,,
93,187,,,0.05324588716030121,0.05324588716030121
93,187,0.032311972230672836,,,
94,189,,,0.052727051079273224,0.05272705852985382
94,189,0.03234027698636055,,,
95,191,,,0.05388467758893967,0.053884685039520264
95,191,0.032573290169239044,,,
96,193,,,0.05282196030020714,0.052821967750787735
96,193,0.03249054402112961,,,
97,195,,,0.05343780294060707,0.05343780294060707
97,195,0.031170474365353584,,,
98,197,,,0.05328063294291496,0.053280629217624664
98,197,0.03149449825286865,,,
99,199,,0.03406944498419762,,
99,199,,,0.05412261188030243,0.05412260815501213
99,199,0.03137398138642311,,,
100,201,,,0.053952496498823166,0.05395249277353287
100,201,0.03227972984313965,,,
101,203,,,0.05402951315045357,0.05402951315045357
101,203,0.030405644327402115,,,
102,205,,,0.054247524589300156,0.054247524589300156
102,205,0.03099585510790348,,,
103,207,,,0.05435464158654213,0.05435464158654213
103,207,0.03057987429201603,,,
104,209,,,0.054180823266506195,0.054180823266506195
104,209,0.031017238274216652,,,
105,211,,,0.053929995745420456,0.05393000319600105
105,211,0.029361048713326454,,,
106,213,,,0.053826864808797836,0.053826864808797836
106,213,0.03143875673413277,,,
107,215,,,0.05365153029561043,0.05365153029561043
107,215,0.030067678540945053,,,
108,217,,,0.05350644141435623,0.05350644141435623
108,217,0.03145231679081917,,,
109,219,,,0.05346416309475899,0.053464166820049286
109,219,0.030094200745224953,,,
110,221,,,0.05354868993163109,0.05354868620634079
110,221,0.030219027772545815,,,
111,223,,,0.05382324382662773,0.05382324382662773
111,223,0.029025448486208916,,,
112,225,,,0.05410059913992882,0.05410059913992882
112,225,0.028807496652007103,,,
113,227,,,0.053959958255290985,0.053959958255290985
113,227,0.02989797107875347,,,
114,229,,,0.05387839302420616,0.05387839302420616
114,229,0.02937925048172474,,,
115,231,,,0.05428125336766243,0.05428125336766243
115,231,0.02972760610282421,,,
116,233,,,0.054071731865406036,0.054071731865406036
116,233,0.028580185025930405,,,
117,235,,,0.053833093494176865,0.05383310094475746
117,235,0.02953309752047062,,,
118,237,,,0.053945787250995636,0.05394577980041504
118,237,0.030260562896728516,,,
119,239,,,0.05426483228802681,0.05426482483744621
119,239,0.029880523681640625,,,
120,241,,,0.054655902087688446,0.054655902087688446
120,241,0.02903396263718605,,,
121,243,,,0.05432891845703125,0.05432892590761185
121,243,0.028838783502578735,,,
122,245,,,0.054470568895339966,0.05447056517004967
122,245,0.029642095789313316,,,
123,247,,,0.05505457893013954,0.05505457893013954
123,247,0.027663912624120712,,,
124,249,,0.028566205874085426,,
124,249,,,0.05495123937726021,0.05495123937726021
124,249,0.028952913358807564,,,
125,251,,,0.05515560880303383,0.05515561252832413
125,251,0.02789243683218956,,,
126,253,,,0.05416885390877724,0.05416885390877724
126,253,0.02947854995727539,,,
127,255,,,0.05593413487076759,0.0559341236948967
127,255,0.028117448091506958,,,
128,257,,,0.054633092135190964,0.054633092135190964
128,257,0.0292590893805027,,,
129,259,,,0.05381963029503822,0.053819626569747925
129,259,0.02933112159371376,,,
130,261,,,0.05398961901664734,0.05398961901664734
130,261,0.02932038903236389,,,
131,263,,,0.05447106435894966,0.05447106435894966
131,263,0.027190035209059715,,,
132,265,,,0.053943146020174026,0.053943146020174026
132,265,0.028046203777194023,,,
133,267,,,0.05376281961798668,0.053762827068567276
133,267,0.02616647258400917,,,
134,269,,,0.05406266078352928,0.05406266078352928
134,269,0.0291267242282629,,,
135,271,,,0.054483167827129364,0.054483167827129364
135,271,0.02909877896308899,,,
136,273,,,0.054179057478904724,0.054179057478904724
136,273,0.027591371908783913,,,
137,275,,,0.05394294857978821,0.05394294485449791
137,275,0.029123961925506592,,,
138,277,,,0.053966742008924484,0.053966742008924484
138,277,0.02966141141951084,,,
139,279,,,0.05413415655493736,0.054134149104356766
139,279,0.02801528200507164,,,
140,281,,,0.05417313799262047,0.05417313799262047
140,281,0.028027726337313652,,,
141,283,,,0.054134856909513474,0.054134856909513474
141,283,0.026771456003189087,,,
142,285,,,0.054242171347141266,0.054242171347141266
142,285,0.02725212462246418,,,
143,287,,,0.05397637560963631,0.05397637560963631
143,287,0.028045007959008217,,,
144,289,,,0.05396160110831261,0.05396160110831261
144,289,0.025671781972050667,,,
145,291,,,0.05435192957520485,0.05435193330049515
145,291,0.027755793184041977,,,
146,293,,,0.055197618901729584,0.055197618901729584
146,293,0.027919769287109375,,,
147,295,,,0.05445748195052147,0.05445748195052147
147,295,0.02648944966495037,,,
148,297,,,0.05424762889742851,0.054247625172138214
148,297,0.025990962982177734,,,
149,299,,0.01908600889146328,,
149,299,,,0.0545799545943737,0.0545799545943737
149,299,0.024621108546853065,,,
150,301,,,0.05456053838133812,0.05456053838133812
150,301,0.026448765769600868,,,
151,303,,,0.05423645302653313,0.05423644930124283
151,303,0.02727431431412697,,,
152,305,,,0.05432693660259247,0.05432693660259247
152,305,0.027166226878762245,,,
153,307,,,0.0556824617087841,0.0556824617087841
153,307,0.026563594117760658,,,
154,309,,,0.055316802114248276,0.055316802114248276
154,309,0.02759508602321148,,,
155,311,,,0.05434334650635719,0.05434334650635719
155,311,0.025319714099168777,,,
156,313,,,0.054425470530986786,0.05442547798156738
156,313,0.027512196451425552,,,
157,315,,,0.05565400794148445,0.05565400794148445
157,315,0.026298968121409416,,,
158,317,,,0.055210359394550323,0.055210359394550323
158,317,0.028028836473822594,,,
159,319,,,0.054716579616069794,0.05471658706665039
159,319,0.027536822482943535,,,
160,321,,,0.05477197468280792,0.05477197468280792
160,321,0.025473790243268013,,,
161,323,,,0.05558327957987785,0.05558327957987785
161,323,0.0269150473177433,,,
162,325,,,0.05605025961995125,0.05605025961995125
162,325,0.027235250920057297,,,
163,327,,,0.05502909794449806,0.05502909794449806
163,327,0.02595881186425686,,,
164,329,,,0.05483356490731239,0.05483356490731239
164,329,0.025828365236520767,,,
165,331,,,0.05489214137196541,0.054892148822546005
165,331,0.027012404054403305,,,
166,333,,,0.055264461785554886,0.05526445433497429
166,333,0.025108542293310165,,,
167,335,,,0.05570915341377258,0.05570915341377258
167,335,0.025538712739944458,,,
168,337,,,0.05571553483605385,0.05571553483605385
168,337,0.02628512494266033,,,
169,339,,,0.05555180460214615,0.05555180832743645
169,339,0.026455821469426155,,,
170,341,,,0.055872391909360886,0.055872391909360886
170,341,0.02673177979886532,,,
171,343,,,0.05570947378873825,0.055709466338157654
171,343,0.025700824335217476,,,
172,345,,,0.05574598163366318,0.05574598163366318
172,345,0.02610551007091999,,,
173,347,,,0.05604412779211998,0.05604412779211998
173,347,0.025098606944084167,,,
174,349,,0.022568464279174805,,
174,349,,,0.056621797382831573,0.056621797382831573
174,349,0.024979475885629654,,,
175,351,,,0.05652386695146561,0.05652386695146561
175,351,0.02544565685093403,,,
176,353,,,0.05621219798922539,0.05621219798922539
176,353,0.026522742584347725,,,
177,355,,,0.05596928671002388,0.05596928671002388
177,355,0.02541746012866497,,,
178,357,,,0.056146059185266495,0.0561460517346859
178,357,0.026173429563641548,,,
179,359,,,0.056627463549375534,0.056627463549375534
179,359,0.024944042786955833,,,
180,361,,,0.055964019149541855,0.05596402287483215
180,361,0.024847861379384995,,,
181,363,,,0.05576876923441887,0.05576876923441887
181,363,0.02422119490802288,,,
182,365,,,0.05578860267996788,0.05578860267996788
182,365,0.02511271834373474,,,
183,367,,,0.05628237500786781,0.05628237500786781
183,367,0.02587614767253399,,,
184,369,,,0.05616054683923721,0.05616054683923721
184,369,0.02532258816063404,,,
185,371,,,0.0556081123650074,0.0556081123650074
185,371,0.024623943492770195,,,
186,373,,,0.05561777949333191,0.05561778321862221
186,373,0.025173649191856384,,,
187,375,,,0.05573715269565582,0.05573715269565582
187,375,0.024875449016690254,,,
188,377,,,0.05608849599957466,0.05608849599957466
188,377,0.025469044223427773,,,
189,379,,,0.05610214173793793,0.05610214173793793
189,379,0.025697235018014908,,,
190,381,,,0.05601969733834267,0.05601968988776207
190,381,0.025020787492394447,,,
191,383,,,0.05607893690466881,0.05607893690466881
191,383,0.02484487183392048,,,
192,385,,,0.05615350604057312,0.05615350604057312
192,385,0.024998432025313377,,,
193,387,,,0.056269481778144836,0.056269481778144836
193,387,0.024530168622732162,,,
194,389,,,0.05645899847149849,0.05645899847149849
194,389,0.024663636460900307,,,
195,391,,,0.056403763592243195,0.05640377104282379
195,391,0.02497933804988861,,,
196,393,,,0.05651542916893959,0.05651543661952019
196,393,0.024827901273965836,,,
197,395,,,0.056665241718292236,0.056665241718292236
197,395,0.02606375701725483,,,
198,397,,,0.0568237379193306,0.0568237379193306
198,397,0.02480481192469597,,,
199,399,,0.028516598045825958,,
199,399,,,0.05686841905117035,0.056868430227041245
199,399,0.025552527979016304,,,
