IL_SMILES,Experiment_value,IL_molratio,HL_molratio,CHL_molratio,PEG_molratio,IL_to_nucleicacid_massratio,molwtlog1p,Nitrogen.Count,Rotatable.Bonds,LogP,Fraction.sp3.Carbons,Topological.Polar.Surface.Area,Hydrogen.Bond.Donors,Hydrogen.Bond.Acceptors,Heavy.Atoms,van.der.Waals.Molecular.Volume,Molar.Refractivity,has_ester,has_carbonate,has_disulfide,Cargo_type_FLuc,Cargo_type_GFP,Model_type_A549,Model_type_BeWo_b30,Model_type_DC2.4,Model_type_HEK293T,Model_type_HeLa,Model_type_HepG2,Model_type_IGROV1,Model_type_RAW264.7,HL_name_14PA,HL_name_18PG,HL_name_DDAB,HL_name_DOPE,HL_name_DOTAP,HL_name_DSPC,HL_name_MDOA,Dose_ug_nucleicacid,Sample_weight
CCCCCCC#CCCOC(=O)CCCC(C=NC(C)(C)C)(CCCC(=O)OCCC#CCCCCCC)NC1CCN(Cc2ccccc2)CC1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.597291666676656,3,25,10.0035,0.717391304347826,80.22999999999999,1,7,53,731.553116,220.7767,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCCOC(=O)CCCC(C=NCCCC)(CCCC(=O)OCCC#CCCCCCC)NC1CCN(Cc2ccccc2)CC1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.597291666676656,3,28,10.0051,0.717391304347826,80.22999999999999,1,7,53,731.553116,220.7987,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCCOC(=O)CCCC(C=NC1CCCCC1)(CCCC(=O)OCCC#CCCCCCC)NC1CCN(Cc2ccccc2)CC1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.6321927999928665,3,26,10.5377,0.7291666666666666,80.22999999999999,1,7,55,757.571416,227.8967,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCC/C=C\CCCCCCCCOC(=O)CCCC1(CCCC(=O)OC(CCCCCCCC)CCCCCCCC)C=NC(C(=O)OC)N1C1CCN(Cc2ccccc2)CC1,-0.2810932383302653,35.0,16.0,46.5,2.5,10.0,6.8705714499711625,3,43,15.6096,0.8,97.74,0,9,69,961.77081,287.586,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCC/C=C\CCCCCCCCOC(=O)CCCC1(CCCC(=O)OC(CCCCCCCC)CCCCCCCC)C=NC(C(=O)OCC)N1C1CCN(Cc2ccccc2)CC1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.88502488997126,3,44,15.9997,0.8032786885245902,97.74,0,9,70,975.787197,292.203,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCC/C=C\CCCCCCCCOC(=O)CCCC1(CCCC(=O)OC(CCCCCCCC)CCCCCCCC)C=NC(C(=O)OC(C)(C)C)N1C1CCN(Cc2ccccc2)CC1,-0.674095932295874,35.0,16.0,46.5,2.5,10.0,6.913319768454548,3,43,16.7783,0.8095238095238095,97.74,0,9,72,1003.819973,301.415,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCC/C=C\CCCCCCCCOC(=O)CCCC(C=NC(C)(C)C)(CCCC(=O)OC(CCCCCCCC)CCCCCCCC)NC1CCN(Cc2ccccc2)CC1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.855998719409101,3,44,17.183,0.819672131147541,80.22999999999999,1,7,68,947.842355,292.8317,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCC/C=C\CCCCCCCCOC(=O)CCCC(C=NCCCC)(CCCC(=O)OC(CCCCCCCC)CCCCCCCC)NC1CCN(Cc2ccccc2)CC1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.855998719409102,3,47,17.1846,0.819672131147541,80.22999999999999,1,7,68,947.842355,292.8537,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCC/C=C\CCCCCCCCOC(=O)CCCC(C=NC1CCCCC1)(CCCC(=O)OC(CCCCCCCC)CCCCCCCC)NC1CCN(Cc2ccccc2)CC1,-0.2810932383302653,35.0,16.0,46.5,2.5,10.0,6.883050616319163,3,45,17.7172,0.8253968253968254,80.22999999999999,1,7,70,973.860656,299.9517,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCCOC(=O)CCCC1(CCCC(=O)OCCCCCCCC/C=C\CCCCCCCC)C=NC(C(=O)OC)N1C1CCN(Cc2ccccc2)CC1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.758417332684742,3,34,12.1037,0.7358490566037735,97.74,0,9,62,859.627146,253.831,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCCOC(=O)CCCC1(CCCC(=O)OCCCCCCCC/C=C\CCCCCCCC)C=NC(C(=O)OCC)N1C1CCN(Cc2ccccc2)CC1,-0.0022533906995668,35.0,16.0,46.5,2.5,10.0,6.774572397049279,3,35,12.4938,0.7407407407407407,97.74,0,9,63,873.643534,258.448,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCCOC(=O)CCCC1(CCCC(=O)OCCCCCCCC/C=C\CCCCCCCC)C=NC(C(=O)OC(C)(C)C)N1C1CCN(Cc2ccccc2)CC1,-0.674095932295874,35.0,16.0,46.5,2.5,10.0,6.80612003808612,3,34,13.2724,0.75,97.74,0,9,65,901.676309,267.66,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCCOC(=O)CCCC(C=NC(C)(C)C)(CCCC(=O)OCCCCCCCC/C=C\CCCCCCCC)NC1CCN(Cc2ccccc2)CC1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.742100850706449,3,35,13.6771,0.7592592592592593,80.22999999999999,1,7,61,845.698692,259.0767,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCCOC(=O)CCCC(C=NCCCC)(CCCC(=O)OCCCCCCCC/C=C\CCCCCCCC)NC1CCN(Cc2ccccc2)CC1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.742100850706449,3,38,13.6787,0.7592592592592593,80.22999999999999,1,7,61,845.698692,259.0987,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCCOC(=O)CCCC(C=NC1CCCCC1)(CCCC(=O)OCCCCCCCC/C=C\CCCCCCCC)NC1CCN(Cc2ccccc2)CC1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.772367306837074,3,36,14.2113,0.7678571428571429,80.22999999999999,1,7,63,871.716993,266.1967,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCCCCCCOC(=O)CCCC1(CCCC(=O)OCCCCCCCCCCCC)C=NC(C(=O)OC)N1C1CCN(Cc2ccccc2)CC1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.698536821939851,3,34,11.5441,0.7959183673469388,97.74,0,9,58,809.60502,236.915,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCCCCCCOC(=O)CCCC1(CCCC(=O)OCCCCCCCCCCCC)C=NC(C(=O)OCC)N1C1CCN(Cc2ccccc2)CC1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.715680311944879,3,35,11.9342,0.8,97.74,0,9,59,823.621407,241.532,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCCCCCCOC(=O)CCCC1(CCCC(=O)OCCCCCCCCCCCC)C=NC(C(=O)OC(C)(C)C)N1C1CCN(Cc2ccccc2)CC1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.749110013621074,3,34,12.7128,0.8076923076923077,97.74,0,9,61,851.654183,250.744,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCCCCCCOC(=O)CCCC(C=NC(C)(C)C)(CCCC(=O)OCCCCCCCCCCCC)NC1CCN(Cc2ccccc2)CC1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.681204680267808,3,35,13.1175,0.82,80.22999999999999,1,7,57,795.676565,242.1607,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCCCCCCOC(=O)CCCC(C=NCCCC)(CCCC(=O)OCCCCCCCCCCCC)NC1CCN(Cc2ccccc2)CC1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.681204680267808,3,38,13.1191,0.82,80.22999999999999,1,7,57,795.676565,242.1827,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCCCCCCOC(=O)CCCC(C=NC1CCCCC1)(CCCC(=O)OCCCCCCCCCCCC)NC1CCN(Cc2ccccc2)CC1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.713341302700456,3,36,13.6517,0.8269230769230769,80.22999999999999,1,7,59,821.694866,249.2807,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCCC(CCCCCCCC)OC(=O)CCCC1(CCCC(=O)OC(CCCCCCCC)CCCCCCCC)C=NC(C(=O)OC)N1C1CCN(Cc2ccccc2)CC1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.858027074990885,3,42,15.4419,0.8305084745762712,97.74,0,9,68,949.768897,283.041,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCCC(CCCCCCCC)OC(=O)CCCC1(CCCC(=O)OC(CCCCCCCC)CCCCCCCC)C=NC(C(=O)OCC)N1C1CCN(Cc2ccccc2)CC1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.872661637739601,3,43,15.832,0.8333333333333334,97.74,0,9,69,963.785284,287.658,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCCC(CCCCCCCC)OC(=O)CCCC1(CCCC(=O)OC(CCCCCCCC)CCCCCCCC)C=NC(C(=O)OC(C)(C)C)N1C1CCN(Cc2ccccc2)CC1,0.2140315992398948,35.0,16.0,46.5,2.5,10.0,6.901303511014555,3,42,16.6106,0.8387096774193549,97.74,0,9,71,991.81806,296.87,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCCC(CCCCCCCC)OC(=O)CCCC(C=NC(C)(C)C)(CCCC(=O)OC(CCCCCCCC)CCCCCCCC)NC1CCN(Cc2ccccc2)CC1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.8432690231453766,3,43,17.0153,0.85,80.22999999999999,1,7,67,935.840442,288.2867,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCCC(CCCCCCCC)OC(=O)CCCC(C=NCCCC)(CCCC(=O)OC(CCCCCCCC)CCCCCCCC)NC1CCN(Cc2ccccc2)CC1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.8432690231453766,3,46,17.0169,0.85,80.22999999999999,1,7,67,935.840442,288.3087,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCCC(CCCCCCCC)OC(=O)CCCC(C=NC1CCCCC1)(CCCC(=O)OC(CCCCCCCC)CCCCCCCC)NC1CCN(Cc2ccccc2)CC1,-0.0022533906995668,35.0,16.0,46.5,2.5,10.0,6.870662779574575,3,44,17.5495,0.8548387096774194,80.22999999999999,1,7,69,961.858743,295.4067,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCC/C=C\CCCCCCCC1(CCCCCCC/C=C\CCCCCCCC)C=NC(C(=O)OC)N1C1CCN(Cc2ccccc2)CC1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.653219094986713,3,34,14.3503,0.7647058823529411,45.14,0,5,56,773.690212,242.511,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCC/C=C\CCCCCCCC1(CCCCCCC/C=C\CCCCCCCC)C=NC(C(=O)OCC)N1C1CCN(Cc2ccccc2)CC1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.671150277543317,3,35,14.7404,0.7692307692307693,45.14,0,5,57,787.7066,247.128,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCC/C=C\CCCCCCCC1(CCCCCCC/C=C\CCCCCCCC)C=NC(C(=O)OC(C)(C)C)N1C1CCN(Cc2ccccc2)CC1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.7060759639231,3,34,15.519,0.7777777777777778,45.14,0,5,59,815.739375,256.34,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCC/C=C\CCCCCCCC(C=NC(C)(C)C)(CCCCCCC/C=C\CCCCCCCC)NC1CCN(Cc2ccccc2)CC1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.635076098208278,3,35,15.9237,0.7884615384615384,27.630000000000003,1,3,55,759.761758,247.7567,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCC/C=C\CCCCCCCC(C=NCCCC)(CCCCCCC/C=C\CCCCCCCC)NC1CCN(Cc2ccccc2)CC1,-0.2810932383302653,35.0,16.0,46.5,2.5,10.0,6.635076098208278,3,38,15.9253,0.7884615384615384,27.630000000000003,1,3,55,759.761758,247.7787,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCC/C=C\CCCCCCCC(C=NC1CCCCC1)(CCCCCCC/C=C\CCCCCCCC)NC1CCN(Cc2ccccc2)CC1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.668704627942093,3,36,16.4579,0.7962962962962963,27.630000000000003,1,3,57,785.780058,254.8767,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CCCC1(CCCC(=O)OCCCCCCCC/C=C\C/C=C\CCCCC)C=NC(C(=O)OC)N1CCCn1ccnc1,0.3907493032660417,35.0,16.0,46.5,2.5,10.0,6.809439888050948,4,43,13.9515,0.7272727272727273,112.32,0,10,65,904.678037,268.913,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CCCC1(CCCC(=O)OCCCCCCCC/C=C\C/C=C\CCCCC)C=NC(C(=O)OCC)N1CCCn1ccnc1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.824797493260814,4,44,14.3416,0.7321428571428571,112.32,0,10,66,918.694424,273.53,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CCCC1(CCCC(=O)OCCCCCCCC/C=C\C/C=C\CCCCC)C=NC(C(=O)OC(C)(C)C)N1CCCn1ccnc1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.854822747041698,4,43,15.1202,0.7413793103448276,112.32,0,10,68,946.7272,282.742,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CCCC(C=NC(C)(C)C)(CCCC(=O)OCCCCCCCC/C=C\C/C=C\CCCCC)NCCCn1ccnc1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.793941355966355,4,44,15.5249,0.75,94.81,1,8,64,890.749582,274.1587,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CCCC(C=NCCCC)(CCCC(=O)OCCCCCCCC/C=C\C/C=C\CCCCC)NCCCn1ccnc1,0.2140315992398948,35.0,16.0,46.5,2.5,10.0,6.793941355966355,4,47,15.5265,0.75,94.81,1,8,64,890.749582,274.1807,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CCCC(C=NC1CCCCC1)(CCCC(=O)OCCCCCCCC/C=C\C/C=C\CCCCC)NCCCn1ccnc1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.8227005319974925,4,45,16.0591,0.7586206896551724,94.81,1,8,66,916.767883,281.2787,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCC/C=C\CCCCCCCCOC(=O)CCCC1(CCCC(=O)OCCCCCCCC/C=C\CCCCCCCC)C=NC(C(=O)OC)N1CCCn1ccnc1,1.371257553758863,35.0,16.0,46.5,2.5,10.0,6.813878571265596,4,45,14.3995,0.8,112.32,0,10,65,908.706986,269.101,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCC/C=C\CCCCCCCCOC(=O)CCCC1(CCCC(=O)OCCCCCCCC/C=C\CCCCCCCC)C=NC(C(=O)OCC)N1CCCn1ccnc1,1.0625918470941615,35.0,16.0,46.5,2.5,10.0,6.829168677338145,4,46,14.7896,0.8035714285714286,112.32,0,10,66,922.723374,273.718,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCC/C=C\CCCCCCCCOC(=O)CCCC1(CCCC(=O)OCCCCCCCC/C=C\CCCCCCCC)C=NC(C(=O)OC(C)(C)C)N1CCCn1ccnc1,0.2140315992398948,35.0,16.0,46.5,2.5,10.0,6.859064909833016,4,45,15.5682,0.8103448275862069,112.32,0,10,68,950.756149,282.93,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCC/C=C\CCCCCCCCOC(=O)CCCC(C=NC(C)(C)C)(CCCC(=O)OCCCCCCCC/C=C\CCCCCCCC)NCCCn1ccnc1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.798449212086135,4,46,15.9729,0.8214285714285714,94.81,1,8,64,894.778532,274.3467,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCC/C=C\CCCCCCCCOC(=O)CCCC(C=NCCCC)(CCCC(=O)OCCCCCCCC/C=C\CCCCCCCC)NCCCn1ccnc1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.798449212086135,4,49,15.9745,0.8214285714285714,94.81,1,8,64,894.778532,274.3687,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCC/C=C\CCCCCCCCOC(=O)CCCC(C=NC1CCCCC1)(CCCC(=O)OCCCCCCCC/C=C\CCCCCCCC)NCCCn1ccnc1,-0.0022533906995668,35.0,16.0,46.5,2.5,10.0,6.827080871828489,4,47,16.5071,0.8275862068965517,94.81,1,8,66,920.796832,281.4667,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCCOC(=O)CCCC1(CCCC(=O)OCCC#CCCCCCC)C=NC(C(=O)OC)N1CCCn1ccnc1,0.3907493032660417,35.0,16.0,46.5,2.5,10.0,6.524928479704599,4,25,7.0523,0.717948717948718,112.32,0,10,49,680.415833,192.501,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCCOC(=O)CCCC1(CCCC(=O)OCCC#CCCCCCC)C=NC(C(=O)OCC)N1CCCn1ccnc1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.545289313686011,4,26,7.4424,0.725,112.32,0,10,50,694.432221,197.118,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCCOC(=O)CCCC1(CCCC(=O)OCCC#CCCCCCC)C=NC(C(=O)OC(C)(C)C)N1CCCn1ccnc1,-0.0022533906995668,35.0,16.0,46.5,2.5,10.0,6.584807966833995,4,25,8.221,0.7380952380952381,112.32,0,10,52,722.464996,206.33,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCCOC(=O)CCCC(C=NC(C)(C)C)(CCCC(=O)OCCC#CCCCCCC)NCCCn1ccnc1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.5042761974170284,4,26,8.6257,0.75,94.81,1,8,48,666.487379,197.7467,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCCOC(=O)CCCC(C=NCCCC)(CCCC(=O)OCCC#CCCCCCC)NCCCn1ccnc1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.5042761974170284,4,29,8.6273,0.75,94.81,1,8,48,666.487379,197.7687,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCCOC(=O)CCCC(C=NC1CCCCC1)(CCCC(=O)OCCC#CCCCCCC)NCCCn1ccnc1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.542515187238222,4,27,9.1599,0.7619047619047619,94.81,1,8,50,692.50568,204.8667,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCC/C=C\CCCCCCCCOC(=O)CCCC1(CCCC(=O)OC(CCCCCCCC)CCCCCCCC)C=NC(C(=O)OC)N1CCCn1ccnc1,-0.4578109423564123,35.0,16.0,46.5,2.5,10.0,6.80059759382664,4,44,14.2318,0.8333333333333334,112.32,0,10,64,896.705073,264.556,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCC/C=C\CCCCCCCCOC(=O)CCCC1(CCCC(=O)OC(CCCCCCCC)CCCCCCCC)C=NC(C(=O)OCC)N1CCCn1ccnc1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.816090546453297,4,45,14.6219,0.8363636363636363,112.32,0,10,65,910.721461,269.173,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCC/C=C\CCCCCCCCOC(=O)CCCC1(CCCC(=O)OC(CCCCCCCC)CCCCCCCC)C=NC(C(=O)OC(C)(C)C)N1CCCn1ccnc1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.846374433800876,4,44,15.4005,0.8421052631578947,112.32,0,10,67,938.754236,278.385,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCC/C=C\CCCCCCCCOC(=O)CCCC(C=NC(C)(C)C)(CCCC(=O)OC(CCCCCCCC)CCCCCCCC)NCCCn1ccnc1,-0.2810932383302653,35.0,16.0,46.5,2.5,10.0,6.784960329642715,4,45,15.8052,0.8545454545454545,94.81,1,8,63,882.776619,269.8017,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCC/C=C\CCCCCCCCOC(=O)CCCC(C=NCCCC)(CCCC(=O)OC(CCCCCCCC)CCCCCCCC)NCCCn1ccnc1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.784960329642715,4,48,15.8068,0.8545454545454545,94.81,1,8,63,882.776619,269.8237,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCC/C=C\CCCCCCCCOC(=O)CCCC(C=NC1CCCCC1)(CCCC(=O)OC(CCCCCCCC)CCCCCCCC)NCCCn1ccnc1,-0.674095932295874,35.0,16.0,46.5,2.5,10.0,6.813975227933498,4,46,16.3394,0.8596491228070176,94.81,1,8,65,908.79492,276.9217,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCCOC(=O)CCCC1(CCCC(=O)OCCCCCCCC/C=C\CCCCCCCC)C=NC(C(=O)OC)N1CCCn1ccnc1,0.72835041143869,35.0,16.0,46.5,2.5,10.0,6.679803938750423,4,35,10.7259,0.7659574468085106,112.32,0,10,57,794.56141,230.801,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCCOC(=O)CCCC1(CCCC(=O)OCCCCCCCC/C=C\CCCCCCCC)C=NC(C(=O)OCC)N1CCCn1ccnc1,0.8361574035969089,35.0,16.0,46.5,2.5,10.0,6.6972687880609705,4,36,11.116,0.7708333333333334,112.32,0,10,58,808.577797,235.418,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCCOC(=O)CCCC1(CCCC(=O)OCCCCCCCC/C=C\CCCCCCCC)C=NC(C(=O)OC(C)(C)C)N1CCCn1ccnc1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.7313092275515585,4,35,11.8946,0.78,112.32,0,10,60,836.610573,244.63,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCCOC(=O)CCCC(C=NC(C)(C)C)(CCCC(=O)OCCCCCCCC/C=C\CCCCCCCC)NCCCn1ccnc1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.662141144540558,4,36,12.2993,0.7916666666666666,94.81,1,8,56,780.632955,236.0467,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCCOC(=O)CCCC(C=NCCCC)(CCCC(=O)OCCCCCCCC/C=C\CCCCCCCC)NCCCn1ccnc1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.662141144540558,4,39,12.3009,0.7916666666666666,94.81,1,8,56,780.632955,236.0687,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCC#CCCOC(=O)CCCC(C=NC1CCCCC1)(CCCC(=O)OCCCCCCCC/C=C\CCCCCCCC)NCCCn1ccnc1,0.2140315992398948,35.0,16.0,46.5,2.5,10.0,6.69488626338676,4,37,12.8335,0.8,94.81,1,8,58,806.651256,243.1667,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCCCCCCOC(=O)CCCC1(CCCC(=O)OCCCCCCCCCCCC)C=NC(C(=O)OC)N1CCCn1ccnc1,0.3907493032660417,35.0,16.0,46.5,2.5,10.0,6.61486366037811,4,35,10.1663,0.8372093023255814,112.32,0,10,53,744.539283,213.885,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
CCCCCCCCCCCCOC(=O)CCCC1(CCCC(=O)OCCCCCCCCCCCC)C=NC(C(=O)OCC)N1CCCn1ccnc1,-0.1316805498256807,35.0,16.0,46.5,2.5,10.0,6.633489471284123,4,36,10.5564,0.8409090909090909,112.32,0,10,54,758.555671,218.502,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05,1.0
