fold,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,0.5955955159673207,0.3494413439573191,1.3568112710686069e-83,0.5059398177061687,0.39205566040373874,0.007032817300344991,0.04430539450935197,859
1,0.6175671696602856,0.37922217984647666,1.8459402701613593e-91,0.5038983137839697,0.392049790571986,0.007850324286460143,0.046288836510477306,859
2,0.6104620690691028,0.3515307889034861,3.8743427947162245e-88,0.4467758421966774,0.34100582797294776,0.007347977892422396,0.04625377188403755,852
3,0.6076151382405082,0.33706071407727234,3.19402036668652e-88,0.4577492786139149,0.351682207283852,0.008064811242710565,0.05299707487195827,863
4,0.6020501024562805,0.357469360724199,3.111591406567706e-86,0.47895800917091275,0.3685468912216756,0.00661225324631552,0.044665604197373504,863
