fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.60933,0.182927,0.0,0.543189,0.430159,0.001408,0.02906,77.0
1,,0.588366,0.15808,1e-06,0.525249,0.408099,0.00153,0.029878,61.0
2,,0.665946,-0.441722,1e-06,0.594917,0.463051,0.00271,0.042919,42.0
3,,0.652549,0.255018,0.0,0.547692,0.422003,0.001137,0.02671,55.0
4,,0.574922,0.076816,0.0,0.492048,0.384579,0.001534,0.030246,73.0
Mean,,0.6182226,0.0462238,4e-07,0.5406190000000001,0.4215782,0.0016638,0.0317626,61.6
