fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,insufficient_data,0.851182,0.084987,0.031572,0.666737,0.552052,0.004576,0.055539,6.0
1,insufficient_data,-0.276077,-1.915078,0.596406,-0.304256,-0.258199,0.003554,0.054557,6.0
2,,0.649402,-1.433962,0.022294,0.321442,0.249444,0.009327,0.085372,12.0
3,,0.639352,-0.181019,0.025187,0.276744,0.208893,0.004526,0.057354,12.0
4,,0.666824,-0.360781,0.017863,0.258045,0.208893,0.005214,0.06233,12.0
Mean,,0.5061366,-0.7611706,0.1386644,0.2437424,0.1922166,0.0054394,0.0630304,9.6
