fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.947864,0.861498,0.0,0.870866,0.699463,0.002216,0.036172,90.0
1,,0.956603,0.887136,0.0,0.893978,0.731343,0.00178,0.03252,93.0
2,insufficient_data,0.935968,0.767433,0.229055,1.0,1.0,0.00127,0.021496,3.0
3,,0.953735,0.883333,0.0,0.890076,0.730405,0.00184,0.031995,93.0
4,,0.953521,0.87754,0.0,0.879735,0.713065,0.001931,0.033674,93.0
Mean,,0.9495381999999999,0.8553879999999999,0.045811000000000004,0.9069309999999999,0.7748552,0.0018074,0.031171400000000005,74.4
