fold,accuracy,kappa,log_loss,macro_f1,weighted_f1,macro_precision,macro_recall,n_vals,note
0,1.0,1.0,0.03588393478845933,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,31,
1,1.0,1.0,0.017396799016083653,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,39,
2,1.0,1.0,0.11267419614423511,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,42,
3,1.0,1.0,0.046945141890192714,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,23,
4,1.0,1.0,0.03047748742402841,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,33,
