fold,accuracy,kappa,log_loss,macro_f1,weighted_f1,macro_precision,macro_recall,n_vals,note
0,1.0,1.0,0.042948877876812744,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,38,
1,1.0,1.0,0.04353425944987083,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,40,
2,1.0,1.0,0.03683927133693099,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,46,
3,1.0,1.0,0.036586111078271887,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,44,
4,1.0,1.0,0.05026073898047911,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,44,
