feature,mean_gain
LogP,361.93554840087893
chemberta_160,289.23971405029295
num_protonatable_nitrogens,287.29852905273435
chemberta_72,285.73445587158204
chemberta_379,246.41513595581054
mgk_53,235.39446830749512
chemberta_124,223.40131225585938
chemberta_256,219.07595977783203
chemberta_116,212.01461944580078
Model_type_HepG2,211.00188598632812
chemberta_140,203.47737655639648
chemberta_178,197.7366180419922
chemberta_172,195.65293731689454
chemberta_371,179.21812438964844
mgk_21,172.46589202880858
PEG_molratio,168.24346618652345
chemberta_307,164.77526473999023
chemberta_304,162.7090301513672
chemberta_189,162.61881408691406
mgk_29,162.56000671386718
mgk_4,159.83147354125975
mgk_1,152.1227149963379
mgk_27,146.44866485595702
chemberta_301,143.50946502685548
chemberta_6,141.89552688598633
chemberta_103,141.0336051940918
chemberta_46,140.95823287963867
mgk_2,140.05139923095703
mgk_42,137.00131378173828
chemberta_288,136.4894592285156
mgk_57,135.25005340576172
chemberta_229,131.44605865478516
chemberta_141,129.6231590270996
mgk_14,129.10414810180663
chemberta_174,129.0763095855713
chemberta_123,124.65915985107422
chemberta_248,123.06775436401367
Model_type_A549,121.3288803100586
mgk_36,121.04830932617188
mgk_11,118.11623954772949
mgk_9,117.8828857421875
chemberta_336,117.42955322265625
chemberta_114,117.39902114868164
Dose_ug_nucleicacid,116.18348541259766
mgk_25,115.65223999023438
chemberta_186,114.2446502685547
chemberta_73,113.73733444213867
mgk_19,112.93750762939453
chemberta_202,112.05477371215821
chemberta_291,111.29784965515137
mgk_34,110.23831710815429
mgk_8,108.96301574707032
chemberta_66,108.89970321655274
chemberta_355,108.06448287963867
chemberta_95,107.67835235595703
mgk_37,107.42417984008789
chemberta_153,106.67944030761718
chemberta_176,105.90775146484376
mgk_0,105.21134796142579
chemberta_306,104.67303009033203
chemberta_328,104.08620529174804
chemberta_230,103.4903564453125
chemberta_62,102.08564529418945
mgk_51,100.94957885742187
chemberta_222,100.86627655029297
chemberta_298,100.23343887329102
chemberta_323,100.06840057373047
chemberta_251,100.0462142944336
mgk_20,100.04173202514649
chemberta_65,99.72445068359374
mgk_28,99.2647144317627
Model_type_HeLa,98.54072570800781
chemberta_212,97.70599975585938
mgk_12,97.3737663269043
chemberta_376,94.18744735717773
mgk_33,93.64940795898437
chemberta_182,91.19730758666992
mgk_7,90.88781471252442
chemberta_149,90.86310806274415
chemberta_120,90.78735656738282
mgk_17,90.687984085083
chemberta_272,90.2010513305664
mgk_40,89.36910934448242
mgk_16,89.30848999023438
chemberta_294,89.19032211303711
chemberta_293,88.78649711608887
chemberta_150,87.7760383605957
mgk_58,87.16345138549805
chemberta_239,86.96764678955078
chemberta_146,86.19273147583007
chemberta_360,85.90161056518555
chemberta_367,85.8691162109375
chemberta_320,85.86219024658203
mgk_59,85.68582611083984
chemberta_195,85.45540390014648
chemberta_190,85.37748489379882
chemberta_193,85.04553298950195
chemberta_14,85.0224723815918
chemberta_321,84.74040985107422
chemberta_221,84.63107986450196
chemberta_240,84.61857757568359
mgk_30,84.55743560791015
mgk_18,84.42401313781738
chemberta_268,84.39396743774414
chemberta_77,84.33245162963867
mgk_26,84.3241455078125
chemberta_119,83.91167984008788
chemberta_30,82.68395614624023
chemberta_39,82.65970153808594
chemberta_334,82.60796432495117
mgk_31,82.24368133544922
chemberta_302,81.8034511566162
chemberta_377,81.3793930053711
mgk_63,81.2364875793457
mgk_32,81.18413696289062
chemberta_115,80.83924560546875
chemberta_162,80.77488327026367
chemberta_249,80.6421890258789
mgk_41,80.37607154846191
chemberta_200,79.70846595764161
mgk_13,79.55591583251953
chemberta_180,79.28061027526856
chemberta_243,79.0420135498047
chemberta_70,78.96228408813477
CHL_molratio,78.8822021484375
chemberta_237,78.87822532653809
chemberta_121,78.82363967895508
chemberta_108,78.37492446899414
chemberta_67,78.35246505737305
mgk_35,77.84784317016602
chemberta_224,77.61837844848633
chemberta_76,77.59207916259766
chemberta_283,77.2924789428711
chemberta_50,77.28679656982422
mgk_6,77.15807418823242
chemberta_247,77.03365936279297
chemberta_218,76.8675033569336
chemberta_244,76.45901451110839
chemberta_369,76.43500061035157
chemberta_238,76.33247146606445
chemberta_299,76.05535049438477
chemberta_253,75.84343795776367
chemberta_349,75.63493499755859
chemberta_79,75.36392440795899
chemberta_74,75.14161109924316
chemberta_318,74.98112907409669
chemberta_179,74.75586547851563
chemberta_335,74.68458709716796
mgk_23,74.56135025024415
chemberta_143,74.45445098876954
chemberta_252,74.22637214660645
chemberta_122,74.1569206237793
chemberta_157,74.07171096801758
chemberta_365,73.95585784912109
chemberta_284,73.86853981018066
mgk_5,73.68592109680176
chemberta_271,73.59660110473632
chemberta_257,73.59618492126465
chemberta_137,73.47413749694825
chemberta_58,73.25244903564453
chemberta_270,73.0830062866211
chemberta_134,72.97880325317382
chemberta_330,72.66950836181641
chemberta_260,72.59556770324707
mgk_60,72.43768463134765
chemberta_68,72.38359184265137
chemberta_102,72.06489715576171
chemberta_104,71.4465217590332
chemberta_363,71.0094051361084
chemberta_381,70.93071594238282
chemberta_191,70.72564239501953
chemberta_236,70.54377899169921
chemberta_342,70.4803565979004
chemberta_194,70.32289962768554
chemberta_86,70.31179351806641
mgk_48,70.01444816589355
chemberta_126,69.71521453857422
chemberta_45,69.38933715820312
chemberta_177,69.34566726684571
chemberta_211,69.0421974182129
chemberta_297,68.97106323242187
chemberta_129,68.80884323120117
chemberta_353,68.69565811157227
chemberta_181,68.44184265136718
chemberta_15,68.11312408447266
chemberta_325,68.04222717285157
chemberta_89,68.03505859375
mgk_45,67.85600624084472
chemberta_53,67.41343994140625
chemberta_292,66.87391357421875
mgk_39,66.76681861877441
chemberta_269,66.73044509887696
chemberta_201,66.6207649230957
chemberta_374,66.61839141845704
chemberta_127,66.58504867553711
chemberta_203,66.57730560302734
chemberta_348,66.3708885192871
chemberta_144,66.26890830993652
chemberta_173,66.01459045410157
chemberta_37,65.89688720703126
mgk_62,65.68716735839844
chemberta_142,65.62582092285156
chemberta_152,65.57635154724122
mgk_47,65.2750732421875
chemberta_81,65.10040283203125
chemberta_31,65.07548675537109
chemberta_220,64.84568405151367
chemberta_98,64.75196990966796
chemberta_225,64.67878036499023
chemberta_382,64.6587532043457
chemberta_217,64.22519607543946
chemberta_333,64.13598175048828
chemberta_75,63.6379035949707
HL_name_DSPC,63.60709838867187
mgk_49,63.57556991577148
chemberta_159,63.44246978759766
mgk_10,63.41455307006836
Num_carbon_in_tail,63.13864440917969
chemberta_147,62.96182632446289
chemberta_90,62.77174758911133
chemberta_235,62.6658821105957
chemberta_192,62.57513580322266
chemberta_267,62.54694519042969
mgk_43,62.48779830932617
chemberta_290,62.43939437866211
chemberta_205,62.03320732116699
chemberta_13,61.95668983459473
mgk_15,61.85238761901856
chemberta_99,61.7762809753418
chemberta_383,61.76420593261719
chemberta_358,61.704813385009764
chemberta_109,61.64987640380859
chemberta_281,61.619544219970706
chemberta_231,61.58175354003906
chemberta_44,61.551626968383786
mgk_24,61.41937484741211
chemberta_308,61.34066543579102
chemberta_164,61.005896759033206
chemberta_354,60.93811187744141
mgk_54,60.92997169494629
chemberta_366,60.87718811035156
chemberta_84,60.80664978027344
chemberta_204,60.77071952819824
mgk_44,60.76685333251953
chemberta_258,60.69089965820312
chemberta_347,60.633456802368165
chemberta_280,60.62592697143555
chemberta_207,60.53566932678223
chemberta_145,59.65725135803223
chemberta_106,59.51894836425781
chemberta_265,59.311353302001955
chemberta_286,59.28902130126953
chemberta_331,59.05778160095215
chemberta_165,59.0354621887207
chemberta_356,58.95884628295899
chemberta_314,58.867859268188475
chemberta_163,58.83031692504883
chemberta_41,58.75048408508301
chemberta_303,58.717521286010744
chemberta_259,58.66976547241211
chemberta_185,58.63930816650391
chemberta_18,58.379455184936525
chemberta_341,58.26350479125976
chemberta_69,58.037804412841794
chemberta_319,58.02246589660645
chemberta_329,57.92980422973633
chemberta_52,57.90310287475586
chemberta_175,57.55273361206055
chemberta_54,57.36770820617676
mgk_55,57.25824966430664
chemberta_43,57.18156967163086
chemberta_187,56.999413681030276
chemberta_87,56.987298583984376
chemberta_154,56.95510978698731
chemberta_133,56.89288673400879
chemberta_166,56.813177490234374
chemberta_276,56.7763168334961
chemberta_93,56.56391716003418
chemberta_125,56.50397491455078
chemberta_51,56.47175064086914
chemberta_346,56.398672866821286
chemberta_380,56.09198532104492
chemberta_339,56.07822036743164
chemberta_47,56.05814323425293
chemberta_209,55.96621398925781
chemberta_370,55.83762969970703
Fraction.sp3.Carbons,55.82677116394043
chemberta_254,55.637351989746094
chemberta_375,55.5134952545166
chemberta_4,55.38008346557617
chemberta_289,55.30117073059082
mgk_46,55.174371337890626
chemberta_170,54.84487113952637
chemberta_199,54.836653518676755
chemberta_23,54.76871795654297
chemberta_107,54.72732048034668
chemberta_359,54.514940643310545
chemberta_85,54.31113891601562
chemberta_378,54.30445251464844
chemberta_305,54.15565490722656
chemberta_215,54.15329132080078
chemberta_332,53.60940361022949
chemberta_213,53.579280853271484
chemberta_96,53.521131134033205
chemberta_130,53.363407135009766
chemberta_351,53.3622486114502
chemberta_135,53.29380569458008
chemberta_26,53.19766464233398
chemberta_326,53.070211791992186
mgk_52,52.91283531188965
mgk_3,52.80419082641602
chemberta_246,52.6890266418457
chemberta_233,52.67331161499023
chemberta_64,52.61827125549316
chemberta_22,52.59829978942871
chemberta_255,52.55684967041016
chemberta_110,52.40660858154297
chemberta_263,52.37370071411133
chemberta_310,52.27580680847168
chemberta_28,52.2589714050293
chemberta_55,52.235243225097655
chemberta_29,52.13660888671875
chemberta_344,52.054586029052736
chemberta_132,51.96170349121094
chemberta_184,51.85975570678711
chemberta_242,51.85891265869141
chemberta_36,51.819200134277345
chemberta_296,51.80857391357422
chemberta_312,51.73693199157715
chemberta_112,51.447869873046876
chemberta_48,51.317203521728516
chemberta_94,51.30878791809082
mgk_22,51.106985092163086
chemberta_101,50.90402679443359
chemberta_82,50.870740509033205
chemberta_223,50.86968307495117
chemberta_316,50.80226135253906
chemberta_156,50.43806762695313
mgk_50,50.43783111572266
chemberta_158,50.390646362304686
chemberta_277,50.110555267333986
chemberta_361,50.022967147827146
chemberta_337,49.87179374694824
chemberta_42,49.833350372314456
chemberta_97,49.70210952758789
chemberta_275,49.675667953491214
chemberta_273,49.640052032470706
mgk_61,49.47063674926758
chemberta_345,49.273163604736325
chemberta_228,49.14969024658203
chemberta_92,48.91919784545898
chemberta_105,48.88540916442871
chemberta_83,48.815696716308594
chemberta_234,48.81207008361817
chemberta_32,48.72819442749024
chemberta_168,48.63268966674805
chemberta_161,48.56386833190918
chemberta_155,48.37906036376953
chemberta_60,48.04634246826172
chemberta_169,47.921389770507815
chemberta_128,47.909130859375
mgk_38,47.67838134765625
chemberta_327,47.645345306396486
chemberta_287,47.5435115814209
chemberta_183,47.481221771240236
chemberta_340,47.21084632873535
chemberta_206,47.08094253540039
chemberta_226,47.055327606201175
chemberta_7,46.73487396240235
chemberta_49,46.56230125427246
chemberta_261,46.304264831542966
chemberta_111,46.23021469116211
chemberta_362,46.22774810791016
chemberta_117,46.225304412841794
chemberta_167,46.08795394897461
chemberta_80,45.814126586914064
chemberta_59,45.745517349243165
chemberta_56,45.49341239929199
chemberta_262,45.45956535339356
chemberta_71,45.15089378356934
chemberta_171,45.14739875793457
chemberta_27,45.03166198730469
chemberta_285,44.992427062988284
chemberta_311,44.899801635742186
chemberta_295,44.88484230041504
chemberta_91,44.817847061157224
chemberta_151,44.74912719726562
chemberta_63,44.73263092041016
chemberta_343,44.6781307220459
chemberta_309,44.63966369628906
chemberta_33,44.539237594604494
chemberta_250,44.51749954223633
chemberta_227,44.451236724853516
mgk_56,44.41291885375976
chemberta_40,44.38368453979492
chemberta_350,44.357492446899414
chemberta_232,44.34150390625
chemberta_25,44.008019256591794
chemberta_208,43.954430770874026
chemberta_11,43.798509216308595
chemberta_264,43.61041526794433
chemberta_282,43.299237442016604
chemberta_368,43.08125534057617
chemberta_24,42.6215087890625
chemberta_138,42.55355682373047
chemberta_131,42.424879455566405
chemberta_34,42.37740001678467
chemberta_364,42.313430595397946
chemberta_21,42.15937042236328
chemberta_216,41.98282470703125
chemberta_38,41.98153648376465
chemberta_219,41.83250350952149
chemberta_198,41.72807922363281
chemberta_19,41.37697067260742
chemberta_245,41.04992332458496
chemberta_9,40.88988494873047
chemberta_357,40.883629608154294
chemberta_214,40.712975311279294
chemberta_17,40.506002044677736
chemberta_322,40.386361312866214
chemberta_241,39.95077209472656
chemberta_196,39.78277053833008
chemberta_317,39.6825511932373
chemberta_300,39.40666236877441
chemberta_313,39.14495658874512
chemberta_279,39.05559768676758
chemberta_352,39.01346092224121
chemberta_210,38.871490478515625
chemberta_118,38.864912033081055
chemberta_278,38.76037673950195
chemberta_139,38.32273941040039
chemberta_324,38.31908493041992
chemberta_148,38.30685615539551
chemberta_136,38.1674072265625
chemberta_266,38.14779510498047
HL_molratio,37.49853363037109
chemberta_12,36.72530517578125
chemberta_315,36.568609619140624
chemberta_338,35.63688278198242
chemberta_373,35.62219390869141
chemberta_35,35.49956932067871
chemberta_78,35.40722007751465
chemberta_197,35.289051628112794
chemberta_274,32.984689712524414
chemberta_188,32.925862884521486
has_ester,32.822854614257814
chemberta_57,32.630700302124026
chemberta_88,32.579833602905275
chemberta_8,32.56835594177246
chemberta_61,32.42952423095703
chemberta_113,31.85803565979004
chemberta_100,31.51747283935547
chemberta_2,31.39473991394043
chemberta_372,31.27162971496582
chemberta_10,29.625450897216798
HL_name_DOPE,29.344022369384767
chemberta_5,29.11119689941406
HL_name_DOTAP,28.866457748413087
chemberta_3,25.739916229248045
chemberta_20,25.238358879089354
chemberta_1,22.98638210296631
IL_to_nucleicacid_massratio,20.79329891204834
chemberta_16,20.70430145263672
chemberta_0,20.145610046386718
IL_molratio,19.90399742126465
Model_type_DC2.4,19.237089729309083
Model_type_BeWo_b30,18.154533195495606
HL_name_14PA,16.190721893310545
has_carbonate,15.8831787109375
HL_name_18PG,13.129674911499023
HL_name_DDAB,10.165817928314208
num_unsaturated_cc_bonds,4.430485534667969
Model_type_HEK293T,0.0
Cargo_type_GFP,0.0
Cargo_type_FLuc,0.0
Model_type_IGROV1,0.0
has_disulfide,0.0
Model_type_RAW264.7,0.0
HL_name_MDOA,0.0
