fold,split_name,target,pearson,r^2,pearson_p_val,spearman,kendall,rmse,n_vals,note
1,Lee_unsat_Lee_unsat_dendrimer_nan_in_vitro,toxicity,0.6500681638349426,0.4225886176317338,8.14458178711552e-09,0.6266186841613243,0.49024768100408744,0.03148038442276601,63,
