feature,mean_gain
mgk_1,258.09351501464846
num_unsaturated_cc_bonds,241.67080078125
Model_type_HepG2,233.4501525878906
mgk_24,182.12037811279296
LogP,174.32510528564453
Nitrogen.Count,168.87832946777343
Dose_ug_nucleicacid,158.43203582763672
mgk_40,148.56780548095702
PEG_molratio,147.9751770019531
Hydrogen.Bond.Acceptors,145.3581344604492
Topological.Polar.Surface.Area,128.5176040649414
mgk_19,128.16740875244142
mgk_39,113.61788635253906
mgk_12,105.83229446411133
chemberta_pca_125,101.62677803039551
mgk_16,100.7623504638672
Model_type_A549,99.84543151855469
Model_type_HeLa,97.74496612548828
mgk_43,95.76903381347657
mgk_61,95.69887237548828
mgk_38,93.79889221191407
Num_carbon_in_tail,92.2664909362793
mgk_36,89.26736526489258
chemberta_pca_105,89.17742462158203
mgk_22,88.61180992126465
mgk_54,88.4803092956543
mgk_7,87.22322845458984
mgk_30,87.13147163391113
mgk_3,85.89447174072265
mgk_21,83.21947784423828
mgk_6,82.29357986450195
mgk_62,82.20526809692383
chemberta_pca_122,81.33421897888184
chemberta_pca_50,79.13327178955078
mgk_35,77.04979400634765
chemberta_pca_41,73.2094009399414
Heavy.Atoms,72.86693458557129
mgk_41,72.39021453857421
num_protonatable_nitrogens,71.97898864746094
mgk_53,71.51988334655762
Molar.Refractivity,71.3095588684082
mgk_4,69.97453308105469
chemberta_pca_35,68.86808128356934
mgk_50,67.14085426330567
HL_name_DSPC,67.08090133666992
chemberta_pca_119,66.08930625915528
chemberta_pca_42,65.07570533752441
CHL_molratio,64.90729217529297
chemberta_pca_48,64.49793968200683
chemberta_pca_23,64.47007217407227
mgk_17,63.95733795166016
mgk_10,63.17384796142578
mgk_33,61.81165313720703
mgk_37,61.36818218231201
chemberta_pca_18,60.67970352172851
mgk_2,60.59583930969238
mgk_32,59.919094467163085
chemberta_pca_34,59.43848304748535
mgk_31,59.39790649414063
chemberta_pca_36,59.35017127990723
mgk_45,59.24223251342774
mgk_14,59.193857955932614
mgk_57,58.98108177185058
mgk_20,58.97950286865235
mgk_59,58.65040054321289
mgk_27,58.52734909057617
Hydrogen.Bond.Donors,58.168273544311525
chemberta_pca_114,57.81029014587402
chemberta_pca_62,57.6964412689209
mgk_15,57.390132904052734
mgk_34,57.34168701171875
chemberta_pca_126,57.18307800292969
chemberta_pca_25,56.09390029907227
has_carbonate,56.01492919921875
chemberta_pca_14,55.205170440673825
mgk_11,54.86891822814941
Rotatable.Bonds,54.84702835083008
chemberta_pca_9,54.338748168945315
mgk_48,54.230181503295896
mgk_46,54.080366897583005
mgk_60,53.997927856445315
chemberta_pca_24,53.90482711791992
mgk_56,53.738440704345706
mgk_55,53.68488693237305
chemberta_pca_13,52.98909912109375
chemberta_pca_109,52.90537567138672
chemberta_pca_16,51.93304595947266
mgk_58,51.52419815063477
chemberta_pca_55,51.11876449584961
mgk_63,50.72634353637695
chemberta_pca_120,50.44267959594727
chemberta_pca_27,50.3499210357666
chemberta_pca_108,50.282481002807614
chemberta_pca_7,50.04841537475586
chemberta_pca_99,49.87161979675293
mgk_13,49.56176834106445
chemberta_pca_43,49.38078384399414
molwtlog1p,49.1343936920166
mgk_26,48.90326614379883
chemberta_pca_86,48.726169967651366
chemberta_pca_106,47.769391250610354
chemberta_pca_30,47.70065155029297
mgk_51,47.580240631103514
mgk_18,47.34926071166992
