feature,mean_gain
mgk_1,251.5661651611328
Dose_ug_nucleicacid,214.5626190185547
chemberta_116,214.52213287353516
chemberta_124,206.6888427734375
chemberta_256,204.36353607177733
Topological.Polar.Surface.Area,178.1762252807617
Model_type_HepG2,175.31045227050782
chemberta_178,150.25408325195312
chemberta_334,143.89233856201173
mgk_24,142.29740982055665
LogP,140.23422470092774
PEG_molratio,138.93699493408204
chemberta_160,135.57478942871094
num_unsaturated_cc_bonds,135.49395675659179
mgk_40,133.97165451049804
chemberta_162,133.75769500732423
chemberta_39,128.0289306640625
Model_type_A549,122.49054107666015
mgk_12,122.38079452514648
chemberta_120,121.8792724609375
chemberta_161,120.6016300201416
mgk_38,120.58557586669922
chemberta_371,120.02576599121093
chemberta_189,119.2574462890625
mgk_19,116.74305038452148
chemberta_277,114.58960266113282
mgk_41,113.99470825195313
Hydrogen.Bond.Acceptors,107.7243278503418
chemberta_176,106.30047149658203
chemberta_190,104.85550689697266
mgk_36,103.50417976379394
chemberta_354,103.25715789794921
mgk_35,91.58450622558594
Model_type_HeLa,89.46871948242188
CHL_molratio,89.29385223388672
mgk_25,88.12718124389649
mgk_22,86.91081199645996
mgk_16,86.26444244384766
Nitrogen.Count,85.97546157836913
chemberta_150,83.91354675292969
chemberta_264,83.68465042114258
chemberta_157,83.50704956054688
chemberta_72,80.36548767089843
chemberta_266,78.53754196166992
chemberta_66,78.09733200073242
chemberta_30,77.04985733032227
mgk_17,76.02339057922363
chemberta_288,74.80389137268067
chemberta_225,74.37938613891602
chemberta_123,73.17354164123535
chemberta_382,72.658646774292
chemberta_330,72.64399490356445
mgk_30,71.74998092651367
chemberta_376,68.99701766967773
chemberta_140,68.81559677124024
chemberta_126,68.21797981262208
chemberta_222,68.08930969238281
chemberta_304,67.15099639892578
chemberta_254,66.05726623535156
chemberta_306,66.05330352783203
chemberta_46,64.45295562744141
chemberta_14,64.07875137329101
chemberta_219,64.03942260742187
mgk_7,63.24103012084961
chemberta_320,62.689352416992186
mgk_23,62.58764572143555
chemberta_290,62.49559898376465
chemberta_366,61.50512619018555
mgk_15,60.49743843078613
chemberta_329,59.74430351257324
chemberta_342,59.39029083251953
chemberta_103,59.24935417175293
chemberta_248,58.741477966308594
chemberta_199,58.01851196289063
mgk_27,57.78618049621582
chemberta_207,57.75326843261719
van.der.Waals.Molecular.Volume,57.48968276977539
mgk_6,57.47473640441895
mgk_43,57.139030075073244
chemberta_231,56.81659088134766
chemberta_351,56.53429946899414
mgk_62,56.30825996398926
mgk_57,55.86081962585449
chemberta_237,55.799627685546874
