feature,mean_gain
Hydrogen.Bond.Acceptors,433.61433067321775
mgk_1,325.0162658691406
chemberta_124,317.7796936035156
Model_type_HepG2,237.93105773925782
chemberta_256,236.07179069519043
Dose_ug_nucleicacid,191.9686706542969
num_unsaturated_cc_bonds,174.40459709167482
chemberta_178,163.5702697753906
chemberta_160,159.27608413696288
chemberta_347,156.70272789001464
mgk_40,156.6646327972412
chemberta_162,154.9920211791992
mgk_24,148.27805423736572
PEG_molratio,147.22017517089844
chemberta_189,141.20518188476564
Nitrogen.Count,131.65347137451172
chemberta_120,125.9738037109375
chemberta_116,124.39657287597656
LogP,124.30325088500976
Topological.Polar.Surface.Area,122.34706573486328
mgk_19,117.08321228027344
mgk_38,114.10465621948242
mgk_36,112.17331886291504
mgk_12,108.610595703125
chemberta_39,107.66083374023438
chemberta_371,107.58412017822266
chemberta_66,104.82656555175781
chemberta_288,104.26097259521484
mgk_22,98.97932510375976
chemberta_161,98.85048904418946
chemberta_72,94.46497039794922
mgk_35,91.15021858215331
Model_type_A549,89.39300537109375
Model_type_HeLa,88.51874084472657
chemberta_254,87.88785171508789
chemberta_123,87.32054595947265
chemberta_150,85.45114593505859
chemberta_229,83.62687530517579
chemberta_334,82.76386413574218
chemberta_190,82.25179977416992
chemberta_222,81.67830963134766
mgk_6,80.9893955230713
chemberta_277,79.83166961669922
mgk_56,79.62324905395508
mgk_16,79.10637741088867
chemberta_207,74.22137069702148
mgk_61,73.7546173095703
chemberta_103,72.94480438232422
mgk_27,72.77560653686524
chemberta_342,71.44245109558105
chemberta_382,71.24037704467773
chemberta_192,70.83709259033203
chemberta_140,70.48504867553712
chemberta_248,70.42828674316407
chemberta_354,70.30927734375
chemberta_330,70.06671447753907
chemberta_320,69.83485870361328
chemberta_230,67.7940673828125
chemberta_53,67.19990768432618
mgk_39,66.55856513977051
chemberta_126,66.41652011871338
chemberta_199,66.07541198730469
mgk_50,65.18962783813477
chemberta_14,63.83666877746582
CHL_molratio,63.689108276367186
chemberta_329,63.609771728515625
mgk_30,63.08603515625
mgk_33,62.7565559387207
mgk_41,62.609902954101564
chemberta_231,61.6921272277832
chemberta_266,61.37711715698242
mgk_31,61.228522872924806
chemberta_316,61.22040710449219
chemberta_366,60.846676635742185
chemberta_268,60.715597534179686
chemberta_89,60.674974060058595
chemberta_306,60.28333358764648
mgk_43,60.1486255645752
chemberta_176,60.038862991333005
chemberta_58,59.36182403564453
mgk_46,59.31795692443848
mgk_54,59.05174026489258
mgk_4,58.52541809082031
chemberta_290,58.325944900512695
chemberta_26,57.084988594055176
chemberta_278,57.07470016479492
chemberta_369,56.97867202758789
chemberta_304,56.84577407836914
chemberta_225,56.81032791137695
mgk_8,56.54046058654785
chemberta_44,55.75111808776855
chemberta_215,55.635321044921874
chemberta_62,55.48644790649414
chemberta_249,55.32738342285156
chemberta_339,55.1417049407959
mgk_9,55.03406295776367
mgk_23,54.9885555267334
chemberta_30,54.591864013671874
chemberta_196,54.426038360595705
chemberta_144,54.15512962341309
chemberta_219,53.92956466674805
chemberta_46,53.84383087158203
chemberta_264,53.62155685424805
mgk_3,53.42343673706055
mgk_20,52.45510482788086
chemberta_260,52.11098861694336
chemberta_60,51.94860916137695
mgk_34,51.9065357208252
chemberta_351,51.52775077819824
chemberta_336,51.07271842956543
mgk_55,50.92969665527344
chemberta_186,50.88679428100586
mgk_57,50.800065231323245
chemberta_291,50.63368453979492
chemberta_240,50.62145881652832
chemberta_18,50.54541454315186
chemberta_307,50.27760543823242
mgk_2,50.24095611572265
mgk_52,50.129428482055665
mgk_59,49.518760681152344
chemberta_180,49.467757034301755
mgk_60,49.36846694946289
chemberta_45,49.298353576660155
chemberta_265,49.25594711303711
mgk_25,49.20430297851563
Rotatable.Bonds,48.89044342041016
mgk_7,48.251167678833006
chemberta_208,48.164694213867186
chemberta_301,48.15060882568359
mgk_11,47.44476470947266
mgk_62,47.30311889648438
chemberta_376,47.22907257080078
mgk_18,47.21479606628418
Num_carbon_in_tail,47.143219757080075
mgk_10,47.02896614074707
chemberta_292,46.799050903320314
mgk_51,46.530795669555665
chemberta_137,45.989310073852536
mgk_0,45.727239990234374
chemberta_221,45.69245643615723
chemberta_280,45.54325485229492
chemberta_243,45.495218658447264
chemberta_202,44.99967613220215
chemberta_247,44.67481155395508
chemberta_363,44.589934539794925
chemberta_81,44.38730239868164
chemberta_252,44.267889976501465
chemberta_122,44.255781936645505
mgk_5,44.127991104125975
chemberta_234,43.81430892944336
chemberta_55,43.62622337341308
mgk_53,43.563101577758786
chemberta_121,43.36938285827637
chemberta_335,42.49582176208496
mgk_15,42.33213348388672
chemberta_117,42.07444763183594
chemberta_71,41.81589241027832
chemberta_350,41.77022094726563
chemberta_242,41.642445755004886
chemberta_99,41.58061828613281
mgk_29,41.47907257080078
chemberta_138,41.40123405456543
chemberta_34,41.20655632019043
chemberta_200,41.18833274841309
Hydrogen.Bond.Donors,41.117049026489255
mgk_26,41.018791580200194
chemberta_92,40.81979179382324
mgk_37,40.6819652557373
Fraction.sp3.Carbons,40.656411743164064
chemberta_226,40.59078941345215
chemberta_56,40.02990303039551
chemberta_90,39.91050682067871
mgk_17,39.8871883392334
chemberta_365,39.83296241760254
chemberta_129,39.79193344116211
num_protonatable_nitrogens,39.73808393478394
chemberta_130,39.58044281005859
chemberta_65,39.56374740600586
mgk_58,39.532783126831056
chemberta_239,39.30513381958008
chemberta_75,39.30381393432617
chemberta_381,39.14473304748535
chemberta_375,39.123878479003906
mgk_63,38.93658599853516
mgk_47,38.90452842712402
HL_name_DSPC,38.84453773498535
chemberta_157,38.79652366638184
chemberta_326,38.74356346130371
chemberta_193,38.6331184387207
chemberta_220,38.60737609863281
chemberta_360,38.45546989440918
mgk_42,38.151934432983396
chemberta_149,37.88212509155274
chemberta_298,37.86788825988769
mgk_21,37.68662338256836
chemberta_191,37.669525909423825
mgk_13,37.66184539794922
chemberta_165,37.485128784179686
