feature,mean_gain
chemberta_74,29.063058853149414
chemberta_139,29.042477226257326
chemberta_167,28.8890869140625
chemberta_223,28.87038459777832
chemberta_52,28.780126953125
chemberta_234,28.615973281860352
chemberta_298,28.528213119506837
chemberta_146,28.353192138671876
chemberta_348,28.240822982788085
chemberta_173,28.228989791870116
chemberta_238,28.07685317993164
chemberta_42,27.96759948730469
chemberta_155,27.959586334228515
chemberta_331,27.9498722076416
chemberta_335,27.850747680664064
chemberta_352,27.833100509643554
chemberta_375,27.81279525756836
chemberta_169,27.770016860961913
chemberta_9,27.754526901245118
chemberta_269,27.740874671936034
chemberta_76,27.637413024902344
chemberta_358,27.402206802368163
chemberta_96,27.313598823547363
chemberta_13,27.28878402709961
chemberta_273,27.2828161239624
chemberta_171,27.257239532470702
chemberta_159,27.212106704711914
chemberta_314,27.179571533203124
chemberta_325,27.162037467956544
chemberta_54,26.99222640991211
chemberta_378,26.976688385009766
chemberta_36,26.94640693664551
chemberta_275,26.86523494720459
chemberta_289,26.843688583374025
chemberta_127,26.816299057006837
chemberta_102,26.7814884185791
chemberta_163,26.73186511993408
chemberta_228,26.653379440307617
chemberta_49,26.481677627563478
chemberta_194,26.37320899963379
chemberta_214,26.361922454833984
chemberta_263,26.279272651672365
chemberta_73,26.113311767578125
chemberta_253,26.016758728027344
chemberta_100,25.972291946411133
chemberta_31,25.89830837249756
chemberta_105,25.74869041442871
chemberta_24,25.735367393493654
chemberta_12,25.704451942443846
chemberta_152,25.514443588256835
chemberta_177,25.48466911315918
chemberta_125,25.44975872039795
chemberta_41,25.304518508911134
chemberta_69,25.265875244140624
chemberta_88,25.2037712097168
chemberta_33,25.054570388793945
chemberta_82,24.625962829589845
mgk_42,24.50205078125
chemberta_383,24.418066787719727
chemberta_27,24.405007553100585
chemberta_135,24.343865966796876
chemberta_29,24.239451789855956
chemberta_299,24.12227668762207
chemberta_147,23.97298240661621
chemberta_218,23.91223907470703
chemberta_188,23.833717155456544
chemberta_309,23.7777006149292
chemberta_48,23.671156311035155
chemberta_251,23.499004745483397
chemberta_197,23.395906448364258
chemberta_17,23.341458129882813
chemberta_38,23.27672424316406
chemberta_322,23.236483001708983
chemberta_107,23.205585098266603
chemberta_85,23.02346267700195
chemberta_170,22.94076271057129
chemberta_373,22.753515434265136
van.der.Waals.Molecular.Volume,22.68158416748047
chemberta_111,22.592060089111328
chemberta_235,22.2847261428833
chemberta_318,22.179951477050782
chemberta_10,22.00199089050293
chemberta_327,21.859588813781738
chemberta_361,21.764491271972656
chemberta_212,21.524674224853516
chemberta_255,21.368193244934083
chemberta_8,21.158782386779784
chemberta_131,21.136657333374025
chemberta_175,21.128594398498535
chemberta_101,21.113313293457033
chemberta_68,21.07624912261963
chemberta_134,20.973848152160645
chemberta_357,20.929831504821777
chemberta_0,20.893458938598634
chemberta_32,20.72891139984131
chemberta_317,20.643922424316408
chemberta_35,20.415975761413574
chemberta_374,20.279486465454102
chemberta_368,20.23609390258789
chemberta_276,19.68542938232422
chemberta_61,19.65836181640625
chemberta_274,19.588779830932616
chemberta_40,19.545905303955077
chemberta_261,19.48806438446045
chemberta_94,19.41048240661621
chemberta_20,19.370359039306642
chemberta_64,19.069406509399414
chemberta_300,18.941473770141602
chemberta_244,18.68499870300293
chemberta_7,18.679990577697755
chemberta_346,18.561957931518556
chemberta_6,18.054233360290528
chemberta_57,17.839382553100585
HL_molratio,17.679521560668945
chemberta_1,17.312649154663085
chemberta_5,17.229518508911134
chemberta_25,17.229382705688476
chemberta_287,17.0309965133667
chemberta_250,16.970070457458498
chemberta_3,16.840783500671385
IL_molratio,13.661106872558594
