feature,mean_gain
Hydrogen.Bond.Acceptors,77.99885911941529
chemberta_256,72.80034027099609
chemberta_124,67.77826461791992
mgk_1,64.21677856445312
chemberta_160,63.16083984375
num_unsaturated_cc_bonds,57.90369071960449
chemberta_347,54.534704780578615
Model_type_HepG2,53.521742248535155
chemberta_162,49.57406883239746
mgk_24,45.806793785095216
mgk_40,44.606273365020755
LogP,42.76964683532715
Nitrogen.Count,41.78400192260742
Topological.Polar.Surface.Area,41.379354858398436
chemberta_120,39.19688949584961
chemberta_189,37.560559844970705
Dose_ug_nucleicacid,36.167288589477536
mgk_19,35.45386638641357
mgk_12,35.36778678894043
chemberta_178,35.275584030151364
PEG_molratio,34.920911407470705
chemberta_288,34.27450370788574
chemberta_123,33.85859365463257
chemberta_371,32.35048694610596
mgk_38,31.991166591644287
chemberta_116,31.604029846191406
chemberta_161,29.81781463623047
mgk_36,29.71600980758667
mgk_35,28.636064529418945
chemberta_254,27.909353256225586
mgk_61,27.852561283111573
mgk_56,27.622894191741942
chemberta_72,27.304336738586425
chemberta_66,26.186767196655275
mgk_22,25.86723108291626
chemberta_229,24.974894332885743
chemberta_150,24.764366340637206
chemberta_382,24.40859384536743
chemberta_248,24.3090877532959
chemberta_266,24.144495964050293
chemberta_39,23.74501762390137
chemberta_334,23.55282859802246
Model_type_HeLa,23.152158737182617
chemberta_207,22.823787498474122
mgk_16,22.744279670715333
Model_type_A549,22.416706085205078
chemberta_192,22.31726989746094
chemberta_230,22.210420227050783
mgk_41,22.122931480407715
chemberta_58,22.00889825820923
chemberta_103,21.86599998474121
mgk_30,21.811537170410155
mgk_50,21.513466835021973
chemberta_140,21.33569278717041
chemberta_222,21.23307685852051
mgk_54,21.18572406768799
chemberta_176,21.076482105255128
chemberta_306,21.009615325927733
chemberta_190,21.005082511901854
mgk_27,20.980267906188963
chemberta_231,20.769825172424316
chemberta_342,20.64883041381836
chemberta_329,20.57216739654541
chemberta_366,20.24600772857666
chemberta_330,20.164401245117187
chemberta_44,20.144017219543457
chemberta_14,20.118291664123536
mgk_46,19.82518615722656
chemberta_369,19.43228120803833
mgk_39,19.374275588989256
chemberta_320,19.198138427734374
mgk_43,19.190079975128175
mgk_34,18.77437515258789
chemberta_351,18.77157669067383
chemberta_316,18.693758964538574
chemberta_304,18.68880252838135
chemberta_126,18.6493896484375
mgk_33,18.576294326782225
chemberta_186,18.54623327255249
mgk_4,18.0352840423584
chemberta_291,17.990805625915527
chemberta_89,17.976650428771972
chemberta_264,17.924904918670656
chemberta_26,17.889815950393675
chemberta_215,17.86444149017334
chemberta_277,17.77424716949463
chemberta_290,17.730863189697267
mgk_3,17.720553493499757
chemberta_219,17.396042823791504
chemberta_278,17.29003200531006
mgk_2,17.179634189605714
mgk_25,17.175169658660888
chemberta_249,17.14843120574951
chemberta_268,17.12308301925659
chemberta_336,17.07587242126465
mgk_60,17.075410461425783
num_protonatable_nitrogens,17.000320625305175
mgk_23,16.96877794265747
chemberta_53,16.894502067565917
mgk_31,16.837215614318847
chemberta_18,16.828386116027833
chemberta_354,16.821605110168456
mgk_20,16.687754821777343
Rotatable.Bonds,16.659075832366945
chemberta_46,16.5403470993042
chemberta_60,16.526514720916747
chemberta_144,16.436438655853273
chemberta_260,16.151073741912843
mgk_62,16.147818565368652
mgk_18,16.14733142852783
chemberta_265,16.11678352355957
mgk_52,16.015501022338867
chemberta_301,15.805192756652833
chemberta_221,15.615118980407715
chemberta_243,15.59415168762207
chemberta_307,15.57815465927124
chemberta_180,15.44736213684082
chemberta_280,15.404689407348632
mgk_8,15.309346008300782
chemberta_196,15.297821617126464
mgk_59,15.250060272216796
chemberta_363,15.023388481140136
mgk_37,15.001090621948242
CHL_molratio,15.001035118103028
mgk_55,14.989279747009277
chemberta_62,14.956886100769044
chemberta_191,14.866918087005615
mgk_63,14.826095581054688
mgk_6,14.79549617767334
chemberta_376,14.736269760131837
chemberta_339,14.688676452636718
chemberta_137,14.652102947235107
chemberta_247,14.575340843200683
mgk_11,14.384839630126953
chemberta_226,14.372294235229493
chemberta_34,14.346103954315186
chemberta_208,14.240138626098632
chemberta_335,14.237792778015137
chemberta_225,14.142843055725098
chemberta_292,14.138803291320801
mgk_15,14.072727966308594
mgk_58,14.053337669372558
mgk_57,14.05282907485962
chemberta_117,13.984459114074706
chemberta_121,13.874479293823242
chemberta_375,13.806521797180176
mgk_29,13.788739967346192
chemberta_357,13.675425910949707
mgk_5,13.62429141998291
chemberta_138,13.579513931274414
chemberta_199,13.528908157348633
chemberta_45,13.421563720703125
mgk_10,13.412640953063965
mgk_17,13.272494697570801
chemberta_234,13.127821922302246
mgk_53,13.10323724746704
mgk_32,13.007754230499268
mgk_21,12.997248554229737
chemberta_174,12.96424970626831
mgk_7,12.942236232757569
chemberta_75,12.929101943969727
chemberta_381,12.885437202453613
chemberta_149,12.875131034851075
chemberta_202,12.861752700805663
chemberta_115,12.796232509613038
chemberta_239,12.667685794830323
chemberta_122,12.583869171142577
chemberta_130,12.458571434020996
chemberta_323,12.412235832214355
chemberta_227,12.408649921417236
chemberta_127,12.403915786743164
Hydrogen.Bond.Donors,12.370493125915527
chemberta_81,12.336116790771484
chemberta_360,12.294337844848632
chemberta_237,12.276564407348634
chemberta_259,12.227284812927246
mgk_45,12.219856071472169
mgk_0,12.189128494262695
van.der.Waals.Molecular.Volume,12.145342922210693
chemberta_157,12.139026260375976
mgk_13,12.041459369659425
chemberta_54,12.034123420715332
chemberta_308,12.03111000061035
Molar.Refractivity,12.016097927093506
chemberta_242,12.012635040283204
chemberta_56,11.990877151489258
chemberta_365,11.9898681640625
mgk_51,11.96741762161255
chemberta_22,11.965704822540284
chemberta_92,11.950533962249756
chemberta_298,11.947658348083497
chemberta_204,11.843622875213622
chemberta_182,11.826315307617188
mgk_44,11.825300979614259
mgk_9,11.822665214538574
chemberta_65,11.815225982666016
HL_name_DSPC,11.807074165344238
chemberta_337,11.795854377746583
chemberta_270,11.761426639556884
mgk_47,11.756841087341309
chemberta_262,11.749352359771729
chemberta_129,11.72568874359131
chemberta_194,11.725056838989257
mgk_42,11.7219895362854
chemberta_128,11.710627222061158
chemberta_193,11.615221977233887
chemberta_355,11.60458984375
chemberta_372,11.571380424499512
chemberta_79,11.550262069702148
chemberta_252,11.541202020645141
chemberta_282,11.532048225402832
chemberta_146,11.506904697418213
chemberta_350,11.503358459472656
mgk_14,11.491217994689942
mgk_49,11.458357524871825
chemberta_362,11.433426666259766
chemberta_302,11.432395553588867
chemberta_165,11.41946620941162
chemberta_99,11.411528015136719
mgk_26,11.402856922149658
chemberta_326,11.399971866607666
chemberta_271,11.387399673461914
chemberta_143,11.386844921112061
chemberta_297,11.356526279449463
chemberta_179,11.297998046875
chemberta_240,11.292427730560302
chemberta_198,11.259826850891113
chemberta_172,11.232749557495117
chemberta_114,11.195969295501708
chemberta_310,11.16811408996582
Num_carbon_in_tail,11.146298789978028
molwtlog1p,11.127591705322265
chemberta_184,11.108213138580322
chemberta_177,11.077692794799805
chemberta_90,11.045282077789306
chemberta_70,11.034750175476074
chemberta_210,11.011641883850098
chemberta_294,10.963861656188964
chemberta_319,10.956515979766845
chemberta_200,10.927751541137695
chemberta_324,10.906709289550781
chemberta_154,10.883182907104493
chemberta_284,10.790418815612792
mgk_28,10.78290433883667
Fraction.sp3.Carbons,10.754587554931641
chemberta_30,10.697482109069824
chemberta_220,10.682224464416503
chemberta_55,10.660868072509766
chemberta_50,10.605691051483154
chemberta_370,10.592079162597656
chemberta_139,10.586436462402343
chemberta_279,10.489615726470948
chemberta_211,10.422032928466797
chemberta_71,10.40061845779419
chemberta_19,10.400504779815673
chemberta_345,10.380448532104491
chemberta_367,10.375569725036621
chemberta_377,10.373158073425293
chemberta_353,10.348133277893066
chemberta_286,10.320893669128418
chemberta_217,10.320609283447265
chemberta_209,10.302870082855225
chemberta_95,10.26393003463745
chemberta_356,10.211195182800292
chemberta_108,10.193775844573974
chemberta_169,10.18926248550415
chemberta_224,10.128633594512939
chemberta_293,10.117135524749756
chemberta_206,10.099393558502197
chemberta_263,10.09684247970581
chemberta_327,10.058666706085205
chemberta_313,10.034305572509766
chemberta_272,9.978601837158203
chemberta_348,9.90446834564209
chemberta_340,9.872682666778564
chemberta_344,9.860759353637695
chemberta_341,9.796098327636718
chemberta_295,9.77159481048584
chemberta_141,9.712832736968995
chemberta_28,9.712518119812012
chemberta_267,9.7083890914917
chemberta_98,9.686312198638916
chemberta_305,9.634468269348144
chemberta_296,9.626065444946288
chemberta_379,9.60516996383667
chemberta_315,9.568222427368164
chemberta_383,9.544792032241821
