feature,mean_gain
chemberta_pca_225,48.54962043762207
chemberta_pca_233,48.370552444458006
chemberta_pca_116,48.11307601928711
chemberta_pca_188,48.08468322753906
chemberta_pca_248,48.03166809082031
chemberta_pca_236,47.761714935302734
chemberta_pca_39,47.71474380493164
chemberta_pca_154,47.70374031066895
chemberta_pca_227,47.70286560058594
chemberta_pca_163,47.605029296875
chemberta_pca_173,47.60432815551758
chemberta_pca_186,47.57135696411133
chemberta_pca_90,47.43699989318848
mgk_42,47.3920238494873
chemberta_pca_249,47.374737930297854
chemberta_pca_161,47.156697845458986
chemberta_pca_32,47.049334335327146
chemberta_pca_69,46.730505752563474
chemberta_pca_241,46.62757873535156
chemberta_pca_137,46.313917541503905
chemberta_pca_96,46.22012710571289
chemberta_pca_134,45.92691078186035
chemberta_pca_247,45.85874252319336
chemberta_pca_108,45.70050468444824
chemberta_pca_132,45.115121078491214
chemberta_pca_106,45.023793411254886
chemberta_pca_150,44.70716438293457
chemberta_pca_118,44.67483558654785
chemberta_pca_72,44.51679611206055
chemberta_pca_170,44.51081657409668
chemberta_pca_15,44.44989204406738
Fraction.sp3.Carbons,44.40450782775879
chemberta_pca_120,43.973049545288085
chemberta_pca_37,43.95592994689942
chemberta_pca_153,43.832502365112305
chemberta_pca_54,43.616834259033205
chemberta_pca_64,43.48295288085937
chemberta_pca_226,43.4333854675293
chemberta_pca_43,43.36122360229492
chemberta_pca_97,43.27574768066406
chemberta_pca_162,43.01962547302246
chemberta_pca_129,42.55734748840332
chemberta_pca_189,42.20033721923828
chemberta_pca_119,42.1933708190918
chemberta_pca_235,42.16227989196777
chemberta_pca_202,41.928775024414065
chemberta_pca_232,41.9268497467041
chemberta_pca_252,41.9253963470459
chemberta_pca_85,41.898367691040036
chemberta_pca_127,41.87397079467773
chemberta_pca_212,41.8316535949707
chemberta_pca_207,41.83114738464356
chemberta_pca_83,41.631666564941405
chemberta_pca_20,41.4325008392334
mgk_10,41.336978912353516
mgk_48,41.31715984344483
chemberta_pca_160,41.224596405029295
chemberta_pca_205,41.05226154327393
chemberta_pca_101,40.933488082885745
chemberta_pca_51,40.86423835754395
chemberta_pca_73,40.3311222076416
chemberta_pca_135,40.322560501098636
mgk_11,40.26051712036133
chemberta_pca_211,40.05939636230469
chemberta_pca_143,39.992367553710935
chemberta_pca_190,39.66948890686035
chemberta_pca_82,39.127350616455075
chemberta_pca_250,39.12604942321777
chemberta_pca_201,39.0088493347168
chemberta_pca_168,38.965756225585935
mgk_9,38.872183609008786
chemberta_pca_61,38.78798484802246
chemberta_pca_196,38.67809143066406
chemberta_pca_214,38.52799835205078
chemberta_pca_195,38.50768280029297
