feature,mean_gain
LogP,358.27557373046875
mgk_1,242.94772033691407
Nitrogen.Count,239.48613891601562
mgk_24,234.2355827331543
num_unsaturated_cc_bonds,231.8649673461914
Model_type_HepG2,202.81600036621094
chemberta_pca_133,191.98781242370606
mgk_19,175.3662139892578
Hydrogen.Bond.Acceptors,172.11599426269532
chemberta_pca_136,164.37260093688965
mgk_16,161.76563415527343
Heavy.Atoms,151.14186630249023
Dose_ug_nucleicacid,148.77132568359374
Topological.Polar.Surface.Area,146.33032684326173
chemberta_pca_197,140.68506317138673
PEG_molratio,140.4928436279297
chemberta_pca_48,137.6426151275635
chemberta_pca_253,135.56053619384767
Num_carbon_in_tail,132.44286346435547
mgk_38,131.78938522338868
mgk_39,126.93428497314453
mgk_41,125.19844436645508
Model_type_A549,120.75633544921875
mgk_40,120.36177215576171
Molar.Refractivity,115.83570709228516
mgk_36,111.55011863708496
chemberta_pca_36,111.46322059631348
mgk_30,111.13668441772461
mgk_21,108.54156951904297
chemberta_pca_50,105.71679420471192
mgk_3,102.22306976318359
mgk_22,98.91253280639648
chemberta_pca_184,98.1496192932129
mgk_4,97.4766975402832
chemberta_pca_41,97.05265045166016
Model_type_HeLa,95.88301086425781
Rotatable.Bonds,94.38571014404297
chemberta_pca_220,93.96149101257325
mgk_2,91.69151039123535
chemberta_pca_40,89.03124694824218
chemberta_pca_251,84.35462036132813
mgk_12,84.05450439453125
mgk_27,82.3041976928711
mgk_7,81.95972900390625
mgk_47,80.96250457763672
mgk_29,79.29108200073242
mgk_51,78.49915771484375
mgk_37,77.75877227783204
mgk_53,77.50924987792969
chemberta_pca_86,76.97908248901368
mgk_26,76.92895545959473
mgk_59,75.90335350036621
mgk_44,75.15907363891601
mgk_14,74.46563777923583
HL_name_DSPC,73.69115142822265
chemberta_pca_7,73.34321823120118
chemberta_pca_215,73.24986724853515
chemberta_pca_70,72.61650848388672
mgk_50,72.47096710205078
CHL_molratio,71.48800506591797
chemberta_pca_191,71.33984985351563
chemberta_pca_28,70.6756664276123
chemberta_pca_223,70.28107719421386
chemberta_pca_128,70.27194557189941
mgk_6,69.12056274414063
chemberta_pca_140,68.94581604003906
mgk_58,68.03165969848632
chemberta_pca_101,67.71491508483886
chemberta_pca_23,67.3414695739746
mgk_17,67.24768142700195
chemberta_pca_84,67.17569885253906
mgk_49,66.82061309814453
num_protonatable_nitrogens,66.52397499084472
chemberta_pca_105,66.46542892456054
mgk_20,65.9680404663086
chemberta_pca_228,65.77970542907715
mgk_34,65.4503303527832
chemberta_pca_25,65.34599838256835
mgk_35,65.25303497314454
chemberta_pca_209,63.89011077880859
mgk_43,63.56971435546875
chemberta_pca_125,63.2842529296875
chemberta_pca_213,63.14517440795898
mgk_62,63.077893829345705
chemberta_pca_12,62.953194808959964
chemberta_pca_5,62.681875991821286
chemberta_pca_72,62.480384063720706
chemberta_pca_16,62.4627010345459
chemberta_pca_38,62.385790252685545
chemberta_pca_30,61.80906448364258
chemberta_pca_21,61.616726303100585
mgk_56,61.571136474609375
mgk_61,61.14133987426758
chemberta_pca_227,60.988188934326175
chemberta_pca_217,60.690608215332034
mgk_54,60.574551010131835
mgk_23,60.550253295898436
chemberta_pca_122,60.129803848266604
chemberta_pca_55,59.96377716064453
chemberta_pca_98,59.889442443847656
mgk_0,59.67723770141602
mgk_33,59.44278106689453
mgk_55,59.25391540527344
chemberta_pca_142,59.24492721557617
chemberta_pca_182,58.802652740478514
chemberta_pca_137,58.6332145690918
chemberta_pca_32,58.42388381958008
chemberta_pca_149,58.03579216003418
chemberta_pca_26,57.50898971557617
mgk_52,57.49960861206055
chemberta_pca_29,57.260460662841794
mgk_63,57.20506324768066
chemberta_pca_19,57.122794723510744
chemberta_pca_75,57.10597190856934
chemberta_pca_35,56.99027976989746
mgk_15,56.657501983642575
chemberta_pca_187,56.470872497558595
mgk_46,56.31368980407715
Hydrogen.Bond.Donors,55.7666748046875
mgk_42,55.76439590454102
chemberta_pca_88,55.292589569091795
chemberta_pca_118,54.985147857666014
chemberta_pca_130,54.86559715270996
mgk_11,54.686868286132814
chemberta_pca_170,54.55761489868164
chemberta_pca_238,54.48450622558594
mgk_60,54.215990447998045
chemberta_pca_252,54.135548782348636
mgk_25,53.92950019836426
chemberta_pca_186,53.80722846984863
chemberta_pca_78,53.74473190307617
chemberta_pca_150,53.58106460571289
mgk_10,53.555117797851565
chemberta_pca_219,53.38820266723633
chemberta_pca_24,53.38189849853516
mgk_13,53.19721221923828
chemberta_pca_9,53.13252487182617
chemberta_pca_216,52.73960189819336
chemberta_pca_13,52.70867919921875
chemberta_pca_99,52.681946182250975
chemberta_pca_97,52.676323318481444
chemberta_pca_129,52.67048645019531
chemberta_pca_67,52.61105880737305
chemberta_pca_83,52.50455169677734
chemberta_pca_61,52.269683837890625
chemberta_pca_53,52.09998474121094
chemberta_pca_245,52.00105743408203
chemberta_pca_63,51.87238960266113
chemberta_pca_131,51.83322296142578
chemberta_pca_81,51.34781036376953
chemberta_pca_126,50.99936370849609
chemberta_pca_65,50.900231170654294
chemberta_pca_145,50.45237655639649
chemberta_pca_107,50.3408504486084
chemberta_pca_64,50.29813423156738
mgk_57,50.25963516235352
chemberta_pca_73,50.130923461914065
chemberta_pca_177,50.070180892944336
mgk_45,50.05015335083008
chemberta_pca_255,49.95219535827637
chemberta_pca_74,49.91556396484375
chemberta_pca_236,49.723262023925784
chemberta_pca_234,49.67699661254883
mgk_5,49.645516586303714
mgk_31,49.34909858703613
chemberta_pca_33,48.98907890319824
chemberta_pca_114,48.798100280761716
chemberta_pca_206,48.55137252807617
chemberta_pca_18,48.54703025817871
chemberta_pca_146,48.5297134399414
chemberta_pca_222,48.473270416259766
chemberta_pca_15,48.44652214050293
chemberta_pca_22,48.34754905700684
chemberta_pca_6,48.26142539978027
chemberta_pca_225,48.172603607177734
chemberta_pca_235,48.05884895324707
chemberta_pca_39,48.02256202697754
chemberta_pca_57,47.99545440673828
chemberta_pca_119,47.69179801940918
chemberta_pca_108,47.53004264831543
chemberta_pca_123,47.24906768798828
chemberta_pca_159,47.13732376098633
chemberta_pca_158,46.8543643951416
chemberta_pca_141,46.79900932312012
chemberta_pca_14,46.758280181884764
chemberta_pca_106,46.75089569091797
chemberta_pca_34,46.56747055053711
chemberta_pca_47,46.36264419555664
mgk_32,46.33916816711426
chemberta_pca_17,46.19156036376953
chemberta_pca_189,46.11060829162598
mgk_18,45.982413864135744
chemberta_pca_163,45.85909576416016
chemberta_pca_202,45.81466827392578
chemberta_pca_71,45.439374160766604
chemberta_pca_44,45.30805931091309
chemberta_pca_110,45.23913154602051
chemberta_pca_60,45.21657524108887
chemberta_pca_69,45.17894744873047
chemberta_pca_247,45.17714004516601
chemberta_pca_241,45.17488441467285
mgk_28,45.05940170288086
chemberta_pca_116,44.81242332458496
chemberta_pca_82,44.80043754577637
chemberta_pca_147,44.66586837768555
chemberta_pca_134,44.60751152038574
chemberta_pca_80,44.52406463623047
Model_type_BeWo_b30,44.42330627441406
chemberta_pca_242,44.00206108093262
chemberta_pca_156,43.98620376586914
chemberta_pca_221,43.97282752990723
chemberta_pca_62,43.87006034851074
chemberta_pca_46,43.83634986877441
chemberta_pca_104,43.79487533569336
chemberta_pca_167,43.64503288269043
chemberta_pca_89,43.57554550170899
chemberta_pca_171,43.524587631225586
chemberta_pca_121,43.4278507232666
chemberta_pca_214,43.41898803710937
chemberta_pca_254,43.26384162902832
chemberta_pca_243,43.24940986633301
chemberta_pca_90,43.242377853393556
chemberta_pca_230,43.02206687927246
chemberta_pca_20,42.975262832641604
chemberta_pca_124,42.7730224609375
chemberta_pca_193,42.701134490966794
chemberta_pca_66,42.70042495727539
chemberta_pca_139,42.57484855651855
chemberta_pca_109,42.57427749633789
chemberta_pca_37,42.514886474609376
chemberta_pca_250,42.3671817779541
chemberta_pca_226,41.995371627807614
chemberta_pca_43,41.909820556640625
chemberta_pca_207,41.694601440429686
chemberta_pca_204,41.35631103515625
chemberta_pca_185,41.21474342346191
chemberta_pca_151,41.17955055236816
chemberta_pca_229,41.063150787353514
chemberta_pca_27,40.991560745239255
chemberta_pca_56,40.94548301696777
chemberta_pca_51,40.931800842285156
chemberta_pca_160,40.70236015319824
chemberta_pca_120,40.631465148925784
chemberta_pca_208,40.58621520996094
molwtlog1p,40.564522171020506
chemberta_pca_211,40.352711868286136
chemberta_pca_180,40.31740798950195
chemberta_pca_87,40.26651153564453
chemberta_pca_166,40.228446578979494
chemberta_pca_100,40.1380111694336
chemberta_pca_194,40.13452339172363
chemberta_pca_179,40.12282257080078
chemberta_pca_188,40.00219879150391
chemberta_pca_42,39.77774982452392
chemberta_pca_76,39.72349052429199
chemberta_pca_85,39.17620964050293
chemberta_pca_240,38.985693359375
chemberta_pca_164,38.95779609680176
chemberta_pca_201,38.90111618041992
chemberta_pca_31,38.75565528869629
chemberta_pca_190,38.6512809753418
mgk_48,38.538408279418945
chemberta_pca_237,37.97549934387207
chemberta_pca_132,37.9707332611084
