feature,mean_gain
num_unsaturated_cc_bonds,329.97886047363284
chemberta_256,303.6266662597656
chemberta_124,279.7992858886719
mgk_1,263.6202697753906
chemberta_160,217.50511474609374
Model_type_HepG2,216.82474060058593
LogP,192.07658996582032
chemberta_178,188.16182556152344
chemberta_347,174.8156494140625
Dose_ug_nucleicacid,163.12914123535157
chemberta_161,155.84265670776367
mgk_40,149.6574966430664
chemberta_116,142.75912628173828
chemberta_120,141.4216278076172
mgk_24,138.61034126281737
chemberta_189,137.4232391357422
mgk_16,136.96863479614257
PEG_molratio,136.49335632324218
mgk_12,135.51498718261718
chemberta_162,134.4034938812256
chemberta_371,128.35594177246094
mgk_36,126.52699012756348
mgk_38,124.08752517700195
mgk_19,122.61920051574707
Topological.Polar.Surface.Area,122.25993576049805
chemberta_382,116.8469223022461
chemberta_288,115.31055908203125
mgk_22,112.19486618041992
chemberta_126,107.68099708557129
mgk_35,105.15428314208984
chemberta_150,102.7258087158203
chemberta_190,101.53710327148437
Model_type_A549,99.60599365234376
Model_type_HeLa,98.22932434082031
chemberta_123,94.97664947509766
Nitrogen.Count,94.63715515136718
chemberta_254,94.58105545043945
chemberta_306,94.5707794189453
chemberta_222,93.33063583374023
chemberta_278,90.49615783691407
chemberta_66,89.1236961364746
chemberta_304,87.61472549438477
mgk_4,85.71240844726563
chemberta_39,82.13120880126954
chemberta_89,81.85946807861328
chemberta_330,81.00647735595703
chemberta_143,80.98624725341797
mgk_3,79.92046890258788
chemberta_140,79.45730972290039
mgk_7,79.22547397613525
has_ester,78.58172607421875
mgk_48,78.23077354431152
chemberta_44,77.91641006469726
chemberta_26,77.55540008544922
chemberta_342,76.18344497680664
chemberta_354,75.32698822021484
chemberta_231,75.29813919067382
chemberta_103,74.16549186706543
chemberta_334,74.05413284301758
mgk_37,73.41862640380859
mgk_30,73.18669662475585
chemberta_14,73.09158287048339
mgk_52,72.63077049255371
chemberta_72,72.04921188354493
chemberta_18,71.98671836853028
mgk_33,70.47309837341308
chemberta_62,69.19149475097656
chemberta_30,69.12622756958008
mgk_27,68.14976806640625
mgk_39,67.99996566772461
mgk_25,67.73739089965821
mgk_9,67.71539688110352
chemberta_249,67.09754943847656
chemberta_229,66.65028915405273
chemberta_225,66.61510162353515
chemberta_199,66.45799865722657
chemberta_376,66.17724990844727
chemberta_277,65.93782196044921
mgk_11,65.57185516357421
chemberta_165,65.307177734375
chemberta_356,65.17857055664062
chemberta_215,64.34648132324219
mgk_53,64.07123680114746
mgk_29,63.82539749145508
CHL_molratio,63.199720001220705
chemberta_71,62.791989135742185
chemberta_329,62.710322570800784
mgk_23,62.275874328613284
chemberta_248,62.19875869750977
chemberta_268,61.80082893371582
chemberta_196,61.757690811157225
chemberta_336,61.35299911499023
mgk_54,61.06264877319336
mgk_31,60.97060585021973
chemberta_45,60.7766716003418
mgk_41,60.66028060913086
chemberta_341,59.99874153137207
chemberta_46,59.2627197265625
mgk_21,59.163092041015624
mgk_55,59.08148422241211
chemberta_320,58.963148498535155
mgk_6,58.42658615112305
chemberta_50,58.137786102294925
chemberta_53,57.108389663696286
mgk_2,57.01904830932617
mgk_46,56.58825492858887
mgk_59,56.452413177490236
chemberta_290,56.182599258422854
chemberta_366,56.123259735107425
chemberta_60,55.9934757232666
chemberta_13,55.843214416503905
chemberta_301,55.8242919921875
mgk_14,55.80435905456543
chemberta_234,55.516757583618165
chemberta_265,55.171002578735354
chemberta_87,54.82220611572266
mgk_26,54.6749454498291
chemberta_243,54.55340042114258
chemberta_192,54.5203971862793
mgk_42,54.414303588867185
chemberta_186,54.4022274017334
chemberta_323,54.25008888244629
chemberta_335,54.191070556640625
chemberta_293,54.167450714111325
mgk_0,54.061090087890626
mgk_60,53.6917121887207
mgk_58,52.890524291992186
chemberta_219,52.71963882446289
mgk_56,52.52408905029297
chemberta_139,52.49935455322266
chemberta_240,52.23526458740234
chemberta_121,51.77081985473633
mgk_62,51.757586288452146
