feature,mean_gain
Hydrogen.Bond.Acceptors,1247.9817459106446
chemberta_256,1164.8054443359374
chemberta_124,1084.4522338867187
mgk_1,1027.46845703125
chemberta_160,1010.5734375
num_unsaturated_cc_bonds,926.4590515136719
chemberta_347,872.5552764892578
Model_type_HepG2,856.3478759765625
chemberta_162,793.1851013183593
mgk_24,732.9087005615235
mgk_40,713.7003738403321
LogP,684.3143493652344
Nitrogen.Count,668.5440307617188
Topological.Polar.Surface.Area,662.069677734375
chemberta_120,627.1502319335938
chemberta_189,600.9689575195313
Dose_ug_nucleicacid,578.6766174316406
mgk_19,567.2618621826172
mgk_12,565.8845886230469
chemberta_178,564.4093444824218
PEG_molratio,558.7345825195313
chemberta_288,548.3920593261719
chemberta_123,541.7374984741211
chemberta_371,517.6077911376954
mgk_38,511.8586654663086
chemberta_116,505.6644775390625
chemberta_161,477.0850341796875
mgk_36,475.4561569213867
mgk_35,458.1770324707031
chemberta_254,446.5496520996094
mgk_61,445.64098052978517
mgk_56,441.96630706787107
chemberta_72,436.8693878173828
chemberta_66,418.9882751464844
mgk_22,413.87569732666014
chemberta_229,399.5983093261719
chemberta_150,396.2298614501953
chemberta_382,390.5375015258789
chemberta_248,388.9454040527344
chemberta_266,386.3119354248047
chemberta_39,379.9202819824219
chemberta_334,376.8452575683594
Model_type_HeLa,370.4345397949219
chemberta_207,365.18059997558595
mgk_16,363.9084747314453
Model_type_A549,358.66729736328125
chemberta_192,357.076318359375
chemberta_230,355.3667236328125
mgk_41,353.96690368652344
chemberta_58,352.14237213134766
chemberta_103,349.8559997558594
mgk_30,348.9845947265625
mgk_50,344.21546936035156
chemberta_140,341.37108459472654
chemberta_222,339.72922973632814
mgk_54,338.9715850830078
chemberta_176,337.22371368408204
chemberta_306,336.1538452148437
chemberta_190,336.08132019042966
mgk_27,335.6842864990234
chemberta_231,332.31720275878905
chemberta_342,330.38128662109375
chemberta_329,329.15467834472656
chemberta_366,323.9361236572266
chemberta_330,322.630419921875
chemberta_44,322.3042755126953
chemberta_14,321.8926666259766
mgk_46,317.202978515625
chemberta_369,310.91649932861327
mgk_39,309.9884094238281
chemberta_320,307.17021484375
mgk_43,307.0412796020508
mgk_34,300.39000244140624
chemberta_351,300.34522705078126
chemberta_316,299.1001434326172
chemberta_304,299.0208404541016
chemberta_126,298.390234375
mgk_33,297.2207092285156
chemberta_186,296.73973236083987
mgk_4,288.5645446777344
chemberta_291,287.85289001464844
chemberta_89,287.62640686035155
chemberta_264,286.7984786987305
chemberta_26,286.2370552062988
chemberta_215,285.83106384277346
chemberta_277,284.38795471191406
chemberta_290,283.6938110351563
mgk_3,283.5288558959961
chemberta_219,278.33668518066406
chemberta_278,276.64051208496096
mgk_2,274.87414703369143
mgk_25,274.8027145385742
chemberta_249,274.37489929199216
chemberta_268,273.96932830810545
chemberta_336,273.2139587402344
mgk_60,273.2065673828125
num_protonatable_nitrogens,272.0051300048828
mgk_23,271.50044708251954
chemberta_53,270.31203308105466
mgk_31,269.39544982910155
chemberta_18,269.2541778564453
chemberta_354,269.1456817626953
mgk_20,267.0040771484375
Rotatable.Bonds,266.5452133178711
chemberta_46,264.6455535888672
chemberta_60,264.42423553466796
chemberta_144,262.98301849365237
chemberta_260,258.4171798706055
mgk_62,258.36509704589844
mgk_18,258.3573028564453
chemberta_265,257.8685363769531
mgk_52,256.2480163574219
chemberta_301,252.88308410644532
chemberta_221,249.84190368652344
chemberta_243,249.5064270019531
chemberta_307,249.25047454833984
chemberta_180,247.1577941894531
chemberta_280,246.47503051757812
mgk_8,244.9495361328125
chemberta_196,244.76514587402343
mgk_59,244.00096435546874
chemberta_363,240.37421569824218
mgk_37,240.01744995117187
CHL_molratio,240.01656188964844
mgk_55,239.82847595214844
chemberta_62,239.3101776123047
chemberta_191,237.87068939208984
mgk_63,237.217529296875
mgk_6,236.72793884277343
chemberta_376,235.7803161621094
chemberta_339,235.0188232421875
chemberta_137,234.43364715576172
chemberta_247,233.20545349121093
mgk_11,230.15743408203124
chemberta_226,229.9567077636719
chemberta_34,229.53766326904298
chemberta_208,227.84221801757812
chemberta_335,227.8046844482422
chemberta_225,226.28548889160157
chemberta_292,226.22085266113282
mgk_15,225.1636474609375
mgk_58,224.85340270996093
mgk_57,224.84526519775392
chemberta_117,223.7513458251953
chemberta_121,221.99166870117188
chemberta_375,220.90434875488282
mgk_29,220.61983947753907
chemberta_357,218.80681457519532
mgk_5,217.98866271972656
chemberta_138,217.27222290039063
chemberta_199,216.46253051757813
chemberta_45,214.74501953125
mgk_10,214.60225524902344
mgk_17,212.35991516113282
chemberta_234,210.04515075683594
mgk_53,209.65179595947265
mgk_32,208.1240676879883
mgk_21,207.9559768676758
chemberta_174,207.42799530029296
mgk_7,207.0757797241211
chemberta_75,206.86563110351562
chemberta_381,206.1669952392578
chemberta_149,206.0020965576172
chemberta_202,205.7880432128906
chemberta_115,204.7397201538086
chemberta_239,202.68297271728517
chemberta_122,201.34190673828124
chemberta_130,199.33714294433594
chemberta_323,198.59577331542968
chemberta_227,198.53839874267578
chemberta_127,198.46265258789063
Hydrogen.Bond.Donors,197.92789001464843
chemberta_81,197.37786865234375
chemberta_360,196.70940551757812
chemberta_237,196.42503051757814
chemberta_259,195.63655700683594
mgk_45,195.5176971435547
mgk_0,195.02605590820312
van.der.Waals.Molecular.Volume,194.3254867553711
chemberta_157,194.22442016601562
mgk_13,192.6633499145508
chemberta_54,192.5459747314453
chemberta_308,192.4977600097656
Molar.Refractivity,192.2575668334961
chemberta_242,192.20216064453126
chemberta_56,191.85403442382812
chemberta_365,191.837890625
mgk_51,191.4786819458008
chemberta_22,191.45127716064454
chemberta_92,191.2085433959961
chemberta_298,191.16253356933595
chemberta_204,189.49796600341796
chemberta_182,189.221044921875
mgk_44,189.20481567382814
mgk_9,189.1626434326172
chemberta_65,189.04361572265626
HL_name_DSPC,188.9131866455078
chemberta_337,188.73367004394532
chemberta_270,188.18282623291014
mgk_47,188.10945739746094
chemberta_262,187.98963775634766
chemberta_129,187.61101989746095
chemberta_194,187.6009094238281
mgk_42,187.5518325805664
chemberta_128,187.37003555297852
chemberta_193,185.8435516357422
chemberta_355,185.6734375
chemberta_372,185.1420867919922
