fold,accuracy,kappa,log_loss,macro_f1,weighted_f1,macro_precision,macro_recall,n_vals,note
0,0.6818181818181818,0.4866666666666666,0.641734727614752,0.7427232854864433,0.6923934319269247,0.8205128205128206,0.7857142857142857,66,
1,0.6666666666666666,0.4727361246348588,0.729609681061027,0.7278023395044672,0.682493225326372,0.8080808080808081,0.7822822822822824,57,
2,0.7333333333333333,0.5833333333333333,0.741165182152707,0.7936507936507936,0.7396825396825396,0.8333333333333334,0.8518518518518517,60,
3,0.7121212121212122,0.5485961123110151,0.7203154374586453,0.7799740441249875,0.7203118335193806,0.8240740740740741,0.8455284552845529,66,
4,0.6031746031746031,0.3566176470588235,0.7461709012070559,0.5910459910459911,0.6198383626955055,0.6837606837606837,0.6590909090909091,63,
