epoch,step,train_loss_epoch,train_loss_step,val/mse,val_loss
31,63,0.04311125725507736,,,
32,65,,,0.057169776409864426,0.057169776409864426
32,65,0.045022208243608475,,,
33,67,,,0.055896222591400146,0.055896222591400146
33,67,0.0444721058011055,,,
34,69,,,0.05421248823404312,0.05421248823404312
34,69,0.04479370638728142,,,
35,71,,,0.05423456430435181,0.05423455685377121
35,71,0.04080051928758621,,,
36,73,,,0.054592065513134,0.054592061787843704
36,73,0.04386972263455391,,,
37,75,,,0.05393553897738457,0.05393553897738457
37,75,0.04106689244508743,,,
38,77,,,0.054619885981082916,0.054619885981082916
38,77,0.0429476723074913,,,
39,79,,,0.05449221283197403,0.05449221283197403
39,79,0.04403606802225113,,,
40,81,,,0.05359688401222229,0.05359688401222229
40,81,0.041079286485910416,,,
41,83,,,0.05210598558187485,0.05210598558187485
41,83,0.0415235199034214,,,
42,85,,,0.051283590495586395,0.05128359794616699
42,85,0.042201124131679535,,,
43,87,,,0.05079598352313042,0.05079598352313042
43,87,0.040036045014858246,,,
44,89,,,0.05163554474711418,0.05163554474711418
44,89,0.04016099497675896,,,
45,91,,,0.05056452006101608,0.05056452751159668
45,91,0.03999098390340805,,,
46,93,,,0.048009347170591354,0.04800935462117195
46,93,0.04030219092965126,,,
47,95,,,0.04779639095067978,0.04779639095067978
47,95,0.03887808322906494,,,
48,97,,,0.05013303831219673,0.05013303831219673
48,97,0.03943563252687454,,,
49,99,,0.04655537009239197,,
49,99,,,0.05162139981985092,0.05162139981985092
49,99,0.040415044873952866,,,
50,101,,,0.04713243618607521,0.04713243618607521
50,101,0.04116315022110939,,,
51,103,,,0.045890673995018005,0.045890673995018005
51,103,0.038808055222034454,,,
52,105,,,0.04613493010401726,0.04613492637872696
52,105,0.0384657196700573,,,
53,107,,,0.050137005746364594,0.050137005746364594
53,107,0.04084744304418564,,,
54,109,,,0.04754290729761124,0.04754289984703064
54,109,0.03915170580148697,,,
55,111,,,0.04469253122806549,0.04469253122806549
55,111,0.03667837753891945,,,
56,113,,,0.04537896439433098,0.04537896066904068
56,113,0.03905590996146202,,,
57,115,,,0.04720070958137512,0.04720071330666542
57,115,0.03700685501098633,,,
58,117,,,0.046762049198150635,0.046762045472860336
58,117,0.036239802837371826,,,
59,119,,,0.045557089149951935,0.045557089149951935
59,119,0.03707706555724144,,,
60,121,,,0.04568512365221977,0.04568512365221977
60,121,0.036872267723083496,,,
61,123,,,0.04571099951863289,0.04571099951863289
61,123,0.035045985132455826,,,
62,125,,,0.04431728273630142,0.04431728273630142
62,125,0.03641628846526146,,,
63,127,,,0.04524732381105423,0.04524732381105423
63,127,0.038151469081640244,,,
64,129,,,0.04428950697183609,0.04428950324654579
64,129,0.036403901875019073,,,
65,131,,,0.04366803541779518,0.04366803914308548
65,131,0.03554658591747284,,,
66,133,,,0.04426742345094681,0.04426742345094681
66,133,0.03696503862738609,,,
67,135,,,0.04530829191207886,0.045308295637369156
67,135,0.033693961799144745,,,
68,137,,,0.046960651874542236,0.046960651874542236
68,137,0.0347134992480278,,,
69,139,,,0.04562438279390335,0.04562438279390335
69,139,0.03559907525777817,,,
70,141,,,0.044138722121715546,0.044138725847005844
70,141,0.036590974777936935,,,
71,143,,,0.043561723083257675,0.04356171935796738
71,143,0.03542857617139816,,,
72,145,,,0.04467245936393738,0.04467245936393738
72,145,0.03646791726350784,,,
73,147,,,0.04752027243375778,0.047520268708467484
73,147,0.03499589487910271,,,
74,149,,0.02413557469844818,,
74,149,,,0.04675094038248062,0.04675094038248062
74,149,0.03441324457526207,,,
75,151,,,0.044778868556022644,0.044778864830732346
75,151,0.035656847059726715,,,
76,153,,,0.04447505995631218,0.04447505995631218
76,153,0.0334995798766613,,,
77,155,,,0.044992707669734955,0.044992707669734955
77,155,0.03703301027417183,,,
78,157,,,0.04617718234658241,0.04617718607187271
78,157,0.03559863567352295,,,
79,159,,,0.04630870372056961,0.04630870372056961
79,159,0.03614148870110512,,,
80,161,,,0.043610088527202606,0.043610088527202606
80,161,0.03401792049407959,,,
81,163,,,0.044056348502635956,0.044056348502635956
81,163,0.03675658628344536,,,
82,165,,,0.04652965068817139,0.04652965068817139
82,165,0.03308303281664848,,,
83,167,,,0.047959037125110626,0.047959037125110626
83,167,0.03394719585776329,,,
84,169,,,0.045405853539705276,0.045405857264995575
84,169,0.03569090738892555,,,
85,171,,,0.04394311457872391,0.04394311457872391
85,171,0.034023843705654144,,,
86,173,,,0.04547535628080368,0.04547535628080368
86,173,0.034502435475587845,,,
87,175,,,0.04792090877890587,0.04792090505361557
87,175,0.035122428089380264,,,
88,177,,,0.04634846746921539,0.046348463743925095
88,177,0.034866105765104294,,,
89,179,,,0.043975938111543655,0.043975938111543655
89,179,0.03456633910536766,,,
90,181,,,0.04413611441850662,0.044136110693216324
90,181,0.03174231946468353,,,
91,183,,,0.045113734900951385,0.045113738626241684
91,183,0.032135311514139175,,,
92,185,,,0.04492703080177307,0.04492703452706337
92,185,0.033758316189050674,,,
93,187,,,0.0432891920208931,0.0432891920208931
93,187,0.03234477341175079,,,
94,189,,,0.04425933584570885,0.04425933584570885
94,189,0.03113229013979435,,,
95,191,,,0.047603316605091095,0.047603316605091095
95,191,0.03307954594492912,,,
96,193,,,0.04667924717068672,0.04667924717068672
96,193,0.03476819768548012,,,
97,195,,,0.04507558420300484,0.045075587928295135
97,195,0.03241671621799469,,,
98,197,,,0.044055063277482986,0.04405505955219269
98,197,0.031860824674367905,,,
99,199,,0.030805090442299843,,
99,199,,,0.044256359338760376,0.044256359338760376
99,199,0.0328712984919548,,,
100,201,,,0.04555815830826759,0.04555816203355789
100,201,0.032241348177194595,,,
101,203,,,0.048224639147520065,0.048224639147520065
101,203,0.033076245337724686,,,
102,205,,,0.04690871760249138,0.04690871760249138
102,205,0.03188705816864967,,,
103,207,,,0.04466316103935242,0.04466315358877182
103,207,0.032150495797395706,,,
104,209,,,0.04432157427072525,0.04432157054543495
104,209,0.03072774037718773,,,
105,211,,,0.04449852183461189,0.04449852928519249
105,211,0.03012916073203087,,,
106,213,,,0.04598959907889366,0.04598959907889366
106,213,0.03215380012989044,,,
107,215,,,0.046629708260297775,0.046629708260297775
107,215,0.03169667720794678,,,
108,217,,,0.0456203892827034,0.0456203892827034
108,217,0.031054887920618057,,,
109,219,,,0.04556000977754593,0.04556000605225563
109,219,0.030869577080011368,,,
110,221,,,0.04597197100520134,0.04597197100520134
110,221,0.030673349276185036,,,
111,223,,,0.04674024507403374,0.04674024507403374
111,223,0.03055719844996929,,,
112,225,,,0.0466095395386219,0.0466095395386219
112,225,0.03173181414604187,,,
113,227,,,0.04709572345018387,0.04709572345018387
113,227,0.03200623393058777,,,
114,229,,,0.04486469551920891,0.04486469179391861
114,229,0.029484691098332405,,,
115,231,,,0.04453407600522041,0.04453407973051071
115,231,0.03114372119307518,,,
116,233,,,0.04624803736805916,0.04624803736805916
116,233,0.031025627627968788,,,
117,235,,,0.04828554019331932,0.04828553646802902
117,235,0.029824478551745415,,,
118,237,,,0.04656294733285904,0.04656294733285904
118,237,0.029896289110183716,,,
119,239,,,0.04387681931257248,0.04387681931257248
119,239,0.029670272022485733,,,
120,241,,,0.04520642012357712,0.04520642012357712
120,241,0.03125142306089401,,,
121,243,,,0.04738561064004898,0.04738561436533928
121,243,0.031114250421524048,,,
122,245,,,0.047254208475351334,0.047254208475351334
122,245,0.029971858486533165,,,
123,247,,,0.04535556584596634,0.04535556584596634
123,247,0.03101632371544838,,,
124,249,,0.032014425843954086,,
124,249,,,0.047127194702625275,0.047127190977334976
124,249,0.03146324306726456,,,
125,251,,,0.0468023307621479,0.0468023307621479
125,251,0.03057277202606201,,,
126,253,,,0.045175954699516296,0.045175958424806595
126,253,0.030619727447628975,,,
127,255,,,0.04598627984523773,0.04598628357052803
127,255,0.0293912123888731,,,
128,257,,,0.04786668345332146,0.04786667972803116
128,257,0.029784375801682472,,,
129,259,,,0.0474594421684742,0.0474594384431839
129,259,0.029842425137758255,,,
130,261,,,0.0464206337928772,0.0464206337928772
130,261,0.02929961495101452,,,
131,263,,,0.04623032733798027,0.04623032361268997
131,263,0.028601260855793953,,,
132,265,,,0.046702779829502106,0.046702779829502106
132,265,0.0291245449334383,,,
133,267,,,0.0466512069106102,0.0466512031853199
133,267,0.029897097498178482,,,
134,269,,,0.04835112765431404,0.04835113137960434
134,269,0.029507989063858986,,,
135,271,,,0.04717747122049332,0.04717746749520302
135,271,0.02953978069126606,,,
136,273,,,0.04734523221850395,0.04734523221850395
136,273,0.029044201597571373,,,
137,275,,,0.047171980142593384,0.047171976417303085
137,275,0.027586745098233223,,,
138,277,,,0.046638745814561844,0.04663874953985214
138,277,0.029491981491446495,,,
139,279,,,0.04611671343445778,0.04611671715974808
139,279,0.02787071093916893,,,
140,281,,,0.046042174100875854,0.046042174100875854
140,281,0.029394026845693588,,,
141,283,,,0.0466977134346962,0.0466977134346962
141,283,0.029952973127365112,,,
142,285,,,0.04724695533514023,0.04724695533514023
142,285,0.028385808691382408,,,
143,287,,,0.048456527292728424,0.048456527292728424
143,287,0.0269586443901062,,,
144,289,,,0.04862654209136963,0.04862654209136963
144,289,0.029117921367287636,,,
145,291,,,0.04724776744842529,0.04724776744842529
145,291,0.02830924093723297,,,
146,293,,,0.04609859734773636,0.04609859734773636
146,293,0.029753440991044044,,,
147,295,,,0.0475069098174572,0.0475069098174572
147,295,0.02850433997809887,,,
148,297,,,0.04954483360052109,0.04954483360052109
148,297,0.02772269956767559,,,
149,299,,0.029969587922096252,,
149,299,,,0.050370682030916214,0.050370682030916214
149,299,0.028880754485726357,,,
150,301,,,0.047384895384311676,0.047384895384311676
150,301,0.028570830821990967,,,
151,303,,,0.04750301316380501,0.047503016889095306
151,303,0.027876470237970352,,,
152,305,,,0.04863531515002251,0.04863531515002251
152,305,0.028921540826559067,,,
153,307,,,0.04974456876516342,0.04974456876516342
153,307,0.027154479175806046,,,
154,309,,,0.04927944764494896,0.04927944764494896
154,309,0.02570156194269657,,,
155,311,,,0.04804963618516922,0.04804963618516922
155,311,0.028187220916152,,,
156,313,,,0.04830241948366165,0.04830241948366165
156,313,0.02987031452357769,,,
157,315,,,0.048726920038461685,0.048726920038461685
157,315,0.027035729959607124,,,
158,317,,,0.04938795790076256,0.04938795790076256
158,317,0.027973202988505363,,,
159,319,,,0.04996170476078987,0.04996170476078987
159,319,0.027600035071372986,,,
160,321,,,0.04914961755275726,0.049149613827466965
160,321,0.026857763528823853,,,
161,323,,,0.04808621108531952,0.04808620736002922
161,323,0.028220560401678085,,,
162,325,,,0.04853982850909233,0.04853982850909233
162,325,0.02804390899837017,,,
163,327,,,0.0492507740855217,0.0492507740855217
163,327,0.028483901172876358,,,
164,329,,,0.04916413873434067,0.049164142459630966
164,329,0.02660863660275936,,,
165,331,,,0.04972007870674133,0.049720074981451035
165,331,0.027683010324835777,,,
166,333,,,0.05074051767587662,0.050740521401166916
166,333,0.02738923393189907,,,
167,335,,,0.05179322883486748,0.05179322883486748
167,335,0.027487291023135185,,,
168,337,,,0.05042237043380737,0.05042237043380737
168,337,0.028139537200331688,,,
169,339,,,0.048041872680187225,0.048041872680187225
169,339,0.026402799412608147,,,
170,341,,,0.04818218946456909,0.04818218946456909
170,341,0.02718588523566723,,,
171,343,,,0.0510622039437294,0.051062196493148804
171,343,0.0268827173858881,,,
172,345,,,0.05167330428957939,0.05167330428957939
172,345,0.02684147283434868,,,
173,347,,,0.04964976757764816,0.04964976757764816
173,347,0.027507351711392403,,,
174,349,,0.02497071772813797,,
174,349,,,0.047999560832977295,0.0479995533823967
174,349,0.02687300555408001,,,
175,351,,,0.04915701597929001,0.04915701225399971
175,351,0.027853146195411682,,,
176,353,,,0.05040910840034485,0.05040910840034485
176,353,0.02644442208111286,,,
177,355,,,0.050251543521881104,0.05025153607130051
177,355,0.027597932144999504,,,
178,357,,,0.049502551555633545,0.049502551555633545
178,357,0.026383724063634872,,,
179,359,,,0.0484280101954937,0.0484280101954937
179,359,0.02634674869477749,,,
180,361,,,0.048278070986270905,0.048278067260980606
180,361,0.025777703151106834,,,
181,363,,,0.04910938814282417,0.049109384417533875
181,363,0.027897777035832405,,,
182,365,,,0.050626110285520554,0.050626110285520554
182,365,0.02635595016181469,,,
183,367,,,0.050480715930461884,0.050480715930461884
183,367,0.026340510696172714,,,
184,369,,,0.04981045424938202,0.04981045052409172
184,369,0.028381790965795517,,,
185,371,,,0.049107082188129425,0.049107085913419724
185,371,0.02688765898346901,,,
186,373,,,0.04955221340060234,0.04955221340060234
186,373,0.026125576347112656,,,
187,375,,,0.05064356327056885,0.05064356327056885
187,375,0.02666798233985901,,,
188,377,,,0.051028162240982056,0.05102815479040146
188,377,0.027611693367362022,,,
189,379,,,0.05010160803794861,0.05010160803794861
189,379,0.026574505493044853,,,
190,381,,,0.05027805641293526,0.05027805641293526
190,381,0.027193138375878334,,,
191,383,,,0.05175204947590828,0.05175204202532768
191,383,0.025195609778165817,,,
192,385,,,0.052246492356061935,0.052246492356061935
192,385,0.026712197810411453,,,
193,387,,,0.05190293863415718,0.05190293863415718
193,387,0.02755812741816044,,,
194,389,,,0.05073251575231552,0.05073251202702522
194,389,0.027383161708712578,,,
195,391,,,0.049773477017879486,0.049773477017879486
195,391,0.0278231892734766,,,
196,393,,,0.04963613674044609,0.04963613301515579
196,393,0.028226306661963463,,,
197,395,,,0.050750482827425,0.0507504865527153
197,395,0.027463000267744064,,,
198,397,,,0.05284601449966431,0.052846021950244904
198,397,0.026642855256795883,,,
199,399,,0.032881882041692734,,
199,399,,,0.05198490619659424,0.05198489874601364
199,399,0.028211353346705437,,,
