fold,pearson,r^2,pearson_p_val,spearman,kendall,rmse,n_vals,note
0,0.7671737472404166,0.5885555584549027,1.2039419533524403e-06,0.7094814353551024,0.530558109077291,0.15499336933230753,29,
1,0.015234545518448018,0.00023209137715366458,0.9374811085401368,0.15060101736615147,0.13098420799889596,0.24451283311355648,29,
2,0.7049266858597273,0.49692163243717863,1.959216623421081e-05,0.6611567916070955,0.48641546028061233,0.17552365360522412,29,
3,0.6947810190125707,0.48272066438014616,2.8894838543920083e-05,0.6425484522573749,0.4715601634957341,0.17894468122074814,29,
4,0.7710041171428674,0.5944473486512525,9.865231118408232e-07,0.7166619810510021,0.5418369695649251,0.15096637378388855,29,
