fold,pearson,r^2,pearson_p_val,spearman,kendall,rmse,n_vals,note
0,0.8045384041626191,0.6472820437725338,4.709056453359104e-11,0.5542905384269237,0.45641154565717706,0.048131931806544834,44,
1,0.3798037720025713,0.14425090522738118,0.010994110787522094,0.3518643355588882,0.3362055740676945,0.0692383387166913,44,
2,0.7670791922560376,0.5884104871921751,1.2588664259635177e-09,0.5324262226372132,0.43894912376198353,0.05563549054711251,44,
3,0.7685236474799496,0.5906285967358859,1.1218597296078381e-09,0.5258483905675237,0.431852500767715,0.05589015552833463,44,
4,0.821248362078235,0.6744488722161839,8.582487147130044e-12,0.5454922759122107,0.4494699251909083,0.043727244427333466,44,
