IL_SMILES,Experiment_value,rel,IL_molratio,HL_molratio,CHL_molratio,PEG_molratio,IL_to_nucleicacid_massratio,molwtlog1p,Nitrogen.Count,Rotatable.Bonds,LogP,Fraction.sp3.Carbons,Topological.Polar.Surface.Area,Hydrogen.Bond.Donors,Hydrogen.Bond.Acceptors,Heavy.Atoms,van.der.Waals.Molecular.Volume,Molar.Refractivity,has_ester,has_carbonate,has_disulfide,Cargo_type_FLuc,Cargo_type_GFP,Model_type_A549,Model_type_BeWo_b30,Model_type_DC2.4,Model_type_HEK293T,Model_type_HeLa,Model_type_HepG2,Model_type_IGROV1,Model_type_RAW264.7,HL_name_14PA,HL_name_18PG,HL_name_DDAB,HL_name_DOPE,HL_name_DOTAP,HL_name_DSPC,HL_name_MDOA,num_permanent_cationic_N,formal_net_charge,Dose_ug_nucleicacid,Sample_weight
CCCCCCCCCCCCNC(=O)CCN(CCCCCCO)CCC(=O)NCCCCCCCCCCCC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.391913763303239,3,34,8.6955,0.944444444,81.67,3,4,42,595.5651932,180.9352,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)C1CCC(O)CC1,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.388531152987186,3,29,8.4463,0.944444444,81.67,3,4,42,593.5495431,178.7772,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCNC(=O)CCN(CCN(CCC(=O)NCCCCCCCCCCCC)C(C)C)C(C)C,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.436259336791129,4,33,9.2616,0.947368421,64.68,2,4,44,622.6124777,192.3594,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCNC(=O)CCN(C)CCCN(C)CCC(=O)NCCCCCCCCCCCC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.366448110712209,4,32,8.0945,0.942857143,64.68,2,4,41,580.5655275,178.5524,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCNC(=O)CCN(CC)CCCN(CC)CCC(=O)NCCCCCCCCCCCC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.413526168023411,4,34,8.8747,0.945945946,64.68,2,4,43,608.5968277,187.7864,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCNC(=O)CCN1CCCN(CCC(=O)NCCCCCCCCCCCC)CC1,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.362978102290424,4,28,7.8485,0.942857143,64.68,2,4,41,578.5498775,176.4384,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)CCN(CC)CC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.390264156722352,4,33,8.4846,0.944444444,64.68,2,4,42,594.5811776,183.1694,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)CCN1CCCC1,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.38687595235361,4,31,8.2386,0.944444444,64.68,2,4,42,592.5655275,181.0554,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)CCC1CCCN1C,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.410215999541881,4,31,8.6271,0.945945946,64.68,2,4,43,606.5811776,185.6504,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)C(C)CN(C)C,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.36644811071221,4,31,8.0929,0.942857143,64.68,2,4,41,580.5655275,178.5304,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCNC(=O)CCN(CCCN(C)C)CCC(=O)NCCCCCCCCCCCC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.366448110712209,4,32,8.0945,0.942857143,64.68,2,4,41,580.5655275,178.5524,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCNC(=O)CCN(CCCN(CC)CC)CCC(=O)NCCCCCCCCCCCC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.413526168023411,4,34,8.8747,0.945945946,64.68,2,4,43,608.5968277,187.7864,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)CCN1CCOCC1,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.413454039122477,4,31,7.475,0.944444444,73.91,2,5,43,608.5604422,182.6404,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCNC(=O)CCN(CCO)CCN(CCC(=O)NCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.713395958161551,5,47,10.8643,0.93877551,114.01,4,6,58,821.7697066,248.3779,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)CC(O)CO,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.347242088501476,3,31,6.496,0.939393939,101.9,4,5,40,569.5131576,168.474,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCCOC)CCC(=O)NCCCCCCCCCCCCCC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.437834846275473,3,36,9.7397,0.947368421,70.67,2,4,44,623.5964933,190.3424,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CCC1OCCO1,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.481672071170532,3,35,9.4662,0.948717949,79.9,2,5,46,651.5914079,194.1584,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CC1COC(C)(C)O1,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.502923470297554,3,34,9.8547,0.95,79.9,2,5,47,665.607058,198.7534,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CC(OC)OC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.4631090169382155,3,36,9.3221,0.947368421,79.9,2,5,45,639.5914079,191.6554,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CCc1ccc(OC)c(OC)c1,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.575283629330828,3,37,10.9631,0.818181818,79.9,2,5,51,715.6227081,217.0994,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CC(C)O,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.415137874864816,3,34,9.084,0.945945946,81.67,3,4,43,609.5808433,185.5302,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)C(CO)CO,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.440984817412318,3,35,8.0564,0.945945946,101.9,4,5,44,625.5757579,186.942,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)C(C)(CO)CO,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.4631090169382155,3,35,8.4465,0.947368421,101.9,4,5,45,639.5914079,191.559,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCOCCO)CCC(=O)NCCCCCCCCCCCCCC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.4631090169382155,3,37,8.7121,0.947368421,90.9,3,5,45,639.5914079,191.7542,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)C(CC)(CO)CO,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.484754312514785,3,36,8.8366,0.948717949,101.9,4,5,46,653.607058,196.176,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCCCCCO)CCC(=O)NCCCCCCCCCCCCCC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.481739443820936,3,38,10.2559,0.95,81.67,3,4,46,651.6277935,199.4032,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)C1CCC(O)CC1,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.478647881501004,3,33,10.0067,0.95,81.67,3,4,46,649.6121434,197.2452,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(C)CCN(C)CCC(=O)NCCCCCCCCCCCCCC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.436259336791128,4,35,9.2648,0.947368421,64.68,2,4,44,622.6124777,192.4034,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CC)CCN(CC)CCC(=O)NCCCCCCCCCCCCCC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.4802316609869495,4,37,10.045,0.95,64.68,2,4,46,650.6437779,201.6374,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCN(CCC(=O)NCCCCCCCCCCCCCC)C(C)C)C(C)C,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.522351588210533,4,37,10.822,0.952380952,64.68,2,4,48,678.675078,210.8274,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CC)CCCN(CC)CCC(=O)NCCCCCCCCCCCCCC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.501513369241692,4,38,10.4351,0.951219512,64.68,2,4,47,664.6594279,206.2544,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN1CCCN(CCC(=O)NCCCCCCCCCCCCCC)CC1,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.4553227694627004,4,32,9.4089,0.948717949,64.68,2,4,45,634.6124777,194.9064,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CCN(CC)CC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.4802316609869495,4,37,10.045,0.95,64.68,2,4,46,650.6437779,201.6374,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CCN1CCCC1,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.4771354265171635,4,35,9.799,0.95,64.68,2,4,46,648.6281278,199.5234,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CCC1CCCN1C,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.498482430623645,4,35,10.1875,0.951219512,64.68,2,4,47,662.6437779,204.1184,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)C(C)CN(C)C,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.458487175081182,4,35,9.6533,0.948717949,64.68,2,4,45,636.6281278,196.9984,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCCN(C)C)CCC(=O)NCCCCCCCCCCCCCC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.458487175081181,4,36,9.6549,0.948717949,64.68,2,4,45,636.6281278,197.0204,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCCN(CC)CC)CCC(=O)NCCCCCCCCCCCCCC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.501513369241692,4,38,10.4351,0.951219512,64.68,2,4,47,664.6594279,206.2544,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CCN1CCCCC1,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.498482430623645,4,35,10.1891,0.951219512,64.68,2,4,47,662.6437779,204.1404,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCCn1ccnc1)CCC(=O)NCCCCCCCCCCCCCC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.4938884752659956,5,36,9.99,0.875,79.26,2,5,47,659.6077267,200.6934,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CCc1c[nH]cn1,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.472442116803151,5,35,9.669,0.871794872,90.12,3,4,46,645.5920766,196.1411,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(C)CCN(CCC(=O)NCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.777074676135143,5,51,13.8424,0.944444444,93.78,3,5,62,875.8530423,270.0511,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(C)CCCN(CCC(=O)NCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.792933479534796,5,52,14.2325,0.945454545,93.78,3,5,63,889.8686924,274.6681,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CCN(CCC(=O)NCCCCCCCCCCCCCC)CCN(CCC(=O)NCCCCCCCCCCCCCC)CCN(CCC(=O)NCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,7.468501855906065,10,105,27.4388,0.944444444,187.56,6,10,124,1749.690435,537.9882,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CCN(CCC(=O)NCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,7.030793813612251,6,67,18.42,0.942857143,122.88,4,6,80,1129.093607,347.6988,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCCN(CCC(=O)NCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,7.0431206139059785,6,68,18.8101,0.943661972,122.88,4,6,81,1143.109257,352.3158,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CC(O)CO,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.440984817412318,3,35,8.0564,0.945945946,101.9,4,5,44,625.5757579,186.942,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCCNC(=O)CCN(CCCOC)CCC(=O)NCCCCCCCCCCCCCCC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.481739443820936,3,38,10.5199,0.95,70.67,2,4,46,651.6277935,199.5764,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCC)CCC1OCCO1,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.523732629382307,3,37,10.2464,0.951219512,79.9,2,5,48,679.6227081,203.3924,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCC)CC1COC(C)(C)O1,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.544117579795738,3,36,10.6349,0.952380952,79.9,2,5,49,693.6383581,207.9874,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCCNC(=O)CCN(CCOC)CCC(=O)NCCCCCCCCCCCCCCC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.460028077408819,3,37,10.1298,0.948717949,70.67,2,4,45,637.6121434,194.9594,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCCNC(=O)CCN(CCOCC)CCC(=O)NCCCCCCCCCCCCCCC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.481739443820936,3,38,10.5199,0.95,70.67,2,4,46,651.6277935,199.5764,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCC)CC(OC)OC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.505940998485406,3,38,10.1023,0.95,79.9,2,5,47,667.6227081,200.8894,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCC)CC1CCCO1,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.499962965029878,3,36,10.6624,0.951219512,70.67,2,4,47,663.6277935,202.0574,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCC)CCc1ccc(OC)c(OC)c1,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.613656664484226,3,39,11.7433,0.826086957,79.9,2,5,53,743.6540082,226.3334,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCCNC(=O)CCN(CCCO)CCC(=O)NCCCCCCCCCCCCCCC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.460028077408819,3,37,9.8658,0.948717949,81.67,3,4,45,637.6121434,194.7862,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCC)CC(C)O,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.46002807740882,3,36,9.8642,0.948717949,81.67,3,4,45,637.6121434,194.7642,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCC)CC(C)O,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.46002807740882,3,36,9.8642,0.948717949,81.67,3,4,45,637.6121434,194.7642,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCC)C(CO)CO,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.484754312514785,3,37,8.8366,0.948717949,101.9,4,5,46,653.607058,196.176,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCC)C(C)(CO)CO,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.505940998485406,3,37,9.2267,0.95,101.9,4,5,47,667.6227081,200.793,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCCNC(=O)CCN(CCCCO)CCC(=O)NCCCCCCCCCCCCCCC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.481739443820936,3,38,10.2559,0.95,81.67,3,4,46,651.6277935,199.4032,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCCNC(=O)CCN(CCOCCO)CCC(=O)NCCCCCCCCCCCCCCC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.505940998485405,3,39,9.4923,0.95,90.9,3,5,47,667.6227081,200.9882,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCCNC(=O)CCN(CCCCCO)CCC(=O)NCCCCCCCCCCCCCCC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.5029894263378765,3,39,10.646,0.951219512,81.67,3,4,47,665.6434435,204.0202,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCC)CC(C)(C)CO,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.5029894263378765,3,37,10.5019,0.951219512,81.67,3,4,47,665.6434435,203.9502,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCC)C(CC)(CO)CO,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.526688105904835,3,38,9.6168,0.951219512,101.9,4,5,48,681.6383581,205.41,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCCNC(=O)CCN(CCCCCCO)CCC(=O)NCCCCCCCCCCCCCCC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.523797227158403,3,40,11.0361,0.952380952,81.67,3,4,48,679.6590936,208.6372,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCC)C1CCC(O)CC1,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.520833181656847,3,35,10.7869,0.952380952,81.67,3,4,48,677.6434435,206.4792,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCCNC(=O)CCN(C)CCN(C)CCC(=O)NCCCCCCCCCCCCCCC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.4802316609869495,4,37,10.045,0.95,64.68,2,4,46,650.6437779,201.6374,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCCNC(=O)CCN(CC)CCN(CC)CCC(=O)NCCCCCCCCCCCCCCC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.522351588210532,4,39,10.8252,0.952380952,64.68,2,4,48,678.675078,210.8714,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCCNC(=O)CCN(CCN(CCC(=O)NCCCCCCCCCCCCCCC)C(C)C)C(C)C,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.562768899695601,4,39,11.6022,0.954545455,64.68,2,4,50,706.7063781,220.0614,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCCNC(=O)CCN(C)CCCN(C)CCC(=O)NCCCCCCCCCCCCCCC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.501513369241692,4,38,10.4351,0.951219512,64.68,2,4,47,664.6594279,206.2544,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCCNC(=O)CCN1CCCN(CCC(=O)NCCCCCCCCCCCCCCC)CC1,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.498482430623645,4,34,10.1891,0.951219512,64.68,2,4,47,662.6437779,204.1404,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
CCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCC)CCN(CC)CC,-0.366886147,0,42.0,0.0,48.0,10.0,5.0,6.522351588210532,4,39,10.8252,0.952380952,64.68,2,4,48,678.675078,210.8714,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.0
