fold,pearson,pearson_p_val,spearman,kendall,rmse,n_vals
0,0.9974409979104519,0.0,0.8968206256626929,0.8051833506752457,0.006762417294709835,297
1,0.9969472251725611,0.0,0.9090177828465715,0.8188261560259451,0.006841712169658495,298
2,0.9973990605834308,0.0,0.9166325566435317,0.8300779238298129,0.006809963171424858,298
3,0.9983338948920191,0.0,0.9140403518917738,0.8231805279139103,0.0054581274812500824,298
4,0.9985928949101867,0.0,0.9065757333586412,0.8132719760306528,0.005030025646600851,298
