lipid_id,smiles,score_mean,score_std,molwtlog1p,Nitrogen.Count,Rotatable.Bonds,LogP,Fraction.sp3.Carbons,Topological.Polar.Surface.Area,Hydrogen.Bond.Donors,Hydrogen.Bond.Acceptors,Heavy.Atoms,van.der.Waals.Molecular.Volume,Molar.Refractivity,num_protonatable_nitrogens,num_unsaturated_cc_bonds,Num_carbon_in_tail
Pr2A-HHSK-V-s1(7),CCCCCCC(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)CCCCCC)C(C)C)C(=O)NC(CO)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCN)C(C)C,74.10058243727599,17.325494548954936,6.894947609823163,13.0,37.0,0.8234000000000005,0.7083333333333334,336.4099999999999,12.0,12.0,70.0,985.6436712359999,263.9891999999994,3.0,0.0,7.0
Pr2A-HHSK-V-s1(8),CCCCCCCC(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)CCCCCCC)C(C)C)C(=O)NC(CO)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCN)C(C)C,72.92338709677419,15.088706849843389,6.922966991982656,13.0,39.0,1.6036000000000006,0.72,336.4099999999999,12.0,12.0,72.0,1013.6749713639998,273.2231999999995,3.0,0.0,8.0
Et2A-SHK-AV-u(Lin),CCCCC/C=C\C/C=C\CCCCCCCC(=O)NC(C(=O)NC(C)C(=O)NCCCCC(NC(=O)C(C)NC(=O)C(NC(=O)CCCCCCC/C=C\C/C=C\CCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NCCN)C(C)C,71.77889784946237,9.572516169461364,7.15367194328894,12.0,54.0,7.678300000000016,0.7101449275362319,336.8299999999999,12.0,12.0,91.0,1276.9250380399997,361.55720000000076,2.0,4.0,18.0
Et2A-HSK-AV-u(Lin),CCCCC/C=C\C/C=C\CCCCCCCC(=O)NC(C(=O)NC(C)C(=O)NCCCCC(NC(=O)C(C)NC(=O)C(NC(=O)CCCCCCC/C=C\C/C=C\CCCCC)C(C)C)C(=O)NC(CO)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCN)C(C)C,71.64549731182797,8.150832814237223,7.15367194328894,12.0,54.0,7.678300000000016,0.7101449275362319,336.8299999999999,12.0,12.0,91.0,1276.9250380399997,361.55720000000076,2.0,4.0,18.0
Bu2A-HSHK-V-s1(7),CCCCCCC(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)CCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCN)C(C)C,71.57574484767025,12.679044928771155,6.909055433414946,13.0,38.0,1.2135000000000005,0.7142857142857143,336.4099999999999,12.0,12.0,71.0,999.6593212999999,268.60619999999943,3.0,0.0,7.0
n-HHK-VK-s2(5/8),CCCCCCCCC(CCCCC)C(=O)NCCCCC(NC(=O)C(CCCCC)CCCCCCCC)C(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)C(CCCCNC(=O)C(CCCCC)CCCCCCCC)NC(=O)C(CCCCC)CCCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)O)C(C)C,71.29732302867383,29.471752738419408,7.4807903386712455,14.0,83.0,18.356099999999987,0.83,385.65999999999997,13.0,13.0,126.0,1771.4061672639994,508.49220000000224,2.0,0.0,14.0
Bu2A-HHSK-V-s1(7),CCCCCCC(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)CCCCCC)C(C)C)C(=O)NC(CO)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCN)C(C)C,70.85436267921148,13.122601517563092,6.909055433414946,13.0,38.0,1.2135,0.7142857142857143,336.4099999999999,12.0,12.0,71.0,999.6593212999999,268.60619999999943,3.0,0.0,7.0
Bu2A-HHSK-V-s1(8),CCCCCCCC(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)CCCCCCC)C(C)C)C(=O)NC(CO)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCN)C(C)C,70.17881944444444,14.040821945099433,6.936687671477823,13.0,40.0,1.9937000000000007,0.7254901960784313,336.4099999999999,12.0,12.0,73.0,1027.6906214279998,277.8401999999995,3.0,0.0,8.0
Et2A-HSHK-V-s1(8),CCCCCCCC(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)CCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCN)C(C)C,69.33081317204301,15.183239248129183,6.909055433414946,13.0,38.0,1.2134999999999978,0.7142857142857143,336.4099999999999,12.0,12.0,71.0,999.6593212999998,268.6061999999995,3.0,0.0,8.0
Et2A-HHSK-V-s1(9),CCCCCCCCC(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)CCCCCCCC)C(C)C)C(=O)NC(CO)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCN)C(C)C,69.1642585125448,18.92610477663635,6.936687671477823,13.0,40.0,1.9937000000000014,0.7254901960784313,336.4099999999999,12.0,12.0,73.0,1027.690621428,277.84019999999947,3.0,0.0,9.0
Et2A-HHSK-V-s1(7),CCCCCCC(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)CCCCCC)C(C)C)C(=O)NC(CO)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCN)C(C)C,68.98504704301075,16.5936310437934,6.880637904030125,13.0,36.0,0.43330000000000074,0.7021276595744681,336.4099999999999,12.0,12.0,69.0,971.6280211719999,259.37219999999934,3.0,0.0,7.0
Et2A-HHSK-V-s1(8),CCCCCCCC(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)CCCCCCC)C(C)C)C(=O)NC(CO)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCN)C(C)C,68.97222222222221,13.016832143597656,6.909055433414946,13.0,38.0,1.2134999999999996,0.7142857142857143,336.4099999999999,12.0,12.0,71.0,999.6593212999998,268.6061999999995,3.0,0.0,8.0
Pr2A-HSHK-V-s1(7),CCCCCCC(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)CCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCN)C(C)C,68.26108870967741,17.866632142240313,6.894947609823163,13.0,37.0,0.8234000000000005,0.7083333333333334,336.4099999999999,12.0,12.0,70.0,985.6436712359999,263.9891999999994,3.0,0.0,7.0
n-HHK-VK-s2(6/7),CCCCCCCC(CCCCCC)C(=O)NCCCCC(NC(=O)C(CCCCCC)CCCCCCC)C(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)C(CCCCNC(=O)C(CCCCCC)CCCCCCC)NC(=O)C(CCCCCC)CCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)O)C(C)C,68.14874551971326,29.69460936866094,7.4807903386712455,14.0,83.0,18.356099999999987,0.83,385.65999999999997,13.0,13.0,126.0,1771.4061672639994,508.49220000000224,2.0,0.0,14.0
EtOHA-KK-HV-s1(9),CCCCCCCCC(=O)NC(C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(NC(=O)CCCCCCCC)C(C)C)C(=O)NC(CCCCN)C(=O)NCCO)C(C)C,67.95480510752688,23.63112466450945,6.976755083778385,13.0,43.0,3.1640000000000024,0.7407407407407407,336.4099999999999,12.0,12.0,76.0,1069.73757162,291.6911999999996,3.0,0.0,9.0
EtOHA-KK-HV-s1(8),CCCCCCCC(=O)NC(C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(NC(=O)CCCCCCC)C(C)C)C(=O)NC(CCCCN)C(=O)NCCO)C(C)C,67.68021953405018,22.77603708414916,6.950222639145639,13.0,41.0,2.383799999999999,0.7307692307692307,336.4099999999999,12.0,12.0,74.0,1041.706271492,282.4571999999995,3.0,0.0,8.0
Pr2A-HSHK-V-s1(8),CCCCCCCC(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)CCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCN)C(C)C,67.64356518817206,18.518715882217773,6.922966991982656,13.0,39.0,1.6035999999999986,0.72,336.4099999999999,12.0,12.0,72.0,1013.6749713639998,273.2231999999995,3.0,0.0,8.0
PrOHA-HHHK-V-u(Ole),CCCCCCCC/C=C\CCCCCCCC(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)CCCCCCC/C=C\CCCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCO)C(C)C,67.55874775985663,20.04686771670249,7.202574819002784,14.0,58.0,9.964700000000006,0.7123287671232876,339.06999999999994,12.0,12.0,96.0,1340.9675715479998,378.6125000000012,3.0,2.0,18.0
PrOHA-KK-HV-s1(8),CCCCCCCC(=O)NC(C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(NC(=O)CCCCCCC)C(C)C)C(=O)NC(CCCCN)C(=O)NCCCO)C(C)C,67.39079301075269,22.049023220274567,6.963576855208289,13.0,42.0,2.7739000000000003,0.7358490566037735,336.4099999999999,12.0,12.0,75.0,1055.721921556,287.07419999999956,3.0,0.0,8.0
Pr2A-RK-K-s2(5/10),CCCCCCCCCCC(CCCCC)C(=O)NCCCCC(NC(=O)C(CCCCC)CCCCCCCCCC)C(=O)NCCCCC(NC(=O)C(CCCCNC(=O)C(CCCCC)CCCCCCCCCC)NC(=O)C(CCCCC)CCCCCCCCCC)C(=O)NC(CCCNC(=N)N)C(=O)NCCCN,67.18094758064515,19.403554521481706,7.3936377937861595,12.0,86.0,20.422570000000007,0.9052631578947369,320.7199999999999,12.0,10.0,115.0,1623.4516609119996,483.5728000000021,2.0,0.0,16.0
BuOHA-KK-HV-s1(8),CCCCCCCC(=O)NC(C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(NC(=O)CCCCCCC)C(C)C)C(=O)NC(CCCCN)C(=O)NCCCCO)C(C)C,67.1130152329749,18.499836548174805,6.976755083778385,13.0,43.0,3.1640000000000024,0.7407407407407407,336.4099999999999,12.0,12.0,76.0,1069.7375716200002,291.69119999999964,3.0,0.0,8.0
n-SKK-HV-s1(12),CCCCCCCCCCCC(=O)NC(C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(NC(=O)CCCCCCCCCCC)C(C)C)C(=O)NC(CCCCN)C(=O)NC(CO)C(=O)O)C(C)C,66.99736783154121,21.90545228438873,7.089749282136254,13.0,50.0,4.957800000000004,0.7540983606557377,373.7099999999999,13.0,13.0,85.0,1197.8213012439999,325.9500000000001,3.0,0.0,12.0
n-K-HVK-s2(6/6),CCCCCCC(CCCCCC)C(=O)NCCCCC(NC(=O)C(CCCCCC)CCCCCC)C(=O)NC(C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(NC(=O)C(CCCCNC(=O)C(CCCCCC)CCCCCC)NC(=O)C(CCCCCC)CCCCCC)C(C)C)C(=O)O)C(C)C,66.89656137992831,32.208961371077336,7.448644820115991,14.0,79.0,16.79569999999998,0.8229166666666666,385.6599999999999,13.0,13.0,122.0,1715.3435670079996,490.02420000000194,2.0,0.0,13.0
EtOHA-SHK-K-u(Lin),CCCCC/C=C\C/C=C\CCCCCCCC(=O)NCCCCC(NC(=O)CCCCCCC/C=C\C/C=C\CCCCC)C(=O)NCCCCC(NC(=O)C(CCCCNC(=O)CCCCCCC/C=C\C/C=C\CCCCC)NC(=O)CCCCCCC/C=C\C/C=C\CCCCC)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NCCO,66.76685707885305,18.834580162350036,7.450414978667936,11.0,86.0,19.5905,0.7227722772277227,331.03999999999996,12.0,12.0,123.0,1718.3472554199993,507.1406000000021,1.0,8.0,18.0
Bu2A-RK-K-s2(5/10),CCCCCCCCCCC(CCCCC)C(=O)NCCCCC(NC(=O)C(CCCCC)CCCCCCCCCC)C(=O)NCCCCC(NC(=O)C(CCCCNC(=O)C(CCCCC)CCCCCCCCCC)NC(=O)C(CCCCC)CCCCCCCCCC)C(=O)NC(CCCNC(=N)N)C(=O)NCCCCN,66.71701388888889,18.549126513997372,7.402229544963915,12.0,87.0,20.81267000000001,0.90625,320.7199999999999,12.0,10.0,116.0,1637.4673109759997,488.1898000000021,2.0,0.0,16.0
n-RHK-AV-s1(18),CCCCCCCCCCCCCCCCCC(=O)NC(C(=O)NC(C)C(=O)NCCCCC(NC(=O)C(C)NC(=O)C(NC(=O)CCCCCCCCCCCCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CCCNC(=N)N)C(=O)O)C(C)C,66.67125896057348,23.95149320364605,7.180742153984271,13.0,59.0,9.854970000000014,0.8142857142857143,360.67999999999995,13.0,11.0,93.0,1311.9985373279997,369.5699000000008,2.0,0.0,18.0
Pr2A-SHHK-V-s1(8),CCCCCCCC(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)CCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NCCCN)C(C)C,66.61133512544804,17.094205931967156,6.922966991982656,13.0,39.0,1.6035999999999986,0.72,336.4099999999999,12.0,12.0,72.0,1013.6749713639998,273.22319999999945,3.0,0.0,8.0
Pr2A-SHHK-V-s1(9),CCCCCCCCC(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)CCCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NCCCN)C(C)C,66.56154793906809,20.831436025107852,6.95022263914564,13.0,41.0,2.3838000000000026,0.7307692307692307,336.4099999999999,12.0,12.0,74.0,1041.7062714919998,282.4571999999995,3.0,0.0,9.0
Bu2A-SHHK-V-s1(7),CCCCCCC(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)CCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NCCCCN)C(C)C,66.4226590501792,14.431464211791663,6.909055433414946,13.0,38.0,1.2135000000000005,0.7142857142857143,336.4099999999999,12.0,12.0,71.0,999.6593212999999,268.60619999999943,3.0,0.0,7.0
EtOHA-K-HAV-u(Lin),CCCCC/C=C\C/C=C\CCCCCCCC(=O)NC(C(=O)NC(C)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(C)NC(=O)C(NC(=O)CCCCCCC/C=C\C/C=C\CCCCC)C(C)C)C(=O)NCCO)C(C)C,66.4212869623656,22.218673844689818,7.192814665197082,13.0,55.0,8.685400000000012,0.6805555555555556,339.48999999999995,12.0,12.0,95.0,1327.9359370719997,374.7945000000011,2.0,4.0,18.0
n-HRK-AV-u(aLin),CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)NC(C(=O)NC(C)C(=O)NCCCCC(NC(=O)C(C)NC(=O)C(NC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)C(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1c[nH]cn1)C(=O)O)C(C)C,66.36760752688171,26.897088055851107,7.171493214915433,13.0,53.0,8.510970000000013,0.6428571428571429,360.67999999999995,13.0,11.0,93.0,1299.9046369439998,369.005900000001,2.0,6.0,18.0
n-KK-HAV-u(Lin),CCCCC/C=C\C/C=C\CCCCCCCC(=O)NC(C(=O)NC(C)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(C)NC(=O)C(NC(=O)CCCCCCC/C=C\C/C=C\CCCCC)C(C)C)C(=O)NC(CCCCN)C(=O)O)C(C)C,66.28195004480287,28.094911494057826,7.254847353545461,14.0,59.0,9.275300000000012,0.6842105263157895,382.5799999999999,13.0,13.0,101.0,1412.9887009159995,397.1709000000014,3.0,4.0,18.0
BuOHA-HHHK-V-u(Ole),CCCCCCCC/C=C\CCCCCCCC(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)CCCCCCC/C=C\CCCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCO)C(C)C,66.27962589605735,21.188788008056346,7.212966071832881,14.0,59.0,10.354800000000003,0.7162162162162162,339.06999999999994,12.0,12.0,97.0,1354.9832216119996,383.22950000000134,3.0,2.0,18.0
EtOHA-HHHK-V-s2(7/10),CCCCCCCCCCC(CCCCCCC)C(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)C(CCCCCCC)CCCCCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCO)C(C)C,66.16221438172042,19.705720437012104,7.215933120804558,14.0,59.0,10.514600000000005,0.7702702702702703,339.06999999999994,12.0,12.0,97.0,1359.0145217399997,383.27750000000134,3.0,0.0,18.0
n-HK-HAV-u(Hyp),CCCCCCCC/C=C\CCCCCC(=O)NC(C(=O)NC(C)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(C)NC(=O)C(NC(=O)CCCCC/C=C\CCCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)O)C(C)C,66.02822580645162,13.47037968865327,7.223906725512585,15.0,55.0,7.9997000000000185,0.6805555555555556,385.23999999999995,13.0,13.0,98.0,1369.9213496279995,378.27720000000124,3.0,2.0,16.0
Et2A-HHK-K-s2(5/5),CCCCCC(CCCCC)C(=O)NCCCCC(NC(=O)C(CCCCC)CCCCC)C(=O)NCCCCC(NC(=O)C(CCCCNC(=O)C(CCCCC)CCCCC)NC(=O)C(CCCCC)CCCCC)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCN,65.92705533154121,21.2090606766098,7.278723485815418,14.0,67.0,12.383599999999998,0.8125,345.2799999999999,12.0,12.0,103.0,1447.1397222519997,413.9791000000016,3.0,0.0,11.0
Pr2A-HHK-K-s2(5/5),CCCCCC(CCCCC)C(=O)NCCCCC(NC(=O)C(CCCCC)CCCCC)C(=O)NCCCCC(NC(=O)C(CCCCNC(=O)C(CCCCC)CCCCC)NC(=O)C(CCCCC)CCCCC)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCN,65.89874551971326,26.921364437904128,7.288356493165453,14.0,68.0,12.773699999999996,0.8148148148148148,345.2799999999999,12.0,12.0,104.0,1461.1553723159998,418.5961000000016,3.0,0.0,11.0
n-HK-CitV-u(Lin),CCCCC/C=C\C/C=C\CCCCCCCC(=O)NC(C(=O)NC(CCCNC(N)=O)C(=O)NCCCCC(NC(=O)C(CCCNC(N)=O)NC(=O)C(NC(=O)CCCCCCC/C=C\C/C=C\CCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)O)C(C)C,65.83128920250896,17.74964342141168,7.1867633407375475,13.0,57.0,9.068100000000012,0.7,379.91999999999996,13.0,11.0,94.0,1319.9308516919998,370.404600000001,1.0,4.0,18.0
BuOHA-HK-HV-u(Lin),CCCCC/C=C\C/C=C\CCCCCCCC(=O)NC(C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(NC(=O)CCCCCCC/C=C\C/C=C\CCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCO)C(C)C,65.7820340501792,28.91920470784035,7.209990193277298,14.0,57.0,9.906800000000006,0.6621621621621622,339.06999999999994,12.0,12.0,97.0,1350.9519214839997,383.0415000000013,3.0,4.0,18.0
EtOHA-HHHK-V-u(Ole),CCCCCCCC/C=C\CCCCCCCC(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)CCCCCCC/C=C\CCCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCO)C(C)C,65.6821796594982,18.735356453173104,7.19207445322496,14.0,57.0,9.574600000000007,0.7083333333333334,339.06999999999994,12.0,12.0,95.0,1326.9519214839997,373.99550000000113,3.0,2.0,18.0
EtOHA-HHHK-V-s2(8/9),CCCCCCCCCC(CCCCCCCC)C(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)C(CCCCCCCC)CCCCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCO)C(C)C,65.6451892921147,14.276829037600764,7.215933120804558,14.0,59.0,10.514600000000005,0.7702702702702703,339.06999999999994,12.0,12.0,97.0,1359.0145217399997,383.27750000000134,3.0,0.0,18.0
n-KSSK-K-s2(5/5),CCCCCC(CCCCC)C(=O)NCCCCC(NC(=O)C(CCCCC)CCCCC)C(=O)NCCCCC(NC(=O)C(CCCCNC(=O)C(CCCCC)CCCCC)NC(=O)C(CCCCC)CCCCC)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)O,65.6168234767025,28.8573877013703,7.268989115361091,10.0,69.0,11.060100000000004,0.8717948717948718,365.67999999999995,13.0,13.0,101.0,1433.1227347959996,403.9751000000014,1.0,0.0,11.0
PrOHA-HK-HV-u(Lin),CCCCC/C=C\C/C=C\CCCCCCCC(=O)NC(C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(NC(=O)CCCCCCC/C=C\C/C=C\CCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCO)C(C)C,65.58859767025089,26.196398014930622,7.199567809335801,14.0,56.0,9.516700000000007,0.6575342465753424,339.06999999999994,12.0,12.0,96.0,1336.9362714199997,378.4245000000012,3.0,4.0,18.0
Pr2A-SHHK-V-s1(7),CCCCCCC(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)CCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NCCCN)C(C)C,65.58120519713262,17.58635013742176,6.894947609823163,13.0,37.0,0.8234000000000007,0.7083333333333334,336.4099999999999,12.0,12.0,70.0,985.6436712359999,263.9891999999994,3.0,0.0,7.0
n-HK-SAV-u(Lin),CCCCC/C=C\C/C=C\CCCCCCCC(=O)NC(C(=O)NC(C)C(=O)NC(CO)C(=O)NCCCCC(NC(=O)C(CO)NC(=O)C(C)NC(=O)C(NC(=O)CCCCCCC/C=C\C/C=C\CCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)O)C(C)C,65.44954077060932,31.518881611143374,7.188251092013247,11.0,55.0,7.165100000000016,0.7,368.34,13.0,13.0,94.0,1321.8988828679999,366.1454000000009,1.0,4.0,18.0
n-SHK-VK-s2(5/7),CCCCCCCC(CCCCC)C(=O)NCCCCC(NC(=O)C(CCCCC)CCCCCCC)C(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)C(CCCCNC(=O)C(CCCCC)CCCCCCC)NC(=O)C(CCCCC)CCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)O)C(C)C,65.40686603942652,21.29601735598864,7.41906278662344,12.0,78.0,15.822199999999977,0.8494623655913979,377.21,13.0,13.0,118.0,1665.3166835639995,474.81830000000195,1.0,0.0,13.0
BuOHA-HHSK-V-u(Ole),CCCCCCCC/C=C\CCCCCCCC(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)CCCCCCC/C=C\CCCCCCCC)C(C)C)C(=O)NC(CO)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCO)C(C)C,65.16490255376344,32.0975875585957,7.175372644797948,12.0,58.0,9.381300000000007,0.7464788732394366,330.61999999999995,12.0,12.0,93.0,1304.9563381679998,368.0236000000009,2.0,2.0,18.0
BuOHA-KK-HV-s1(9),CCCCCCCCC(=O)NC(C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(NC(=O)CCCCCCCC)C(C)C)C(=O)NC(CCCCN)C(=O)NCCCCO)C(C)C,65.10500672043011,25.3537876282393,7.002601714910253,13.0,45.0,3.944200000000005,0.75,336.4099999999999,12.0,12.0,78.0,1097.768871748,300.9251999999998,3.0,0.0,9.0
Et2A-K-HK-s2(5/5),CCCCCC(CCCCC)C(=O)NCCCCC(NC(=O)C(CCCCC)CCCCC)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(CCCCNC(=O)C(CCCCC)CCCCC)NC(=O)C(CCCCC)CCCCC)C(=O)NCCN,65.06838037634408,14.917095007447877,7.278723485815418,14.0,67.0,12.383599999999998,0.8125,345.2799999999999,12.0,12.0,103.0,1447.1397222519997,413.9791000000016,3.0,0.0,11.0
EtOHA-HSHK-V-u(Lin),CCCCC/C=C\C/C=C\CCCCCCCC(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)CCCCCCC/C=C\C/C=C\CCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCO)C(C)C,65.01629704301077,25.19153817403535,7.150513989041003,12.0,54.0,8.153100000000014,0.6811594202898551,330.61999999999995,12.0,12.0,91.0,1272.8937379119998,358.6016000000009,2.0,4.0,18.0
BuOHA-HSHK-V-u(Ole),CCCCCCCC/C=C\CCCCCCCC(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)CCCCCCC/C=C\CCCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCO)C(C)C,64.86295922939067,31.245228343398914,7.175372644797948,12.0,58.0,9.381300000000007,0.7464788732394366,330.61999999999995,12.0,12.0,93.0,1304.9563381679998,368.02360000000095,2.0,2.0,18.0
Bu2A-HHK-K-s2(5/5),CCCCCC(CCCCC)C(=O)NCCCCC(NC(=O)C(CCCCC)CCCCC)C(=O)NCCCCC(NC(=O)C(CCCCNC(=O)C(CCCCC)CCCCC)NC(=O)C(CCCCC)CCCCC)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCN,64.84391801075267,21.57028571051208,7.297897590352212,14.0,69.0,13.163799999999993,0.8170731707317073,345.2799999999999,12.0,12.0,105.0,1475.1710223799998,423.21310000000165,3.0,0.0,11.0
