lipid_id,smiles,score_mean,score_std,cv_0,cv_1,cv_2,cv_3,cv_4,raw_cv_0,raw_cv_1,raw_cv_2,raw_cv_3,raw_cv_4
EtOHKK-c(SVCitC)2-u(Ole),O=C(NC(C(NC(C(C)C)C(NC(C(NC(CCCCN1)C(NC(C(NCCO)=O)CCCCN)=O)=O)CO)=O)=O)CCCNC(N)=O)C(CSSCC(NC(CCCCCCC/C=C\CCCCCCCC)=O)C(NC(CCCNC(N)=O)C(NC(C(NC(CO)C1=O)=O)C(C)C)=O)=O)NC(CCCCCCC/C=C\CCCCCCCC)=O,47.762600806451616,33.30043799138841,13.177083333333334,12.12869623655914,96.31944444444444,43.00123207885305,74.1865479390681,-2.1691847,-1.830739,-0.9843421,-2.0049112,-1.6244897
EtOHKK-c(SVSC)2-u(Ole),O=C(NC(C(NC(C(C)C)C(NC(C(NC(CCCCN1)C(NC(C(NCCO)=O)CCCCN)=O)=O)CO)=O)=O)CO)C(CSSCC(NC(CCCCCCC/C=C\CCCCCCCC)=O)C(NC(CO)C(NC(C(NC(CO)C1=O)=O)C(C)C)=O)=O)NC(CCCCCCC/C=C\CCCCCCCC)=O,42.009800627240146,27.274352601354604,32.68733198924731,16.89460125448029,89.17506720430107,16.988407258064516,54.303595430107535,-1.8623548,-1.7024845,-1.1919996,-2.5374095,-1.8511492
EtOHK-c(KVCitC)2-s2(10/10),CCCCCCCCCCC(CCCCCCCCCC)C(NC(C(NC(CCCNC(N)=O)C(NC(C(NC(CCCCN)C1=O)=O)C(C)C)=O)=O)CSSCC(C(NC(C(NC(C(C)C)C(NC(C(NC(CCCCN1)C(NCCO)=O)=O)CCCCN)=O)=O)CCCNC(N)=O)=O)NC(C(CCCCCCCCCC)CCCCCCCCCC)=O)=O,33.59330197132617,15.332427200385728,23.886648745519715,30.735047043010756,18.971214157706093,31.539818548387093,62.833781362007166,-1.9849024,-1.4653807,-2.3042464,-2.1939409,-1.7598013
EtOHK-c(KVCitC)2-u(Ole),O=C(NC(C(NC(C(C)C)C(NC(C(NC(CCCCN1)C(NCCO)=O)=O)CCCCN)=O)=O)CCCNC(N)=O)C(CSSCC(NC(CCCCCCC/C=C\CCCCCCCC)=O)C(NC(CCCNC(N)=O)C(NC(C(NC(CCCCN)C1=O)=O)C(C)C)=O)=O)NC(CCCCCCC/C=C\CCCCCCCC)=O,33.37892025089606,24.907218200223706,1.736391129032258,12.046370967741936,51.46085349462366,69.6642585125448,31.986727150537636,-2.6441002,-1.8332844,-1.7739702,-1.6212275,-2.0919728
EtOHKK-c(SVCitC)2-s2(10/10),O=C(NC(C(NC(C(C)C)C(NC(C(NC(CCCCN1)C(NC(C(NCCO)=O)CCCCN)=O)=O)CO)=O)=O)CCCNC(N)=O)C(CSSCC(NC(C(CCCCCCCCCC)CCCCCCCCCC)=O)C(NC(CCCNC(N)=O)C(NC(C(NC(CO)C1=O)=O)C(C)C)=O)=O)NC(C(CCCCCCCCCC)CCCCCCCCCC)=O,32.42646729390681,17.45904739065855,27.737455197132615,11.654625896057349,17.16453853046595,50.721886200716845,54.853830645161295,-1.9298418,-1.8460584,-2.348026,-1.8920535,-1.8455231
EtOHKK-c(SVSC)2-s2(10/10),O=C(NC(C(NC(C(C)C)C(NC(C(NC(CCCCN1)C(NC(C(NCCO)=O)CCCCN)=O)=O)CO)=O)=O)CO)C(CSSCC(NC(C(CCCCCCCCCC)CCCCCCCCCC)=O)C(NC(CO)C(NC(C(NC(CO)C1=O)=O)C(C)C)=O)=O)NC(C(CCCCCCCCCC)CCCCCCCCCC)=O,23.576892921146953,25.30527835813385,3.9854950716845883,18.60663082437276,14.50996863799283,7.637488799283155,73.14488127240143,-2.4660296,-1.66444,-2.422803,-2.9777691,-1.6380237
