fold,pearson,r^2,pearson_p_val,spearman,kendall,rmse,n_vals,note
0,0.8634287813053466,0.7455092603864361,1.7483472033466496e-19,0.8187704301854879,0.6356216496620977,0.03600792152285799,62,
1,0.8644906049569423,0.7473440060588201,1.4055460017943624e-19,0.8457120458148126,0.6611710651710001,0.03548520159393538,62,
2,0.8559953258430019,0.7327279978650669,7.667746206535204e-19,0.8210476536855705,0.6383422418124065,0.03742598369525903,62,
3,0.891697015443152,0.7951235673502249,2.5340231469943993e-22,0.8645588616613396,0.6828335812157753,0.03090017879450604,62,
4,0.8248121770978727,0.6803151274889325,1.710523026340205e-16,0.8275709307138459,0.6740855011281764,0.05009709488677612,62,
