fold,pearson,r^2,pearson_p_val,spearman,kendall,rmse,n_vals,note
0,0.7018651765972008,0.4926147261198199,1.1824678586374461e-09,0.6315516763350838,0.4620531247242003,0.032238211003141,57,
1,0.6751214404007484,0.45578895928878127,1.574801256303809e-08,0.5822880731099086,0.4383107315262478,0.03328826877540249,55,
2,0.6644935583080607,0.44155168903290803,2.8817329836957906e-09,0.6058787734405111,0.4735920099519087,0.03358006278172179,63,
3,0.7721046177685729,0.596145540779554,2.0206861596578476e-13,0.7090709997268189,0.5609854032286918,0.02747059380030877,62,
4,0.6555904920983284,0.4297988933297284,5.508037294976156e-09,0.632783563665418,0.4907615320942412,0.037955235302980984,63,
