fold,pearson,r^2,pearson_p_val,spearman,kendall,rmse,n_vals,note
0,0.8986163063959297,0.8075112661206634,1.271582636636786e-16,0.5474918810291909,0.4494699251909083,0.03515741020315352,44,
1,0.8919407381832097,0.7955582804308091,4.537873157703083e-16,0.5437884446183264,0.4437024333595576,0.03564315819915614,44,
2,0.8963987042382905,0.8035306369600862,1.9590186803585171e-16,0.5607485536801914,0.4640896219515615,0.036038302502202794,44,
3,0.9420788958304128,0.8875126459690498,1.5331281096034694e-21,0.6008813376525635,0.5084736991541935,0.023750364262568966,44,
4,0.8382808140305176,0.7027147231716672,1.2499656221614502e-12,0.4911978480728516,0.40656246788536726,0.05450824164387491,44,
