fold,pearson,r^2,pearson_p_val,spearman,kendall,rmse,n_vals,note
0,0.9382513565102387,0.8803156079933031,5.773121443747893e-14,0.8865351744887036,0.7480869337989803,0.09422649476280913,29,
1,0.9420789036940835,0.8875126607854463,2.4898344357960007e-14,0.8916010897714961,0.7480869337989803,0.0916488668178146,29,
2,0.9267401007480893,0.8588472143345788,5.415738195872446e-13,0.862218781131299,0.705642285072797,0.10493172916474106,29,
3,0.9725815077656715,0.945914789247747,1.2303241172177842e-18,0.9166773704213194,0.8117539068882552,0.052699983282637405,29,
4,0.8550524815354833,0.7311147461799881,3.4998116920336736e-09,0.8114932881055438,0.6644711394712616,0.17151885217332885,29,
