fold,pearson,r^2,pearson_p_val,spearman,kendall,rmse,n_vals,note
0,0.4960519847592944,0.24606757158363526,2.6451639583319962e-05,0.46964107270638655,0.3383231639370374,0.036501482510122134,65,
1,0.5354231115312801,0.2866779083618376,1.0567800188551612e-06,0.5507240498521712,0.41820888895921465,0.03423966537321151,73,
2,0.4731910602937724,0.22390977954194455,2.0660661818276718e-05,0.4750578774546788,0.3529527132093099,0.034458288825876676,74,
3,0.7372119982558512,0.5434815303723851,7.583035979592703e-13,0.7163488416412644,0.5473961211123062,0.028783298398204468,68,
4,0.15777133376606456,0.02489179375832294,0.1856321893534359,0.18978009674675875,0.13647993454358973,0.037720750106177474,72,
