fold,pearson,r2,spearman,mse,mae,n_vals,note
0,0.03873740892934304,-0.9265726828427936,0.16234341950449885,0.0009008966590020046,0.01403469251366119,366.0,
1,0.007360341947330049,-1.1013659277702534,0.14668659735918504,0.0010799789444471402,0.017092593070652168,368.0,
2,0.009985958041524723,-1.3823323638859808,0.1547995861309639,0.001172528089454766,0.01770028811475407,366.0,
3,-0.01583257032450448,-2.332885679449928,0.09005536409843377,0.0014761571513165828,0.024992199289617437,366.0,
4,0.0013886243495095892,-1.7599401212530812,0.14565838677489013,0.0012905928005859605,0.020786893469945326,366.0,
Mean,0.008327952588640584,-1.5006193550404074,0.1399086707735943,0.0011840307289612908,0.018921333291726038,366.4,
