fold,pearson,r2,spearman,mse,mae,n_vals,note
0,0.047745722093862075,-0.16791762551555434,0.20248576992459327,0.001107522206697879,0.026830447499999997,56.0,
1,-0.21578810576850663,-0.5934250264685039,-0.1793878644045371,0.0013156053537015091,0.029854534915254242,59.0,
2,0.003918251860719656,-0.39771153108369073,0.12470297381764259,0.001338073800761471,0.031173885333333342,60.0,
3,-0.028311306778542003,-3.1213526089818737,0.0051090214457619335,0.003972137237310333,0.05373881035714286,56.0,
4,-0.09129927128799203,-0.15435221603351956,-0.06574809700837489,0.001160780739216285,0.02783142350877193,57.0,
Mean,-0.05674694197609179,-0.8869518016166283,0.01743236075501716,0.0017788238675374955,0.03388582032290048,57.6,
