fold,pearson,r2,spearman,mse,mae,n_vals,note
0,0.16255069897730798,0.01971920756042156,0.07683338369725544,0.0016964134932478977,0.03125220030303031,66.0,
1,-0.023120980763666837,-0.09798080739908066,-0.027592563029920147,0.0017944611703014826,0.03155605985074627,67.0,
2,0.07016160040204686,-0.11580925309517265,0.11510491626759226,0.0018044001919593556,0.03148745614285715,70.0,
3,0.18642587944835318,-0.4216337467001128,0.30398206978311587,0.0015137959912495,0.032912415230769224,65.0,
4,0.1321376208800189,0.011993481999208466,0.2348404491752771,0.0016051420123301032,0.03072054676470588,68.0,
Mean,0.10563096378881202,-0.12074222352694722,0.1406336511786641,0.0016828425718176678,0.031585735658421765,67.2,
