fold,pearson,r2,spearman,mse,mae,n_vals,note
0,0.0739618107891257,-0.3800700420940064,0.19913978325419146,0.0009858991658705312,0.026371365714285697,112.0,
1,0.10282425865981244,-0.10191073620976665,0.11357345606465989,0.0007719231623831,0.022737331179940992,113.0,
2,0.018513608674945742,-0.6006685795575644,0.10013657715741206,0.0011096874309312222,0.02598756703030301,110.0,
3,-0.10924477792528367,-2.2637510048905445,-0.08518294774466839,0.002204554854745249,0.042848720227920224,117.0,
4,0.016897191576808548,-0.6609997445334577,0.058440334966410885,0.0011366995544297507,0.029532541091954,116.0,
Mean,0.02059041835508176,-0.8014800214570679,0.07722144073960117,0.0012417528336719707,0.029495505048880783,113.6,
