fold,pearson,r2,spearman,mse,mae,n_vals,note
0,0.8921104394522495,0.011289958599182248,0.8913722390042806,0.05061738372754732,0.16008929707894737,19.0,
1,0.7555861637886483,-0.06732658933198721,0.48269633269098416,0.06424113393397032,0.18591615426111108,18.0,
2,0.8506302943754841,0.2013277927169873,0.547141302673413,0.04433576381528888,0.1517881035631579,19.0,
3,0.78273985130516,0.042486360448324656,0.7980020231275498,0.044447229036113575,0.14681778253,20.0,
4,0.7148201143291745,-0.33314930626365014,0.6701482989876703,0.04806228210969679,0.16744980023125,16.0,
Mean,0.7991773726501433,-0.029074356766228625,0.6778720392967795,0.050340758524523375,0.16241222753289325,18.4,
