smiles,quantified_delivery
CCCCCCC(CCCCCC)(NCCN(CC)CC)C(=O)NCS(=O)(=O)c1ccc(C)cc1,3.433217272
CCCCCCC(CCCCCC)(NCCN(CC)CC)C(=O)NC1CCCCC1,2.77815125
CCN(CC)CCNC1(C(=O)NC(C)(C)C)CCCCCCCCCCCCCC1,4.257830315
CCCCNC(=O)C1(NCCN(CC)CC)CCCCCCCCCCCCCC1,2.408045006
CCCCCNC(=O)C1(NCCN(CC)CC)CCCCCCCCCCCCCC1,3.132236027
CCN(CC)CCN1C(C(=O)OC)N=CC12CCCCCCCCCCCCCC2,3.993157809
CCOC(=O)C1N=CC2(CCCCCCCCCCCCCC2)N1CCN(CC)CC,3.566357742
CCN(CC)CCN1C(C(=O)OC(C)(C)C)N=CC12CCCCCCCCCCCCCC2,2.862777008
CCN(CC)CCN1C2(C=NC1(C)C(=O)OC(C)(C)C)CCCCCCCCCCCCCC2,2.513953676
CCOC(=O)CC1N=CC2(CCCCCCCCCCCCCC2)N1CCN(CC)CC,3.96390153
CCN(CC)CCNC1(C(=O)NCS(=O)(=O)c2ccc(C)cc2)CCCCCCCCCCCCCC1,2.806520895
CCN(CC)CCNC1(C(=O)NC2CCCCC2)CCCCCCCCCCCCCC1,3.336432538
CCN(CC)CCNC1(C(=O)NC(C)(C)C)CCCCCCCCCCC1,3.446527774
CCCCNC(=O)C1(NCCN(CC)CC)CCCCCCCCCCC1,2.81054502
CCCCCNC(=O)C1(NCCN(CC)CC)CCCCCCCCCCC1,2.937215807
CCN(CC)CCN1C(C(=O)OC)N=CC12CCCCCCCCCCC2,2.389304588
CCOC(=O)C1N=CC2(CCCCCCCCCCC2)N1CCN(CC)CC,3.012135908
CCN(CC)CCN1C(C(=O)OC(C)(C)C)N=CC12CCCCCCCCCCC2,3.892712154
CCN(CC)CCN1C2(C=NC1(C)C(=O)OC(C)(C)C)CCCCCCCCCCC2,3.546103164
CCOC(=O)CC1N=CC2(CCCCCCCCCCC2)N1CCN(CC)CC,3.110640917
CCN(CC)CCNC1(C(=O)NCS(=O)(=O)c2ccc(C)cc2)CCCCCCCCCCC1,2.529280073
CCN(CC)CCNC1(C(=O)NC2CCCCC2)CCCCCCCCCCC1,2.795277077
CCCCCC(CCCCC)(NCCN(CC)CC)C(=O)NC(C)(C)C,2.41315635
CCCCCC(CCCCC)(NCCN(CC)CC)C(=O)NCCCC,2.375212273
CCCCCNC(=O)C(CCCCC)(CCCCC)NCCN(CC)CC,2.409329849
CCCCCC1(CCCCC)C=NC(C(=O)OC)N1CCN(CC)CC,2.998026611
CCCCCC1(CCCCC)C=NC(C(=O)OCC)N1CCN(CC)CC,2.711836768
CCCCCC1(CCCCC)C=NC(C(=O)OC(C)(C)C)N1CCN(CC)CC,2.614193471
CCCCCC1(CCCCC)C=NC(C)(C(=O)OC(C)(C)C)N1CCN(CC)CC,3.521045365
CCCCCC1(CCCCC)C=NC(CC(=O)OCC)N1CCN(CC)CC,3.132236027
CCCCCC(CCCCC)(NCCN(CC)CC)C(=O)NCS(=O)(=O)c1ccc(C)cc1,2.804630779
