fold,split_name,target,pearson,r^2,pearson_p_val,spearman,kendall,rmse,n_vals,note
4,Xue_CAD_LNP_Xue_CAD_LNP_nan_in_vitro,toxicity,0.9986771613334041,0.9973560725689461,6.51199552832802e-145,0.9439891640455134,0.8700572142265938,0.0016466232516534768,113,
4,Lee_unsat_Lee_unsat_dendrimer_nan_in_vitro,toxicity,0.8612819611541316,0.741806616609507,1.3624091306104654e-19,0.831096555810711,0.7198893792553712,0.019682325341902587,63,
4,Miller_Zwitter_Miller_ZAL_nan_in_vitro,toxicity,0.9999321867883021,0.9998643781752359,9.75046572306796e-87,0.916306430491997,0.8399765131412217,0.001340306684805013,46,
4,Han_amidine_Han_amidine_nan_in_vitro,toxicity,0.9991747430970506,0.998350167243057,2.1108556351998834e-82,0.982781630019041,0.934040812356471,0.0022890668121958867,60,
4,Yu_Aminoglycoside_Siegwart_Amino_nan_in_vitro,toxicity,0.9998648431155241,0.9997297044984317,1.4335134906165755e-76,0.7046608432238382,0.6056563856819575,0.0011510130003037679,44,
4,Zhang_Aminoglycoside_Zhang_Aminoglycoside_nan_in_vitro,toxicity,0.9999902697693214,0.9999805396333201,3.8528361930042765e-65,0.972402438532038,0.9284766908852591,0.0009889672871444535,29,
4,Han_branched_Han_branched_nan_in_vitro,toxicity,0.9725578127626885,0.9458686991657447,1.0621685955935626e-39,0.9456597086190812,0.8324950757591113,0.015821346785402136,62,
