fold,pearson,r2,spearman,mse,mae,n_vals,note
0,0.8164189108218086,0.179731785618664,0.7043144074674043,0.04199394082012587,0.17368389214210525,19.0,
1,0.8106865808225503,0.1649758596588452,0.6912641242161386,0.050259122347292316,0.19533630047222225,18.0,
2,0.8451214902961806,0.09359190669833328,0.6898463308509684,0.05031638108655113,0.1972008859,19.0,
3,0.7405478353742887,0.04443311265794525,0.4667272101888141,0.04435686192512592,0.17998613932,20.0,
4,0.6014094137231445,0.0908750262953485,0.35015800314183454,0.032775489402326836,0.15825601609375,16.0,
Mean,0.7628368462075945,0.11472153818582724,0.5804620151730319,0.04394035911628441,0.1808926467856155,18.4,
