fold,pearson,r2,spearman,mse,mae,n_vals,note
0,-0.5456614502205629,-0.025781528330825365,-0.619203600653678,0.03756874077078476,0.13777224013333336,24.0,
1,-0.011198198853885151,-0.05240072099748749,-0.17488293007943875,0.04646420941826718,0.14873602030833336,24.0,
2,0.38100367215708164,0.0018138321974457972,0.3754812969045602,0.030718176200330752,0.13183927429375,16.0,
3,0.4793168163902208,0.010799417650955823,0.4866591873899366,0.041231512121617075,0.15044605257916668,24.0,
4,0.29097780823361596,0.005531154383395909,0.32121354504386707,0.04391071359880411,0.16163510065,24.0,
Mean,0.11888772954129405,-0.012007569019303065,0.07785349972104942,0.03997867042196077,0.14608573759291668,22.4,
