fold,pearson,r2,spearman,mse,mae,n_vals,note
0,0.3034500107723127,0.055296110298083345,0.1967477610533066,0.04851837161150191,0.17589231327708332,48.0,
1,0.4064168953217315,0.0936842608653854,0.35175166895918836,0.051117031916494325,0.19335470859333334,45.0,
2,0.3740853321461184,0.06528262685099862,0.2825500783517979,0.048712718633267524,0.17963299224000004,50.0,
3,0.32037675457720094,0.045022004780768565,0.298642819539744,0.05329767086163122,0.19256311541458335,48.0,
4,0.43088373339110925,0.08879673587677928,0.3942902482247491,0.03912965392250182,0.15918165694000003,45.0,
Mean,0.36704254524169455,0.06961634773440303,0.30479651522575724,0.04815508938907936,0.18012495729300002,47.2,
