fold,pearson,r2,spearman,mse,mae,n_vals,note
0,0.2782424745228201,-0.0009756699604561714,0.24227750161056236,0.0016017289120408428,0.03149335002678571,56.0,
1,0.12486051094350599,-0.21834471258111088,0.09659329877542211,0.0014910129358878352,0.03213341889107142,56.0,
2,0.14066371813604517,-0.36442802115990935,0.14354092376606625,0.0020932658321402117,0.038089199935185176,54.0,
3,0.060141267566145906,-0.8185052897434961,-0.07417171490190069,0.003015013053687259,0.04679562742962963,54.0,
4,0.011667560244491147,-0.30291306295022835,0.07401497933873066,0.0022143915888875793,0.03796425471833333,60.0,
Mean,0.12311510628260165,-0.34103335127904016,0.09645099771777614,0.0020830824645287458,0.03729517020020105,56.0,
