fold,pearson,r2,spearman,mse,mae,n_vals,note
0,0.2181105734076147,-0.15094623838851295,0.1877162503254769,0.0005382011434549883,0.013536164043715875,366.0,
1,0.18551628197625636,-0.2131663168410669,0.19054406300735588,0.0006234963939341489,0.014733762798913063,368.0,
2,0.16176015164574947,-0.1512251742301265,0.18742963850946506,0.0005666060179237377,0.011895755355191256,366.0,
3,0.04277133660732534,-0.4955799193524897,0.1283508872818789,0.0006624022560779897,0.01685727284153002,366.0,
4,0.1794302875161449,-0.40350622966277316,0.16583507421824287,0.0006563022949780231,0.015912260710382542,366.0,
Mean,0.15751772623061816,-0.2828847756949938,0.17197518266848394,0.0006094016212737775,0.014587043149946553,366.4,
