fold,split_name,target,pearson,r^2,pearson_p_val,spearman,kendall,rmse,n_vals,note
4,Miller_Zwitter_Miller_ZAL_nan_in_vitro,toxicity,0.9998635025553412,0.9997270237422348,2.4052178652016325e-94,0.8337524745669833,0.7409153163499393,0.0016062867639408506,54,
4,Lee_unsat_Lee_unsat_dendrimer_nan_in_vitro,toxicity,0.9623692264818118,0.9261545280792007,4.4291507642288057e-35,0.9377778041061727,0.8219703773286562,0.010602214006463839,61,
4,Xue_CAD_LNP_Xue_CAD_LNP_nan_in_vitro,toxicity,0.9976748163272143,0.9953550391335408,7.984480491677727e-128,0.9303958137971872,0.848305642752088,0.001969443922987336,110,
4,Yu_Aminoglycoside_Siegwart_Amino_nan_in_vitro,toxicity,0.9999202983446737,0.9998406030417012,2.1869771199359203e-81,0.6904636468932784,0.5952439549825541,0.0009278783955505894,44,
4,Zhang_Aminoglycoside_Zhang_Aminoglycoside_nan_in_vitro,toxicity,0.9999765185263062,0.999953037603992,5.634763243203616e-60,0.9725222146535163,0.9296222517045282,0.0016510493027456486,29,
