fold,split_name,target,pearson,r^2,pearson_p_val,spearman,kendall,rmse,n_vals,note
3,Miller_Zwitter_Miller_ZAL_nan_in_vitro,toxicity,0.9999446167976042,0.9998892366625074,1.3322494410394195e-96,0.8227116492504422,0.7292586049871523,0.0010854833592512465,50,
3,Xue_CAD_LNP_Xue_CAD_LNP_nan_in_vitro,toxicity,0.9986661941057838,0.9973341672497311,7.188006480923432e-150,0.9473920136246275,0.8729238131492494,0.0015979744669568279,117,
3,Lee_unsat_Lee_unsat_dendrimer_nan_in_vitro,toxicity,0.9533868889313644,0.9089465599862256,8.057293481706523e-31,0.9271146553301661,0.8079225208962446,0.012061372062911793,58,
3,Yu_Aminoglycoside_Siegwart_Amino_nan_in_vitro,toxicity,0.999911421566085,0.999822850978309,2.008543398554905e-80,0.7046608432238382,0.6056563856819575,0.0009591312731497664,44,
3,Zhang_Aminoglycoside_Zhang_Aminoglycoside_nan_in_vitro,toxicity,0.9999876920360448,0.9999753842235755,9.196564084998629e-64,0.9725222146535163,0.9296222517045282,0.001202914982145767,29,
