fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.976305,0.637384,0.0,0.909463,0.790392,0.012732,0.102357,24.0
1,,0.978378,0.731728,0.0,0.895514,0.755368,0.011456,0.094614,24.0
2,,0.963674,0.377747,0.0,0.873368,0.761387,0.019149,0.130092,16.0
3,,0.970882,0.628516,0.0,0.874812,0.733318,0.014928,0.110849,24.0
4,,0.976092,0.709315,0.0,0.900357,0.778029,0.012415,0.099358,24.0
Mean,,0.9730661999999999,0.616938,0.0,0.8907028,0.7636988,0.014136,0.10745399999999998,22.4
