IL_SMILES,Experiment_value,IL_molratio,HL_molratio,CHL_molratio,PEG_molratio,IL_to_nucleicacid_massratio,molwtlog1p,Nitrogen.Count,Rotatable.Bonds,LogP,Fraction.sp3.Carbons,Topological.Polar.Surface.Area,Hydrogen.Bond.Donors,Hydrogen.Bond.Acceptors,Heavy.Atoms,van.der.Waals.Molecular.Volume,Molar.Refractivity,has_ester,has_carbonate,has_disulfide,Cargo_type_FLuc,Cargo_type_GFP,Model_type_A549,Model_type_BeWo_b30,Model_type_DC2.4,Model_type_HEK293T,Model_type_HeLa,Model_type_HepG2,Model_type_IGROV1,Model_type_RAW264.7,HL_name_14PA,HL_name_18PG,HL_name_DDAB,HL_name_DOPE,HL_name_DOTAP,HL_name_DSPC,HL_name_MDOA,Dose_ug_nucleicacid,Sample_weight
CCCCCC/C=C\COC(=O)CCCCCCCC(CCCCCCCC(=O)OC/C=C\CCCCCC)OC(=O)CCCN(C)C,-0.2643062221067193,15.0,21.1,61.4,2.5,10.55910294346675,6.5206977078369555,1,35,10.841,0.829268293,82.14,0,7,48,677.539013,200.022,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1099371686103979,1.0
CCCCCC/C=C\COC(=O)CCCCCCCC(CCCCCCCC(=O)OC/C=C\CCCCCC)OC(=O)CCCN(C)C,-0.4423449546675816,15.0,21.1,61.4,2.5,10.55910294346675,6.5206977078369555,1,35,10.841,0.829268293,82.14,0,7,48,677.539013,200.022,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1099371686103979,1.0
CCCCCC/C=C\COC(=O)CCCCCCCC(CCCCCCCC(=O)OC/C=C\CCCCCC)OC(=O)CCCN(C)C,-0.2434101169164582,15.0,21.1,61.4,2.5,10.55910294346675,6.5206977078369555,1,35,10.841,0.829268293,82.14,0,7,48,677.539013,200.022,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1099371686103979,1.0
CCCCCC/C=C\COC(=O)CCCCCCCC(CCCCCCCC(=O)OC/C=C\CCCCCC)OC(=O)CCCN(C)C,-0.3041851667656905,15.0,21.1,61.4,2.5,10.55910294346675,6.5206977078369555,1,35,10.841,0.829268293,82.14,0,7,48,677.539013,200.022,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCCC/C=C\COC(=O)CCCCCCCC(CCCCCCCC(=O)OC/C=C\CCCCCC)OC(=O)CCCN(C)C,-0.93466957438291,15.0,21.1,61.4,2.5,10.55910294346675,6.5206977078369555,1,35,10.841,0.829268293,82.14,0,7,48,677.539013,200.022,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCCC/C=C\COC(=O)CCCCCCCC(CCCCCCCC(=O)OC/C=C\CCCCCC)OC(=O)CCCN(C)C,-0.2969926088537967,15.0,21.1,61.4,2.5,10.55910294346675,6.5206977078369555,1,35,10.841,0.829268293,82.14,0,7,48,677.539013,200.022,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCCC/C=C\COC(=O)CCCCCCCC(CCCCCCCC(=O)OC/C=C\CCCCCC)OC(=O)CCCN(C)C,-1.1374086982147693,15.0,21.1,61.4,2.5,10.55910294346675,6.5206977078369555,1,35,10.841,0.829268293,82.14,0,7,48,677.539013,200.022,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCCC/C=C\COC(=O)CCCCCCCC(CCCCCCCC(=O)OC/C=C\CCCCCC)OC(=O)CCCN(C)C,-0.3323382884035914,15.0,21.1,61.4,2.5,10.55910294346675,6.5206977078369555,1,35,10.841,0.829268293,82.14,0,7,48,677.539013,200.022,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCO)CCCCCCOC(=O)C(CCCCCC)CCCCCCCC,-0.1474601944671998,25.0,18.6,53.900000000000006,2.5,11.9342781498209,6.642864826386585,1,44,13.9425,0.958333333,76.07,1,6,54,765.710256,232.0978,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1099371686103979,1.0
CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCO)CCCCCCOC(=O)C(CCCCCC)CCCCCCCC,-1.057709864806872,25.0,18.6,53.900000000000006,2.5,11.9342781498209,6.642864826386585,1,44,13.9425,0.958333333,76.07,1,6,54,765.710256,232.0978,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1099371686103979,1.0
CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCO)CCCCCCOC(=O)C(CCCCCC)CCCCCCCC,-0.2939208848336129,25.0,18.6,53.900000000000006,2.5,11.9342781498209,6.642864826386585,1,44,13.9425,0.958333333,76.07,1,6,54,765.710256,232.0978,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1099371686103979,1.0
CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCO)CCCCCCOC(=O)C(CCCCCC)CCCCCCCC,0.5270457308426402,25.0,18.6,53.900000000000006,2.5,11.9342781498209,6.642864826386585,1,44,13.9425,0.958333333,76.07,1,6,54,765.710256,232.0978,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1099371686103979,1.0
CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCO)CCCCCCOC(=O)C(CCCCCC)CCCCCCCC,-0.2117420114113275,25.0,18.6,53.900000000000006,2.5,11.9342781498209,6.642864826386585,1,44,13.9425,0.958333333,76.07,1,6,54,765.710256,232.0978,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1099371686103979,1.0
CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCO)CCCCCCOC(=O)C(CCCCCC)CCCCCCCC,-0.2891761033679743,25.0,18.6,53.900000000000006,2.5,11.9342781498209,6.642864826386585,1,44,13.9425,0.958333333,76.07,1,6,54,765.710256,232.0978,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCO)CCCCCCOC(=O)C(CCCCCC)CCCCCCCC,-1.2314033761299006,25.0,18.6,53.900000000000006,2.5,11.9342781498209,6.642864826386585,1,44,13.9425,0.958333333,76.07,1,6,54,765.710256,232.0978,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCO)CCCCCCOC(=O)C(CCCCCC)CCCCCCCC,-0.3884368325520821,25.0,18.6,53.900000000000006,2.5,11.9342781498209,6.642864826386585,1,44,13.9425,0.958333333,76.07,1,6,54,765.710256,232.0978,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCO)CCCCCCOC(=O)C(CCCCCC)CCCCCCCC,-1.25173893119952,25.0,18.6,53.900000000000006,2.5,11.9342781498209,6.642864826386585,1,44,13.9425,0.958333333,76.07,1,6,54,765.710256,232.0978,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCO)CCCCCCOC(=O)C(CCCCCC)CCCCCCCC,-0.3563281750235187,25.0,18.6,53.900000000000006,2.5,11.9342781498209,6.642864826386585,1,44,13.9425,0.958333333,76.07,1,6,54,765.710256,232.0978,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCO)CCCCCCOC(=O)C(CCCCCC)CCCCCCCC,-1.1438100625761405,25.0,18.6,53.900000000000006,2.5,11.9342781498209,6.642864826386585,1,44,13.9425,0.958333333,76.07,1,6,54,765.710256,232.0978,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC1(CCCCCCCC/C=C\C/C=C\CCCCC)OCC(CCN(C)C)O1,-0.2971800431316532,25.0,18.6,53.900000000000006,2.5,10.0,6.466315782701154,1,33,13.457,0.813953488,21.7,0,3,46,641.624205,204.677,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1099371686103979,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC1(CCCCCCCC/C=C\C/C=C\CCCCC)OCC(CCN(C)C)O1,-1.0118671539631083,25.0,18.6,53.900000000000006,2.5,10.0,6.466315782701154,1,33,13.457,0.813953488,21.7,0,3,46,641.624205,204.677,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1099371686103979,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC1(CCCCCCCC/C=C\C/C=C\CCCCC)OCC(CCN(C)C)O1,-0.4532844211566133,25.0,18.6,53.900000000000006,2.5,10.0,6.466315782701154,1,33,13.457,0.813953488,21.7,0,3,46,641.624205,204.677,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1099371686103979,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC1(CCCCCCCC/C=C\C/C=C\CCCCC)OCC(CCN(C)C)O1,-0.2893517541532443,25.0,18.6,53.900000000000006,2.5,10.0,6.466315782701154,1,33,13.457,0.813953488,21.7,0,3,46,641.624205,204.677,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1099371686103979,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC1(CCCCCCCC/C=C\C/C=C\CCCCC)OCC(CCN(C)C)O1,-1.0418669976462578,25.0,18.6,53.900000000000006,2.5,10.0,6.466315782701154,1,33,13.457,0.813953488,21.7,0,3,46,641.624205,204.677,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1099371686103979,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC1(CCCCCCCC/C=C\C/C=C\CCCCC)OCC(CCN(C)C)O1,-0.2946645160087237,25.0,18.6,53.900000000000006,2.5,10.0,6.466315782701154,1,33,13.457,0.813953488,21.7,0,3,46,641.624205,204.677,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC1(CCCCCCCC/C=C\C/C=C\CCCCC)OCC(CCN(C)C)O1,-1.2829456082110802,25.0,18.6,53.900000000000006,2.5,10.0,6.466315782701154,1,33,13.457,0.813953488,21.7,0,3,46,641.624205,204.677,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC1(CCCCCCCC/C=C\C/C=C\CCCCC)OCC(CCN(C)C)O1,-0.4228727875290324,25.0,18.6,53.900000000000006,2.5,10.0,6.466315782701154,1,33,13.457,0.813953488,21.7,0,3,46,641.624205,204.677,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC1(CCCCCCCC/C=C\C/C=C\CCCCC)OCC(CCN(C)C)O1,-1.247887325500609,25.0,18.6,53.900000000000006,2.5,10.0,6.466315782701154,1,33,13.457,0.813953488,21.7,0,3,46,641.624205,204.677,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC1(CCCCCCCC/C=C\C/C=C\CCCCC)OCC(CCN(C)C)O1,-0.4215966290504001,25.0,18.6,53.900000000000006,2.5,10.0,6.466315782701154,1,33,13.457,0.813953488,21.7,0,3,46,641.624205,204.677,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.4033191973998951,25.0,18.6,53.900000000000006,2.5,10.0,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.624205,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1099371686103979,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-1.146692011802478,25.0,18.6,53.900000000000006,2.5,10.0,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.624205,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1099371686103979,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.4032359115098943,25.0,18.6,53.900000000000006,2.5,10.0,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.624205,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1099371686103979,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.120207621919459,25.0,18.6,53.900000000000006,2.5,10.0,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.624205,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1099371686103979,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.4100900103417361,25.0,18.6,53.900000000000006,2.5,10.0,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.624205,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1099371686103979,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.3622783482128972,25.0,18.6,53.900000000000006,2.5,10.0,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.624205,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-1.2168708298046806,25.0,18.6,53.900000000000006,2.5,10.0,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.624205,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.4092186507924423,25.0,18.6,53.900000000000006,2.5,10.0,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.624205,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-1.2604165323560468,25.0,18.6,53.900000000000006,2.5,10.0,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.624205,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-0.381226736700153,25.0,18.6,53.900000000000006,2.5,10.0,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.624205,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCC/C=C\C/C=C\CCCCCCCCC(CCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCN(C)C,-1.2610544925099998,25.0,18.6,53.900000000000006,2.5,10.0,6.466315782701154,1,35,13.6472,0.790697674,29.54,0,3,46,641.624205,205.618,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCCCCCCCCOC(=O)CCCCCN(CCO)CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC,-0.2820687969205667,25.0,18.6,53.900000000000006,2.5,11.060582463790686,6.566928374543075,1,41,12.6687,0.954545455,76.07,1,6,50,709.644705,213.7478,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1099371686103979,1.0
CCCCCCCCCCCOC(=O)CCCCCN(CCO)CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC,-0.9311828710244184,25.0,18.6,53.900000000000006,2.5,11.060582463790686,6.566928374543075,1,41,12.6687,0.954545455,76.07,1,6,50,709.644705,213.7478,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1099371686103979,1.0
CCCCCCCCCCCOC(=O)CCCCCN(CCO)CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC,-0.316241909641241,25.0,18.6,53.900000000000006,2.5,11.060582463790686,6.566928374543075,1,41,12.6687,0.954545455,76.07,1,6,50,709.644705,213.7478,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1099371686103979,1.0
CCCCCCCCCCCOC(=O)CCCCCN(CCO)CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC,1.1227839196661145,25.0,18.6,53.900000000000006,2.5,11.060582463790686,6.566928374543075,1,41,12.6687,0.954545455,76.07,1,6,50,709.644705,213.7478,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1099371686103979,1.0
CCCCCCCCCCCOC(=O)CCCCCN(CCO)CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC,-0.1668397156732018,25.0,18.6,53.900000000000006,2.5,11.060582463790686,6.566928374543075,1,41,12.6687,0.954545455,76.07,1,6,50,709.644705,213.7478,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1099371686103979,1.0
CCCCCCCCCCCOC(=O)CCCCCN(CCO)CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC,-0.4240097591033986,25.0,18.6,53.900000000000006,2.5,11.060582463790686,6.566928374543075,1,41,12.6687,0.954545455,76.07,1,6,50,709.644705,213.7478,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCCCCCCCCOC(=O)CCCCCN(CCO)CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC,-1.2185235235303062,25.0,18.6,53.900000000000006,2.5,11.060582463790686,6.566928374543075,1,41,12.6687,0.954545455,76.07,1,6,50,709.644705,213.7478,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCCCCCCCCOC(=O)CCCCCN(CCO)CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC,-0.4431839879333835,25.0,18.6,53.900000000000006,2.5,11.060582463790686,6.566928374543075,1,41,12.6687,0.954545455,76.07,1,6,50,709.644705,213.7478,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCCCCCCCCOC(=O)CCCCCN(CCO)CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC,-1.184344203469597,25.0,18.6,53.900000000000006,2.5,11.060582463790686,6.566928374543075,1,41,12.6687,0.954545455,76.07,1,6,50,709.644705,213.7478,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCCCCCCCCOC(=O)CCCCCN(CCO)CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC,-0.3362001199027768,25.0,18.6,53.900000000000006,2.5,11.060582463790686,6.566928374543075,1,41,12.6687,0.954545455,76.07,1,6,50,709.644705,213.7478,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCCCCCCCCOC(=O)CCCCCN(CCO)CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC,-1.1978221454631357,25.0,18.6,53.900000000000006,2.5,11.060582463790686,6.566928374543075,1,41,12.6687,0.954545455,76.07,1,6,50,709.644705,213.7478,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCCCCCCCC(O)CN(CCN1CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC1)CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC,-0.170028785703833,25.0,18.6,53.900000000000006,2.5,17.705964802990188,7.036992464683635,5,64,15.9685,1.0,117.35,5,10,80,1136.099822,348.369,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1099371686103979,1.0
CCCCCCCCCCC(O)CN(CCN1CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC1)CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC,-0.6802434868267937,25.0,18.6,53.900000000000006,2.5,17.705964802990188,7.036992464683635,5,64,15.9685,1.0,117.35,5,10,80,1136.099822,348.369,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1099371686103979,1.0
CCCCCCCCCCC(O)CN(CCN1CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC1)CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC,0.118890670029619,25.0,18.6,53.900000000000006,2.5,17.705964802990188,7.036992464683635,5,64,15.9685,1.0,117.35,5,10,80,1136.099822,348.369,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1099371686103979,1.0
CCCCCCCCCCC(O)CN(CCN1CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC1)CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC,0.9627036704774355,25.0,18.6,53.900000000000006,2.5,17.705964802990188,7.036992464683635,5,64,15.9685,1.0,117.35,5,10,80,1136.099822,348.369,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1099371686103979,1.0
CCCCCCCCCCC(O)CN(CCN1CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC1)CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC,0.2763210900744376,25.0,18.6,53.900000000000006,2.5,17.705964802990188,7.036992464683635,5,64,15.9685,1.0,117.35,5,10,80,1136.099822,348.369,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1099371686103979,1.0
CCCCCCCCCCC(O)CN(CCN1CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC1)CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC,-0.3082870921112604,25.0,18.6,53.900000000000006,2.5,17.705964802990188,7.036992464683635,5,64,15.9685,1.0,117.35,5,10,80,1136.099822,348.369,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCCCCCCCC(O)CN(CCN1CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC1)CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC,-1.1299269723315744,25.0,18.6,53.900000000000006,2.5,17.705964802990188,7.036992464683635,5,64,15.9685,1.0,117.35,5,10,80,1136.099822,348.369,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCCCCCCCC(O)CN(CCN1CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC1)CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC,-0.347567137803189,25.0,18.6,53.900000000000006,2.5,17.705964802990188,7.036992464683635,5,64,15.9685,1.0,117.35,5,10,80,1136.099822,348.369,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCCCCCCCC(O)CN(CCN1CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC1)CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC,-1.199008568327879,25.0,18.6,53.900000000000006,2.5,17.705964802990188,7.036992464683635,5,64,15.9685,1.0,117.35,5,10,80,1136.099822,348.369,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCCCCCCCC(O)CN(CCN1CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC1)CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC,-0.3061242248593886,25.0,18.6,53.900000000000006,2.5,17.705964802990188,7.036992464683635,5,64,15.9685,1.0,117.35,5,10,80,1136.099822,348.369,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCCCCCCCC(O)CN(CCN1CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC1)CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC,-1.1134434642964262,25.0,18.6,53.900000000000006,2.5,17.705964802990188,7.036992464683635,5,64,15.9685,1.0,117.35,5,10,80,1136.099822,348.369,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1099371686103979,1.0
CCCCCCCCCCC(O)CN(CCCCC1NC(=O)C(CCCCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)NC1=O)CC(O)CCCCCCCCCC,-0.2994687420751811,25.0,18.6,53.900000000000006,2.5,15.4742251985672,6.902382873420428,4,54,13.481,0.966666667,145.6,6,8,70,992.89025,297.3786,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1099371686103979,1.0
CCCCCCCCCCC(O)CN(CCCCC1NC(=O)C(CCCCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)NC1=O)CC(O)CCCCCCCCCC,-0.4496404302845776,25.0,18.6,53.900000000000006,2.5,15.4742251985672,6.902382873420428,4,54,13.481,0.966666667,145.6,6,8,70,992.89025,297.3786,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1099371686103979,1.0
CCCCCCCCCCC(O)CN(CCCCC1NC(=O)C(CCCCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)NC1=O)CC(O)CCCCCCCCCC,-0.1264578483155121,25.0,18.6,53.900000000000006,2.5,15.4742251985672,6.902382873420428,4,54,13.481,0.966666667,145.6,6,8,70,992.89025,297.3786,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1099371686103979,1.0
CCCCCCCCCCC(O)CN(CCCCC1NC(=O)C(CCCCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)NC1=O)CC(O)CCCCCCCCCC,1.115436096181018,25.0,18.6,53.900000000000006,2.5,15.4742251985672,6.902382873420428,4,54,13.481,0.966666667,145.6,6,8,70,992.89025,297.3786,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1099371686103979,1.0
