fold,accuracy,kappa,log_loss,macro_f1,weighted_f1,macro_precision,macro_recall,n_vals,note
0,0.9583333333333334,0.8899082568807339,0.21413308310086324,0.9433719433719433,0.9607464607464609,0.9166666666666666,0.9824561403508771,24,
1,0.9523809523809523,0.8679245283018868,0.21557485316376385,0.9232323232323232,0.9564213564213565,0.8888888888888888,0.9803921568627452,21,
2,0.9565217391304348,0.867816091954023,0.151974843615387,0.9433719433719433,0.9590397851267418,0.9166666666666666,0.9824561403508771,23,
3,0.9523809523809523,0.8359375,0.19650569583714864,0.9238095238095237,0.9564625850340136,0.8888888888888888,0.9814814814814815,21,
4,1.0,1.0,0.07545042535075847,1.0,1.0,1.0,1.0,23,
