fold,accuracy,kappa,log_loss,macro_f1,weighted_f1,macro_precision,macro_recall,n_vals,note
0,0.5454545454545454,0.36170212765957444,1.0262248251531287,0.5464944412312833,0.5074340863814548,0.6776470588235295,0.6308243727598567,66,
1,0.6031746031746031,0.43365695792880266,0.9329163496822898,0.6138076852362567,0.5827489296877052,0.7003910068426197,0.6851851851851851,63,
2,0.6190476190476191,0.46704265068734574,0.9554367031777706,0.6310600060087946,0.6091452467876143,0.7378787878787879,0.7080559822495306,63,
3,0.5714285714285714,0.3980891719745223,1.036248111075132,0.5879481522338665,0.555103354082946,0.6984126984126983,0.6592741935483871,63,
4,0.5873015873015873,0.4156261148769175,1.0593864640197177,0.5978132143545677,0.5658153756972232,0.7007575757575758,0.6686274509803921,63,
