fold,accuracy,kappa,log_loss,macro_f1,weighted_f1,macro_precision,macro_recall,n_vals,note
0,0.9555555555555556,0.8085106382978724,0.27093192273593575,0.6025641025641025,0.9586894586894585,0.5714285714285715,0.65,45,
1,0.94,0.6963562753036437,0.2870607410660207,0.564521620701396,0.947170582226762,0.5238095238095238,0.6449275362318841,50,
2,0.9318181818181818,0.6915887850467289,0.2586770427495366,0.5627705627705627,0.9397874852420306,0.5238095238095238,0.6416666666666667,44,
3,0.9361702127659575,0.7638190954773869,0.28955276473071495,0.5873417721518988,0.9413412335039052,0.5555555555555555,0.6422764227642276,47,
4,0.96,0.8113207547169812,0.19786413091113936,0.6035353535353535,0.9628787878787878,0.5714285714285715,0.6518518518518519,50,
