fold,accuracy,kappa,log_loss,macro_f1,weighted_f1,macro_precision,macro_recall,n_vals,note
0,0.9357541899441341,0.5932220136350164,0.1848708532762959,0.5292787719517791,0.9467381250834562,0.48412698412698413,0.6440511307767945,358,
1,0.9150141643059491,0.5217234215518021,0.19848923013863456,0.5039338619460323,0.9317629402414123,0.46258503401360546,0.6367265469061877,353,
2,0.9293478260869565,0.5849023861171366,0.18275409459443545,0.5262416343783022,0.9414798918786468,0.48226950354609927,0.6416906820365034,368,
3,0.907563025210084,0.5065963060686015,0.2157581944057528,0.4988210487323603,0.9249548386447949,0.46044556536359815,0.6190476190476191,357,
4,0.9277777777777778,0.5208845208845209,0.15207730422645144,0.5041497378199118,0.9425472560799159,0.4603174603174603,0.6414728682170542,360,
