fold,accuracy,kappa,log_loss,macro_f1,weighted_f1,macro_precision,macro_recall,n_vals,note
0,0.9423076923076923,0.738255033557047,0.28272305901742445,0.5787545787545788,0.948013524936602,0.5416666666666666,0.6453900709219859,52,
1,0.9444444444444444,0.6988847583643123,0.25299488561542627,0.5654482974070603,0.9511610954909924,0.5238095238095238,0.6466666666666666,54,
2,0.8461538461538461,0.4838709677419355,0.2768122878250442,0.48751076658053405,0.8731862452792686,0.4615384615384615,0.6099290780141844,52,
3,0.9137931034482759,0.6233766233766234,0.3073908315668214,0.539053905390539,0.9260270854671674,0.5,0.6352201257861635,58,
4,0.9166666666666666,0.625,0.22906006466085335,0.5396825396825397,0.9285714285714286,0.5,0.6363636363636364,60,
