feature,mean_gain
chemberta_124,255.67943420410157
Model_type_HepG2,231.0630676269531
LogP,219.57645111083986
chemberta_160,208.34101104736328
num_protonatable_nitrogens,192.39533157348632
Topological.Polar.Surface.Area,175.09394226074218
chemberta_172,173.10078468322754
Dose_ug_nucleicacid,170.08470153808594
chemberta_178,162.5935028076172
chemberta_116,162.27882232666016
chemberta_189,158.3063995361328
mgk_16,157.59928283691406
PEG_molratio,154.6033203125
chemberta_140,146.2248207092285
mgk_5,136.60182723999023
mgk_15,133.62565155029296
Nitrogen.Count,133.14897766113282
chemberta_256,130.4438034057617
mgk_1,128.6317039489746
chemberta_120,128.32001495361328
chemberta_39,127.99738006591797
Hydrogen.Bond.Acceptors,126.9661190032959
mgk_32,117.3686637878418
mgk_0,115.89761924743652
mgk_30,114.65828285217285
chemberta_176,110.31317176818848
mgk_23,109.49809455871582
Heavy.Atoms,104.3668020248413
chemberta_371,103.90894508361816
Model_type_A549,100.83518981933594
mgk_47,100.33898010253907
mgk_43,100.28569793701172
chemberta_72,98.21603584289551
chemberta_149,97.96378097534179
chemberta_248,97.86012802124023
mgk_13,97.22647285461426
chemberta_46,96.71704940795898
Model_type_HeLa,94.91808471679687
chemberta_65,93.56576995849609
mgk_4,92.83994369506836
mgk_17,92.39452514648437
chemberta_201,91.59677581787109
chemberta_141,91.1191421508789
chemberta_243,90.79651527404785
chemberta_67,90.21109161376953
chemberta_190,89.50417785644531
Hydrogen.Bond.Donors,86.89874439239502
mgk_19,84.59447402954102
mgk_20,84.04610786437988
chemberta_240,83.34278793334961
chemberta_70,82.04663848876953
mgk_56,81.13760070800781
mgk_24,81.04378242492676
mgk_36,78.36888580322265
chemberta_350,77.98789100646972
chemberta_301,77.85330963134766
mgk_7,77.48937587738037
chemberta_222,76.57195434570312
chemberta_114,76.28562278747559
chemberta_186,76.00042724609375
chemberta_30,75.80655517578126
mgk_6,74.90901794433594
chemberta_53,74.86337471008301
mgk_38,74.41844825744629
Rotatable.Bonds,72.77884216308594
chemberta_354,72.60021743774413
chemberta_52,72.5700309753418
chemberta_347,71.55542030334473
chemberta_290,70.26367797851563
CHL_molratio,70.0827651977539
chemberta_87,69.80685672760009
mgk_39,69.32068748474121
chemberta_372,69.25932884216309
chemberta_115,69.1225799560547
chemberta_62,68.69564361572266
chemberta_207,68.42168579101562
mgk_58,68.1206407546997
chemberta_128,67.40809268951416
mgk_18,67.3608184814453
chemberta_192,67.33387298583985
chemberta_351,66.57429962158203
chemberta_334,66.40197792053223
chemberta_381,65.86854286193848
chemberta_109,65.46760864257813
chemberta_123,65.22368659973145
chemberta_362,64.03985710144043
chemberta_247,63.8446533203125
chemberta_66,63.28678436279297
chemberta_330,63.09268569946289
chemberta_208,62.29857177734375
mgk_10,62.18690414428711
chemberta_182,62.14870071411133
chemberta_336,61.89440689086914
chemberta_229,61.56838111877441
chemberta_50,61.484345245361325
mgk_8,61.33654022216797
chemberta_98,60.89296131134033
chemberta_360,60.63064002990723
chemberta_304,60.56599807739258
chemberta_318,60.11807270050049
chemberta_320,60.04898452758789
chemberta_242,59.778628540039065
chemberta_367,59.180183792114256
chemberta_230,58.74616317749023
molwtlog1p,58.65858612060547
mgk_31,58.55115165710449
chemberta_191,57.96187057495117
chemberta_28,57.82646026611328
mgk_37,57.7563081741333
mgk_40,57.753668212890624
chemberta_146,57.40229797363281
chemberta_369,57.10772895812988
mgk_41,57.06055107116699
chemberta_174,56.94040641784668
mgk_34,56.683003997802736
chemberta_19,56.17451438903809
chemberta_134,56.168843841552736
chemberta_306,56.08678512573242
Num_carbon_in_tail,55.90398483276367
chemberta_268,55.80935287475586
chemberta_113,55.57794971466065
chemberta_162,55.355614471435544
chemberta_333,55.21498050689697
chemberta_129,55.09075736999512
num_unsaturated_cc_bonds,54.96846008300781
chemberta_345,54.902641677856444
HL_name_DSPC,54.344669342041016
chemberta_95,54.12070922851562
chemberta_249,53.829366302490236
chemberta_74,53.23024139404297
chemberta_365,53.17193260192871
mgk_44,52.96725425720215
chemberta_254,52.883301162719725
mgk_25,52.8720516204834
chemberta_184,52.84323959350586
chemberta_286,52.836369323730466
chemberta_45,52.704766845703126
chemberta_202,52.62336730957031
chemberta_103,52.582035064697266
chemberta_363,52.448157501220706
mgk_46,52.2729549407959
mgk_22,52.26626434326172
chemberta_104,52.2130859375
mgk_9,52.169372940063475
chemberta_253,52.05321197509765
chemberta_195,51.88480796813965
chemberta_366,51.86191329956055
chemberta_110,51.51408996582031
mgk_26,51.506945037841795
chemberta_328,51.0267448425293
mgk_11,51.0201000213623
chemberta_168,50.994122695922854
mgk_62,50.82278556823731
chemberta_77,50.584416198730466
mgk_21,50.57181625366211
chemberta_225,50.51734085083008
chemberta_154,50.24480972290039
mgk_49,50.21328887939453
Fraction.sp3.Carbons,50.08235092163086
chemberta_234,49.898488235473636
chemberta_300,49.63643894195557
chemberta_359,49.6251033782959
chemberta_93,49.49684524536133
chemberta_121,49.30304222106933
chemberta_309,49.09973030090332
mgk_59,48.76169281005859
chemberta_199,48.640061950683595
chemberta_284,48.62714614868164
chemberta_288,48.45254287719727
chemberta_278,48.30030460357666
chemberta_319,48.114705657958986
chemberta_83,47.873107528686525
chemberta_273,47.737958908081055
mgk_54,47.459676361083986
chemberta_89,47.18816871643067
chemberta_379,46.882490921020505
chemberta_376,46.80005989074707
chemberta_353,46.74766502380371
chemberta_155,46.61366081237793
chemberta_217,46.47935180664062
chemberta_158,46.41612319946289
chemberta_237,46.18741798400879
chemberta_92,46.13698883056641
mgk_60,45.929734802246095
chemberta_157,45.896030044555665
chemberta_357,45.748237228393556
chemberta_220,45.702888107299806
chemberta_272,45.22602577209473
chemberta_145,45.07795238494873
mgk_57,44.88630714416504
chemberta_224,44.84883193969726
chemberta_198,44.73539085388184
chemberta_137,44.67241516113281
chemberta_231,44.594917678833006
chemberta_112,44.591223335266115
chemberta_22,44.32998771667481
mgk_50,44.27237548828125
chemberta_35,44.2144832611084
chemberta_165,44.151160430908206
mgk_27,43.97893028259277
chemberta_36,43.91285858154297
mgk_12,43.70669059753418
chemberta_143,43.587371063232425
chemberta_69,43.55330123901367
chemberta_316,43.38373489379883
chemberta_296,43.34773483276367
chemberta_106,43.29642601013184
chemberta_313,42.84529762268066
chemberta_323,42.68420524597168
chemberta_81,42.63199691772461
chemberta_185,42.611202239990234
mgk_2,42.566965866088864
chemberta_274,42.37388114929199
mgk_28,42.35546722412109
chemberta_305,42.263417434692386
chemberta_210,42.25046005249023
chemberta_383,42.23933486938476
chemberta_329,42.2266658782959
mgk_45,42.078698348999026
chemberta_6,42.04733467102051
chemberta_7,41.88765640258789
