fold,pearson,r^2,pearson_p_val,spearman,kendall,rmse,n_vals,note
0,0.4074068408701265,0.1659803339877766,0.003319413778670118,0.2772260441333078,0.23592367368685796,0.09062889569362216,50,
1,0.5015174334532728,0.25151973605755795,0.0003292110699540099,0.2769421742618424,0.21954972869473077,0.09042968730960639,47,
2,0.3873306989410401,0.15002507034215465,0.009388707128111073,0.2806092657721236,0.2431829280302265,0.09750566102198414,44,
3,0.471322345248628,0.22214475313066687,0.0006301304605384957,0.37948772604461056,0.3426610278642945,0.041225322216628814,49,
4,0.41841001919327836,0.17506694416131957,0.001640849964301934,0.29552068401090004,0.24239242368307926,0.09069485330538116,54,
