Index,LNP_ID,Experiment_ID,Formulation_ID,IL_name,IL_protonated_SMILES,IL_head_name,IL_head_SMILES,IL_linker_name,IL_linker_SMILES,IL_tail1_name,IL_tail1_SMILES,IL_tail2_name,IL_tail2_SMILES,IL_to_nucleicacid_chargeratio,HL_name,HL_SMILES,CHL_name,CHL_SMILES,PEG_name,PEG_SMILES,Aqueous_buffer,Dialysis_buffer,Mixing_method,Model_type,Model_target,Cargo,Cargo_type,Experiment_method,Publication_link,Publication_PMID,Rings,Aromatic.Rings,sp3.Carbons
11081,LNP_0011081,JW_2024,JW_2024_F102,other,CCCCCCCCCCC(O)CN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC[NH+]1CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC1,na,,,,na,,,,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1,0,5
11082,LNP_0011082,JW_2024,JW_2024_F103,other,CCCCCCCCCCC(O)CN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC[NH+]1CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC1,na,,,,na,,,,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1,0,5
11083,LNP_0011083,JW_2024,JW_2024_F104,other,CCCCCCCCCCC(O)CN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC[NH+]1CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC1,na,,,,na,,,,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1,0,5
11084,LNP_0011084,JW_2024,JW_2024_F105,other,CCCCCCCCCCC(O)CN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC[NH+]1CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC1,na,,,,na,,,,,DOTAP,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1,0,5
11085,LNP_0011085,JW_2024,JW_2024_F106,other,CCCCCCCCCCC(O)CN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC[NH+]1CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC1,na,,,,na,,,,,DOTAP,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1,0,5
11086,LNP_0011086,JW_2024,JW_2024_F107,other,CCCCCCCCCCC(O)CN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC[NH+]1CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC1,na,,,,na,,,,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1,0,5
11087,LNP_0011087,JW_2024,JW_2024_F108,other,CCCCCCCCCCC(O)CN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC[NH+]1CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC1,na,,,,na,,,,,DOTAP,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1,0,5
11088,LNP_0011088,JW_2024,JW_2024_F109,other,CCCCCCCCCCC(O)CN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC[NH+]1CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC1,na,,,,na,,,,,DOTAP,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1,0,5
11089,LNP_0011089,JW_2024,JW_2024_F110,other,CCCCCCCCCCC(O)CN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC[NH+]1CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC1,na,,,,na,,,,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1,0,5
11090,LNP_0011090,JW_2024,JW_2024_F111,other,CCCCCCCCCCC(O)CN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC[NH+]1CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC1,na,,,,na,,,,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1,0,5
11091,LNP_0011091,JW_2024,JW_2024_F112,other,CCCCCCCCCCC(O)CN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC[NH+]1CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC1,na,,,,na,,,,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1,0,5
11092,LNP_0011092,JW_2024,JW_2024_F113,other,CCCCCCCCCCC(O)CN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC[NH+]1CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC1,na,,,,na,,,,,DOTAP,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1,0,5
11093,LNP_0011093,JW_2024,JW_2024_F114,other,CCCCCCCCCCC(O)CN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC[NH+]1CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC1,na,,,,na,,,,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1,0,5
11094,LNP_0011094,JW_2024,JW_2024_F115,other,CCCCCCCCCCC(O)CN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC[NH+]1CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC1,na,,,,na,,,,,DOTAP,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1,0,5
11095,LNP_0011095,JW_2024,JW_2024_F116,other,CCCCCCCCCCC(O)CN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC[NH+]1CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC1,na,,,,na,,,,,DOTAP,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1,0,5
11096,LNP_0011096,JW_2024,JW_2024_F117,other,CCCCCCCCCCC(O)CN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC[NH+]1CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC1,na,,,,na,,,,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1,0,5
11097,LNP_0011097,JW_2024,JW_2024_F118,other,CCCCCCCCCCC(O)CN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC[NH+]1CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC1,na,,,,na,,,,,DOTAP,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1,0,5
11098,LNP_0011098,JW_2024,JW_2024_F119,other,CCCCCCCCCCC(O)CN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC[NH+]1CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC1,na,,,,na,,,,,DOTAP,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1,0,5
11099,LNP_0011099,JW_2024,JW_2024_F120,other,CCCCCCCCCCC(O)CN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC[NH+]1CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC1,na,,,,na,,,,,DSPC,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1,0,5
11100,LNP_0011100,JW_2024,JW_2024_F121,other,CCCCCCCCCCC(O)CN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC[NH+]1CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC1,na,,,,na,,,,,DSPC,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1,0,5
11101,LNP_0011101,JW_2024,JW_2024_F122,other,CCCCCCCCCCC(O)CN(CCCCC1NC(=O)C(CCCC[NH+](CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)NC1=O)CC(O)CCCCCCCCCC,na,,,,na,,,,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1,0,6
11102,LNP_0011102,JW_2024,JW_2024_F123,other,CCCCCCCCCCC(O)CN(CCCCC1NC(=O)C(CCCC[NH+](CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)NC1=O)CC(O)CCCCCCCCCC,na,,,,na,,,,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1,0,6
11103,LNP_0011103,JW_2024,JW_2024_F124,other,CCCCCCCCCCC(O)CN(CCCCC1NC(=O)C(CCCC[NH+](CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)NC1=O)CC(O)CCCCCCCCCC,na,,,,na,,,,,DOTAP,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1,0,6
11104,LNP_0011104,JW_2024,JW_2024_F125,other,CCCCCCCCCCC(O)CN(CCCCC1NC(=O)C(CCCC[NH+](CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)NC1=O)CC(O)CCCCCCCCCC,na,,,,na,,,,,DOTAP,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1,0,6
