fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,,0.340288,-1.240881,0.0,0.307531,0.251403,0.001319,0.029749,446.0
1,,0.362712,-1.278429,0.0,0.315318,0.257822,0.001255,0.026614,393.0
2,,0.360526,-1.360388,0.0,0.288374,0.236427,0.001293,0.030304,430.0
3,,0.387223,-1.140537,0.0,0.3246,0.265305,0.001096,0.026657,499.0
4,,0.294975,-2.497868,0.0,0.242558,0.198316,0.000809,0.024802,380.0
Mean,,0.34914480000000003,-1.5036206,0.0,0.2956762,0.24185459999999998,0.0011543999999999999,0.0276252,429.6
