fold,note,pearson,r2,pearson_p_val,spearman,kendall,mse,mae,n_vals
0,insufficient_data,0.867854,0.593507,0.02504,0.811679,0.690066,0.002033,0.036908,6.0
1,insufficient_data,-0.075105,-0.601043,0.887554,-0.304256,-0.258199,0.001952,0.042969,6.0
2,,0.827762,0.206401,0.000887,0.546966,0.420988,0.003041,0.049135,12.0
3,,0.777607,0.36873,0.002909,0.459994,0.31334,0.002419,0.042914,12.0
4,,0.776236,0.310653,0.002992,0.501132,0.348155,0.002642,0.045579,12.0
Mean,,0.6348708000000001,0.17564960000000002,0.1838764,0.40310300000000004,0.30287,0.0024173999999999997,0.043501000000000005,9.6
