fold,accuracy,kappa,log_loss,macro_f1,weighted_f1,macro_precision,macro_recall,n_vals,note
0,0.75,0.4545454545454546,0.5501425655933503,0.49673202614379086,0.7973856209150326,0.5,0.5666666666666667,12,
1,0.75,0.55,0.6846989371586926,0.6555555555555556,0.7875000000000001,0.638095238095238,0.8888888888888888,24,
2,0.75,0.55,0.7082024937785315,0.6555555555555556,0.7875000000000001,0.638095238095238,0.8888888888888888,24,
3,0.75,0.5555555555555556,0.754956700489409,0.6857142857142858,0.7857142857142858,0.6666666666666666,0.8888888888888888,16,
4,0.75,0.5815899581589958,0.6784324382289013,0.6750109793588055,0.7917654808959157,0.6777777777777777,0.8809523809523809,20,
