fold,accuracy,kappa,log_loss,macro_f1,weighted_f1,macro_precision,macro_recall,n_vals,note
0,1.0,1.0,0.26296308791269035,1.0,1.0,1.0,1.0,12,
1,0.7916666666666666,0.6946564885496183,0.47283713509682657,0.8011695906432749,0.7989766081871345,0.8333333333333334,0.8611111111111112,24,
2,0.875,0.8100263852242744,0.4213039770795985,0.8754578754578755,0.8804945054945055,0.875,0.9166666666666666,24,
3,0.9375,0.9024390243902439,0.4298757282276571,0.9407407407407407,0.9388888888888889,0.9333333333333332,0.9583333333333334,16,
4,0.6,0.4482758620689655,0.5182237554573907,0.5851851851851851,0.5288888888888889,0.7948717948717948,0.7037037037037037,20,
