fold,accuracy,kappa,log_loss,macro_f1,weighted_f1,macro_precision,macro_recall,n_vals,note
0,0.6666666666666666,0.4932432432432433,0.5213167570812276,0.688888888888889,0.6711111111111111,0.6984126984126983,0.8333333333333334,15,
1,0.7894736842105263,0.6448598130841121,0.5027677379165999,0.7727272727272728,0.7966507177033493,0.7333333333333334,0.8974358974358975,19,
2,0.8421052631578947,0.7192118226600985,0.46214539201178234,0.8083735909822867,0.8522756165776761,0.7666666666666666,0.923076923076923,19,
3,1.0,1.0,0.28031752397240606,1.0,1.0,1.0,1.0,19,
4,0.9,0.8076923076923077,0.35872568819555056,0.8910256410256411,0.9086538461538461,0.8666666666666667,0.9523809523809524,20,
